protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A6A6H7G3,18S rRNA aminocarboxypropyltransferase,383,TSR3,1048519,Viridothelium virens,Viridothelium virens (Speckled blister lichen),True,IPR007177,domain,,383,80,206,CONTINUOUS
A0A6A6IRU5,18S rRNA aminocarboxypropyltransferase,560,TSR3,390896,Trematosphaeria pertusa,Trematosphaeria pertusa,True,IPR007177,domain,,560,82,207,CONTINUOUS
A0A6A6JPX7,18S rRNA aminocarboxypropyltransferase,394,TSR3,318751,Westerdykella ornata,Westerdykella ornata,True,IPR007177,domain,,394,88,213,CONTINUOUS
A0A6A6K5X2,18S rRNA aminocarboxypropyltransferase,246,GH714_018903,3981,Hevea brasiliensis,Hevea brasiliensis (Para rubber tree),True,IPR007177,domain,,246,95,172,CONTINUOUS
A0A6A6P6A2,18S rRNA aminocarboxypropyltransferase,395,TSR3,578093,Lineolata rhizophorae,Lineolata rhizophorae,True,IPR007177,domain,,395,78,204,CONTINUOUS
A0A6A6PQR4,18S rRNA aminocarboxypropyltransferase,384,TSR3,245834,Neohortaea acidophila,Neohortaea acidophila,True,IPR007177,domain,,384,76,202,CONTINUOUS
A0A6A6R5Q5,18S rRNA aminocarboxypropyltransferase,391,TSR3,390894,Lophium mytilinum,Lophium mytilinum,True,IPR007177,domain,,391,83,208,CONTINUOUS
A0A6A6RIY9,18S rRNA aminocarboxypropyltransferase,392,TSR3,1395130,Massarina eburnea CBS 473.64,Massarina eburnea CBS 473.64,True,IPR007177,domain,,392,80,206,CONTINUOUS
A0A6A6THM5,18S rRNA aminocarboxypropyltransferase,414,TSR3,1314788,Lophiostoma macrostomum CBS 122681,Lophiostoma macrostomum CBS 122681,True,IPR007177,domain,,414,95,221,CONTINUOUS
A0A6A6U5V4,18S rRNA aminocarboxypropyltransferase,375,TSR3,703497,Microthyrium microscopicum,Microthyrium microscopicum,True,IPR007177,domain,,375,87,213,CONTINUOUS
A0A6A6VQG2,18S rRNA aminocarboxypropyltransferase,397,TSR3,1340428,Sporormia fimetaria CBS 119925,Sporormia fimetaria CBS 119925,True,IPR007177,domain,,397,88,214,CONTINUOUS
A0A6A6W5S2,18S rRNA aminocarboxypropyltransferase,406,TSR3,470096,Pseudovirgaria hyperparasitica,Pseudovirgaria hyperparasitica,True,IPR007177,domain,,406,81,206,CONTINUOUS
A0A6A6XSC3,18S rRNA aminocarboxypropyltransferase,377,TSR3,1314802,Melanomma pulvis-pyrius CBS 109.77,Melanomma pulvis-pyrius CBS 109.77,True,IPR007177,domain,,377,81,206,CONTINUOUS
A0A6A6YZF0,18S rRNA aminocarboxypropyltransferase,394,TSR3,574789,Mytilinidion resinicola,Mytilinidion resinicola,True,IPR007177,domain,,394,80,205,CONTINUOUS
A0A6A7A293,18S rRNA aminocarboxypropyltransferase,398,TSR3,1469910,Ophiobolus disseminans,Ophiobolus disseminans,True,IPR007177,domain,,398,87,212,CONTINUOUS
A0A6A7B7D2,18S rRNA aminocarboxypropyltransferase,403,TSR3,1408161,Plenodomus tracheiphilus IPT5,Plenodomus tracheiphilus IPT5,True,IPR007177,domain,,403,85,210,CONTINUOUS
A0A6A7C9P3,18S rRNA aminocarboxypropyltransferase,384,TSR3,1314780,Piedraia hortae CBS 480.64,Piedraia hortae CBS 480.64,True,IPR007177,domain,,384,69,195,CONTINUOUS
A0A6A7FYV8,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,148,,1518452,Hirondellea gigas,Hirondellea gigas,True,IPR007177,domain,,148,2,86,CONTINUOUS
A0A6A7G7E1,Ribosome biogenesis protein TSR3 homolog isoform X1,348,,1518452,Hirondellea gigas,Hirondellea gigas,True,IPR007177,domain,,348,93,219,CONTINUOUS
A0A6A8G7T8,16S rRNA aminocarboxypropyltransferase,165,GJR99_10980,2666143,Haloferax marinum,Haloferax marinum,True,IPR007177,domain,,165,40,161,CONTINUOUS
A0A6A8GFJ3,16S rRNA aminocarboxypropyltransferase,165,GJR96_06660,2666140,Haloferax litoreum,Haloferax litoreum,True,IPR007177,domain,,165,40,161,CONTINUOUS
A0A6A9QH58,16S rRNA aminocarboxypropyltransferase,167,D1867_04370,12915,Acidianus infernus,Acidianus infernus,True,IPR007177,domain,,167,36,160,CONTINUOUS
A0A6A9QI08,16S rRNA aminocarboxypropyltransferase,166,GC250_04025,523847,Sulfuracidifex metallicus DSM 6482 = JCM 9184,Sulfuracidifex metallicus DSM 6482 = JCM 9184,True,IPR007177,domain,,166,36,159,CONTINUOUS
A0A6B0GHT6,16S rRNA aminocarboxypropyltransferase,173,GQS65_07285,671145,Halomarina oriensis,Halomarina oriensis,True,IPR007177,domain,,173,40,168,CONTINUOUS
A0A6B0QSZ4,18S rRNA aminocarboxypropyltransferase,315,E5288_WYG008956,72004,Bos mutus,Bos mutus (wild yak),True,IPR007177,domain,,315,96,222,CONTINUOUS
A0A6B0SB46,18S rRNA aminocarboxypropyltransferase,254,E5288_WYG017216,72004,Bos mutus,Bos mutus (wild yak),True,IPR007177,domain,,254,35,161,CONTINUOUS
A0A6B0SJ79,16S rRNA aminocarboxypropyltransferase,195,GRX66_08085,2692200,Halobacterium bonnevillei,Halobacterium bonnevillei,True,IPR007177,domain,,195,40,161,CONTINUOUS
A0A6B0SYA4,16S rRNA aminocarboxypropyltransferase,163,GRX03_01755,2692199,Halovenus carboxidivorans,Halovenus carboxidivorans,True,IPR007177,domain,,163,40,161,CONTINUOUS
A0A6B0T0K3,16S rRNA aminocarboxypropyltransferase,166,GRX01_02035,2073113,Halobaculum saliterrae,Halobaculum saliterrae,True,IPR007177,domain,,166,40,164,CONTINUOUS
A0A6B0VM69,16S rRNA aminocarboxypropyltransferase,167,GS429_06245,2691917,Natronorubrum halalkaliphilum,Natronorubrum halalkaliphilum,True,IPR007177,domain,,167,40,163,CONTINUOUS
A0A6B9FFE1,16S rRNA aminocarboxypropyltransferase,164,EI982_11755,1816183,Haloplanus rallus,Haloplanus rallus,True,IPR007177,domain,,164,40,160,CONTINUOUS
A0A6C1DZ59,18S rRNA aminocarboxypropyltransferase,303,TSR3_1,27292,Saccharomyces pastorianus,Saccharomyces pastorianus (Lager yeast),True,IPR007177,domain,,303,84,200,CONTINUOUS
A0A6C1EGS9,18S rRNA aminocarboxypropyltransferase,312,TSR3_2,27292,Saccharomyces pastorianus,Saccharomyces pastorianus (Lager yeast),True,IPR007177,domain,,312,84,210,CONTINUOUS
A0A6D2IPW9,18S rRNA aminocarboxypropyltransferase,298,MERR_LOCUS14388,1685480,Microthlaspi erraticum,Microthlaspi erraticum,True,IPR007177,domain,,298,85,211,CONTINUOUS
A0A6E8VWZ7,18S rRNA aminocarboxypropyltransferase,302,,1518534,Anopheles coluzzii,Anopheles coluzzii (African malaria mosquito),True,IPR007177,domain,,302,119,245,CONTINUOUS
A0A6F9DV58,18S rRNA aminocarboxypropyltransferase,254,Tsr3,59560,Phallusia mammillata,Phallusia mammillata,True,IPR007177,domain,,254,84,210,CONTINUOUS
A0A6G0HZ60,18S rRNA aminocarboxypropyltransferase,291,D5F01_LYC17685,215358,Larimichthys crocea,Larimichthys crocea (Large yellow croaker),True,IPR007177,domain,,291,96,222,CONTINUOUS
A0A6G0T2L9,18S rRNA aminocarboxypropyltransferase,246,AGLY_014933,307491,Aphis glycines,Aphis glycines (Soybean aphid),True,IPR007177,domain,,246,83,213,CONTINUOUS
A0A6G0WJW4,18S rRNA aminocarboxypropyltransferase,368,Ae201684_014370,100861,Aphanomyces euteiches,Aphanomyces euteiches,True,IPR007177,domain,,368,90,216,CONTINUOUS
A0A6G0Z991,Ribosome biogenesis protein TSR3 isoform X1,248,FWK35_00003428,307492,Aphis craccivora,Aphis craccivora (Cowpea aphid),True,IPR007177,domain,,248,82,212,CONTINUOUS
A0A6G1B0G2,TSR3 protein,310,Tsr3,9678,Crocuta crocuta,Crocuta crocuta (Spotted hyena),False,IPR007177,domain,,310,94,220,CONTINUOUS
A0A6G1G019,18S rRNA aminocarboxypropyltransferase,375,TSR3,1392243,Eremomyces bilateralis CBS 781.70,Eremomyces bilateralis CBS 781.70,True,IPR007177,domain,,375,81,207,CONTINUOUS
A0A6G1GJN4,18S rRNA aminocarboxypropyltransferase,390,TSR3,1176131,Aulographum hederae CBS 113979,Aulographum hederae CBS 113979,True,IPR007177,domain,,390,95,221,CONTINUOUS
A0A6G1HVC9,18S rRNA aminocarboxypropyltransferase,374,TSR3,703511,Trichodelitschia bisporula,Trichodelitschia bisporula,True,IPR007177,domain,,374,82,207,CONTINUOUS
A0A6G1J5Y1,18S rRNA aminocarboxypropyltransferase,392,TSR3,1168545,Lentithecium fluviatile CBS 122367,Lentithecium fluviatile CBS 122367,True,IPR007177,domain,,392,85,211,CONTINUOUS
A0A6G1KP70,18S rRNA aminocarboxypropyltransferase,368,TSR3,1314801,Pleomassaria siparia CBS 279.74,Pleomassaria siparia CBS 279.74,True,IPR007177,domain,,368,79,204,CONTINUOUS
A0A6G1L2N9,DUF367-domain-containing protein,360,EJ03DRAFT_257612,161662,Teratosphaeria nubilosa,Teratosphaeria nubilosa,True,IPR007177,domain,,360,42,167,CONTINUOUS
A0A6G1QPD8,18S rRNA aminocarboxypropyltransferase,302,EXN66_Car020230,215402,Channa argus,Channa argus (Northern snakehead),True,IPR007177,domain,,302,96,222,CONTINUOUS
A0A6G1Z0F0,16S rRNA aminocarboxypropyltransferase,165,GJR98_04735,2666142,Haloferax marinisediminis,Haloferax marinisediminis,True,IPR007177,domain,,165,40,161,CONTINUOUS
A0A6H0XZV3,18S rRNA aminocarboxypropyltransferase,403,TSR3,286661,Peltaster fructicola,Peltaster fructicola,True,IPR007177,domain,,403,80,206,CONTINUOUS
A0A6H5H503,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,125,NTEN_LOCUS16180,355587,Nesidiocoris tenuis,Nesidiocoris tenuis,True,IPR007177,domain,,125,4,86,CONTINUOUS
A0A6H5IKT0,18S rRNA aminocarboxypropyltransferase,178,TBRA_LOCUS9606,86971,Trichogramma brassicae,Trichogramma brassicae,True,IPR007177,domain,,178,36,162,CONTINUOUS
A0A6I8USC9,18S rRNA aminocarboxypropyltransferase,266,LOC4803101,46245,Drosophila pseudoobscura pseudoobscura,Drosophila pseudoobscura pseudoobscura (Fruit fly),True,IPR007177,domain,,266,101,227,CONTINUOUS
A0A6I9HNE2,18S rRNA aminocarboxypropyltransferase,237,TSR3,48883,Geospiza fortis,Geospiza fortis (Medium ground-finch),True,IPR007177,domain,,237,35,160,CONTINUOUS
A0A6I9I624,18S rRNA aminocarboxypropyltransferase,317,TSR3,30538,Vicugna pacos,Vicugna pacos (Alpaca),True,IPR007177,domain,,317,96,222,CONTINUOUS
A0A6I9KV66,18S rRNA aminocarboxypropyltransferase,323,Tsr3,230844,Peromyscus maniculatus bairdii,Peromyscus maniculatus bairdii (Prairie deer mouse),True,IPR007177,domain,,323,96,222,CONTINUOUS
A0A6I9N1I7,18S rRNA aminocarboxypropyltransferase,313,tsr3,8208,Notothenia coriiceps,Notothenia coriiceps (black rockcod),True,IPR007177,domain,,313,97,223,CONTINUOUS
A0A6I9TWE9,18S rRNA aminocarboxypropyltransferase,271,LOC105171128,4182,Sesamum indicum,Sesamum indicum (Oriental sesame),True,IPR007177,domain,,271,89,215,CONTINUOUS
A0A6I9TZ76,18S rRNA aminocarboxypropyltransferase,272,LOC105171128,4182,Sesamum indicum,Sesamum indicum (Oriental sesame),True,IPR007177,domain,,272,90,216,CONTINUOUS
A0A6I9XBP0,18S rRNA aminocarboxypropyltransferase,261,LOC105430414,144034,Pogonomyrmex barbatus,Pogonomyrmex barbatus (red harvester ant),True,IPR007177,domain,,261,89,214,CONTINUOUS
A0A6I9YGI9,18S rRNA aminocarboxypropyltransferase,298,TSR3,35019,Thamnophis sirtalis,Thamnophis sirtalis,True,IPR007177,domain,,298,88,214,CONTINUOUS
A0A6J0HXG3,18S rRNA aminocarboxypropyltransferase,295,TSR3,321398,Lepidothrix coronata,Lepidothrix coronata (blue-crowned manakin),True,IPR007177,domain,,295,85,211,CONTINUOUS
A0A6J0K7E7,18S rRNA aminocarboxypropyltransferase,294,LOC108815891,3726,Raphanus sativus,Raphanus sativus (Radish),True,IPR007177,domain,,294,85,211,CONTINUOUS
A0A6J0WWM5,18S rRNA aminocarboxypropyltransferase,313,TSR3,9874,Odocoileus virginianus,Odocoileus virginianus (White-tailed deer),True,IPR007177,domain,,313,96,222,CONTINUOUS
A0A6J0ZHM7,18S rRNA aminocarboxypropyltransferase,211,LOC110409382,108875,Herrania umbratica,Herrania umbratica,True,IPR007177,domain,,211,35,161,CONTINUOUS
A0A6J0ZJK9,18S rRNA aminocarboxypropyltransferase,261,LOC110409382,108875,Herrania umbratica,Herrania umbratica,True,IPR007177,domain,,261,85,211,CONTINUOUS
A0A6J1C5M7,18S rRNA aminocarboxypropyltransferase,270,LOC111008482,3673,Momordica charantia,Momordica charantia (Bitter gourd),True,IPR007177,domain,,270,85,211,CONTINUOUS
A0A6J1EML6,18S rRNA aminocarboxypropyltransferase,265,LOC111435889,3662,Cucurbita moschata,Cucurbita moschata (Winter crookneck squash),True,IPR007177,domain,,265,85,211,CONTINUOUS
A0A6J1ETU0,18S rRNA aminocarboxypropyltransferase,267,LOC111435889,3662,Cucurbita moschata,Cucurbita moschata (Winter crookneck squash),True,IPR007177,domain,,267,85,211,CONTINUOUS
A0A6J1J3E9,18S rRNA aminocarboxypropyltransferase,265,LOC111483038,3661,Cucurbita maxima,Cucurbita maxima (Pumpkin),True,IPR007177,domain,,265,85,211,CONTINUOUS
A0A6J1J6L0,18S rRNA aminocarboxypropyltransferase,267,LOC111483038,3661,Cucurbita maxima,Cucurbita maxima (Pumpkin),True,IPR007177,domain,,267,85,211,CONTINUOUS
A0A6J1MBQ4,18S rRNA aminocarboxypropyltransferase,264,LOC111603028,7224,Drosophila hydei,Drosophila hydei (Fruit fly),True,IPR007177,domain,,264,103,229,CONTINUOUS
A0A6J1QVR5,18S rRNA aminocarboxypropyltransferase,212,LOC112464127,300111,Temnothorax curvispinosus,Temnothorax curvispinosus,True,IPR007177,domain,,212,44,165,CONTINUOUS
A0A6J1QWV0,18S rRNA aminocarboxypropyltransferase,264,LOC112464175,300111,Temnothorax curvispinosus,Temnothorax curvispinosus,True,IPR007177,domain,,264,92,217,CONTINUOUS
A0A6J1SLT3,18S rRNA aminocarboxypropyltransferase,304,LOC113208857,133901,Frankliniella occidentalis,Frankliniella occidentalis (Western flower thrips),True,IPR007177,domain,,304,120,246,CONTINUOUS
A0A6J1VHI0,18S rRNA aminocarboxypropyltransferase,300,TSR3,8663,Notechis scutatus,Notechis scutatus (mainland tiger snake),True,IPR007177,domain,,300,89,215,CONTINUOUS
A0A6J1WDX6,18S rRNA aminocarboxypropyltransferase,239,LOC113511975,7137,Galleria mellonella,Galleria mellonella (Greater wax moth),True,IPR007177,domain,,239,88,214,CONTINUOUS
A0A6J1Y400,18S rRNA aminocarboxypropyltransferase,314,TSR3,32536,Acinonyx jubatus,Acinonyx jubatus (Cheetah),True,IPR007177,domain,,314,96,222,CONTINUOUS
A0A6J2EL18,18S rRNA aminocarboxypropyltransferase,331,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007177,domain,,331,96,222,CONTINUOUS
A0A6J2EMZ7,18S rRNA aminocarboxypropyltransferase,324,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007177,domain,,324,103,215,CONTINUOUS
A0A6J2ES34,18S rRNA aminocarboxypropyltransferase,314,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007177,domain,,314,96,222,CONTINUOUS
A0A6J2JBF5,18S rRNA aminocarboxypropyltransferase,240,LOC114240253,7092,Bombyx mandarina,Bombyx mandarina (Wild silk moth),True,IPR007177,domain,,240,90,215,CONTINUOUS
A0A6J2MKA4,18S rRNA aminocarboxypropyltransferase,318,TSR3,89673,Phyllostomus discolor,Phyllostomus discolor (pale spear-nosed bat),True,IPR007177,domain,,318,96,222,CONTINUOUS
A0A6J2RL71,18S rRNA aminocarboxypropyltransferase,332,tsr3,56716,Cottoperca gobio,Cottoperca gobio (Frogmouth),True,IPR007177,domain,,332,97,223,CONTINUOUS
A0A6J2T6D1,18S rRNA aminocarboxypropyltransferase,271,LOC115621237,7225,Drosophila lebanonensis,Drosophila lebanonensis (Fruit fly),True,IPR007177,domain,,271,110,236,CONTINUOUS
A0A6J2UV24,18S rRNA aminocarboxypropyltransferase,290,tsr3,29144,Chanos chanos,Chanos chanos (Milkfish),True,IPR007177,domain,,290,96,222,CONTINUOUS
A0A6J2YP96,18S rRNA aminocarboxypropyltransferase,240,LOC115889892,7048,Sitophilus oryzae,Sitophilus oryzae (Rice weevil),True,IPR007177,domain,,240,88,214,CONTINUOUS
A0A6J3DPF8,18S rRNA aminocarboxypropyltransferase,232,TSR3,219594,Aythya fuligula,Aythya fuligula (Tufted duck),True,IPR007177,domain,,232,35,161,CONTINUOUS
A0A6J3H0F8,18S rRNA aminocarboxypropyltransferase,338,TSR3,9515,Sapajus apella,Sapajus apella (Brown-capped capuchin),True,IPR007177,domain,,338,122,248,CONTINUOUS
A0A6J3KZJ4,18S rRNA aminocarboxypropyltransferase,280,LOC117238200,207650,Bombus vosnesenskii,Bombus vosnesenskii,True,IPR007177,domain,,280,90,216,CONTINUOUS
A0A6J3M8R7,18S rRNA aminocarboxypropyltransferase,415,TSR3,1314786,Dissoconium aciculare CBS 342.82,Dissoconium aciculare CBS 342.82,True,IPR007177,domain,,415,78,204,CONTINUOUS
A0A6J3Q039,18S rRNA aminocarboxypropyltransferase,302,TSR3,9739,Tursiops truncatus,Tursiops truncatus (Atlantic bottle-nosed dolphin),True,IPR007177,domain,,302,103,215,CONTINUOUS
A0A6J3Q0I2,18S rRNA aminocarboxypropyltransferase,309,TSR3,9739,Tursiops truncatus,Tursiops truncatus (Atlantic bottle-nosed dolphin),True,IPR007177,domain,,309,96,222,CONTINUOUS
A0A6J8A8T2,18S rRNA aminocarboxypropyltransferase,332,MCOR_4569,42192,Mytilus coruscus,Mytilus coruscus (Sea mussel),True,IPR007177,domain,,332,102,205,CONTINUOUS
A0A6P3EPG1,18S rRNA aminocarboxypropyltransferase,300,Tsr3,10160,Octodon degus,Octodon degus (Degu),True,IPR007177,domain,,300,96,222,CONTINUOUS
A0A6P3GYY1,18S rRNA aminocarboxypropyltransferase,278,TSR3,43346,Bison bison bison,Bison bison bison (North American plains bison),True,IPR007177,domain,,278,59,185,CONTINUOUS
A0A6P3R650,18S rRNA aminocarboxypropyltransferase,317,TSR3,132908,Pteropus vampyrus,Pteropus vampyrus (Large flying fox),True,IPR007177,domain,,317,96,222,CONTINUOUS
A0A6P3WC64,18S rRNA aminocarboxypropyltransferase,296,tsr3,7950,Clupea harengus,Clupea harengus (Atlantic herring),True,IPR007177,domain,,296,95,221,CONTINUOUS
A0A6P3X9R8,18S rRNA aminocarboxypropyltransferase,265,LOC106744643,609295,Dinoponera quadriceps,Dinoponera quadriceps (South American ant),True,IPR007177,domain,,265,92,218,CONTINUOUS
A0A6P4A5W7,18S rRNA aminocarboxypropyltransferase,273,LOC107425393,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007177,domain,,273,87,213,CONTINUOUS
A0A6P4AAA2,18S rRNA aminocarboxypropyltransferase,270,LOC107425393,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007177,domain,,270,87,213,CONTINUOUS
A0A6P4CSH9,18S rRNA aminocarboxypropyltransferase,268,LOC107480404,130453,Arachis duranensis,Arachis duranensis (Wild peanut),True,IPR007177,domain,,268,93,219,CONTINUOUS
A0A6P4CTD2,18S rRNA aminocarboxypropyltransferase,270,LOC107480404,130453,Arachis duranensis,Arachis duranensis (Wild peanut),True,IPR007177,domain,,270,95,221,CONTINUOUS
A0A6P4FK99,18S rRNA aminocarboxypropyltransferase,270,108049142,1041015,Drosophila rhopaloa,Drosophila rhopaloa (Fruit fly),True,IPR007177,domain,,270,102,228,CONTINUOUS
A0A6P4JMJ4,18S rRNA aminocarboxypropyltransferase,270,LOC108084296,30033,Drosophila kikkawai,Drosophila kikkawai (Fruit fly),True,IPR007177,domain,,270,102,228,CONTINUOUS
A0A6P5AFA4,18S rRNA aminocarboxypropyltransferase,342,LOC109483375,7741,Branchiostoma belcheri,Branchiostoma belcheri (Amphioxus),True,IPR007177,domain,,342,111,237,CONTINUOUS
A0A6P5DY67,18S rRNA aminocarboxypropyltransferase,315,TSR3,9915,Bos indicus,Bos indicus (Zebu),True,IPR007177,domain,,315,96,222,CONTINUOUS
A0A6P5G7C1,18S rRNA aminocarboxypropyltransferase,282,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007177,domain,,282,88,214,CONTINUOUS
A0A6P5G9L1,18S rRNA aminocarboxypropyltransferase,229,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007177,domain,,229,35,161,CONTINUOUS
A0A6P5GGM3,18S rRNA aminocarboxypropyltransferase,283,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007177,domain,,283,89,215,CONTINUOUS
A0A6P5LV75,18S rRNA aminocarboxypropyltransferase,323,TSR3,38626,Phascolarctos cinereus,Phascolarctos cinereus (Koala),True,IPR007177,domain,,323,103,229,CONTINUOUS
A0A6P5M2L0,Ribosome biogenesis protein TSR3 homolog isoform X2,265,TSR3,38626,Phascolarctos cinereus,Phascolarctos cinereus (Koala),True,IPR007177,domain,,265,103,183,CONTINUOUS
A0A6P5NTK2,18S rRNA aminocarboxypropyltransferase,323,Tsr3,10089,Mus caroli,Mus caroli (Ryukyu mouse),True,IPR007177,domain,,323,96,222,CONTINUOUS
A0A6P5U3D8,18S rRNA aminocarboxypropyltransferase,264,LOC110773610,42229,Prunus avium,Prunus avium (Cherry),True,IPR007177,domain,,264,84,210,CONTINUOUS
A0A6P5ZDZ6,18S rRNA aminocarboxypropyltransferase,234,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007177,domain,,234,84,210,CONTINUOUS
A0A6P5ZE52,18S rRNA aminocarboxypropyltransferase,191,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007177,domain,,191,84,188,CONTINUOUS
A0A6P5ZEW0,18S rRNA aminocarboxypropyltransferase,255,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007177,domain,,255,84,210,CONTINUOUS
A0A6P5ZFB1,18S rRNA aminocarboxypropyltransferase,260,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007177,domain,,260,84,210,CONTINUOUS
A0A6P6BCX0,18S rRNA aminocarboxypropyltransferase,261,LOC111316947,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007177,domain,,261,85,211,CONTINUOUS
A0A6P6E5I2,18S rRNA aminocarboxypropyltransferase,338,Tsr3,10160,Octodon degus,Octodon degus (Degu),True,IPR007177,domain,,338,134,260,CONTINUOUS
A0A6P6GEX2,18S rRNA aminocarboxypropyltransferase,242,LOC107425393,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007177,domain,,242,56,182,CONTINUOUS
A0A6P6GVF4,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,232,TSR3,9696,Puma concolor,Puma concolor (Mountain lion),False,IPR007177,domain,,232,69,191,CONTINUOUS
A0A6P6P0R6,18S rRNA aminocarboxypropyltransferase,283,tsr3,7957,Carassius auratus,Carassius auratus (Goldfish),True,IPR007177,domain,,283,95,221,CONTINUOUS
A0A6P6RUZ1,16S/18S rRNA aminocarboxypropyltransferase Tsr3 C-terminal domain-containing protein,451,LOC34618715,88456,Cyclospora cayetanensis,Cyclospora cayetanensis,True,IPR007177,domain,,451,291,410,CONTINUOUS
A0A6P6T630,18S rRNA aminocarboxypropyltransferase,281,LOC113698118,13443,Coffea arabica,Coffea arabica (Arabian coffee),True,IPR007177,domain,,281,98,224,CONTINUOUS
A0A6P6TGB9,18S rRNA aminocarboxypropyltransferase,281,LOC113701201,13443,Coffea arabica,Coffea arabica (Arabian coffee),True,IPR007177,domain,,281,98,224,CONTINUOUS
A0A6P7I5F0,18S rRNA aminocarboxypropyltransferase,287,tsr3,210632,Parambassis ranga,Parambassis ranga (Indian glassy fish),True,IPR007177,domain,,287,96,222,CONTINUOUS
A0A6P7L7E3,18S rRNA aminocarboxypropyltransferase,297,tsr3,158456,Betta splendens,Betta splendens (Siamese fighting fish),True,IPR007177,domain,,297,96,222,CONTINUOUS
A0A6P7QJR1,18S rRNA aminocarboxypropyltransferase,262,Tsr3,10089,Mus caroli,Mus caroli (Ryukyu mouse),True,IPR007177,domain,,262,35,161,CONTINUOUS
A0A6P7YHU5,18S rRNA aminocarboxypropyltransferase,327,TSR3,1415580,Microcaecilia unicolor,Microcaecilia unicolor,True,IPR007177,domain,,327,99,225,CONTINUOUS
A0A6P8AU77,18S rRNA aminocarboxypropyltransferase,425,TSR3,148305,Pyricularia grisea,Pyricularia grisea (Crabgrass-specific blast fungus),True,IPR007177,domain,,425,93,219,CONTINUOUS
A0A6P8DSC5,18S rRNA aminocarboxypropyltransferase,267,LOC116209348,22663,Punica granatum,Punica granatum (Pomegranate),True,IPR007177,domain,,267,86,212,CONTINUOUS
A0A6P8EN16,18S rRNA aminocarboxypropyltransferase,274,tsr3,7950,Clupea harengus,Clupea harengus (Atlantic herring),True,IPR007177,domain,,274,73,199,CONTINUOUS
A0A6P8GXK2,18S rRNA aminocarboxypropyltransferase,435,LOC116286582,6105,Actinia tenebrosa,Actinia tenebrosa (Australian red waratah sea anemone),True,IPR007177,domain,,435,99,225,CONTINUOUS
A0A6P8IWT6,18S rRNA aminocarboxypropyltransferase,375,LOC116305985,6105,Actinia tenebrosa,Actinia tenebrosa (Australian red waratah sea anemone),True,IPR007177,domain,,375,35,161,CONTINUOUS
A0A6P8K0D9,18S rRNA aminocarboxypropyltransferase,272,LOC117142699,7226,Drosophila mauritiana,Drosophila mauritiana (Fruit fly),True,IPR007177,domain,,272,105,231,CONTINUOUS
A0A6P8LFB9,18S rRNA aminocarboxypropyltransferase,278,LOC100748715,132113,Bombus impatiens,Bombus impatiens (Bumblebee),True,IPR007177,domain,,278,90,216,CONTINUOUS
A0A6P8MNY6,18S rRNA aminocarboxypropyltransferase,278,LOC117207782,103933,Bombus bifarius,Bombus bifarius,True,IPR007177,domain,,278,90,216,CONTINUOUS
A0A6P8SL72,18S rRNA aminocarboxypropyltransferase,326,TSR3,260995,Geotrypetes seraphini,Geotrypetes seraphini (Gaboon caecilian),True,IPR007177,domain,,326,96,222,CONTINUOUS
A0A6P8ST30,18S rRNA aminocarboxypropyltransferase,320,TSR3,260995,Geotrypetes seraphini,Geotrypetes seraphini (Gaboon caecilian),True,IPR007177,domain,,320,96,222,CONTINUOUS
A0A6P8U1P5,18S rRNA aminocarboxypropyltransferase,316,tsr3,8218,Gymnodraco acuticeps,Gymnodraco acuticeps (Antarctic dragonfish),True,IPR007177,domain,,316,97,223,CONTINUOUS
A0A6P8XMY1,18S rRNA aminocarboxypropyltransferase,263,LOC117573553,7291,Drosophila albomicans,Drosophila albomicans (Fruit fly),True,IPR007177,domain,,263,109,235,CONTINUOUS
A0A6P8ZVN8,18S rRNA aminocarboxypropyltransferase,299,LOC117650247,161013,Thrips palmi,Thrips palmi (Melon thrips),True,IPR007177,domain,,299,120,246,CONTINUOUS
