protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A5N5T3M1,tRNA-uridine aminocarboxypropyltransferase,279,DTWD2_1,96803,Armadillidium nasatum,Armadillidium nasatum,True,IPR005636,domain,,279,25,221,CONTINUOUS
A0A5N5TJG4,tRNA-uridine aminocarboxypropyltransferase 1,278,DTWD1,96803,Armadillidium nasatum,Armadillidium nasatum,True,IPR005636,domain,,278,67,269,CONTINUOUS
A0A5N6NBE8,tRNA-uridine aminocarboxypropyltransferase,261,E3N88_22244,192012,Mikania micrantha,Mikania micrantha (bitter vine),True,IPR005636,domain,,261,17,236,CONTINUOUS
A0A5N6NCR0,tRNA-uridine aminocarboxypropyltransferase,197,E3N88_22296,192012,Mikania micrantha,Mikania micrantha (bitter vine),True,IPR005636,domain,,197,17,194,CONTINUOUS
A0A5N6NM82,tRNA-uridine aminocarboxypropyltransferase,371,E3N88_18439,192012,Mikania micrantha,Mikania micrantha (bitter vine),True,IPR005636,domain,,371,129,358,CONTINUOUS
A0A5N6RAW6,tRNA-uridine aminocarboxypropyltransferase,392,FH972_014610,176857,Carpinus fangiana,Carpinus fangiana,True,IPR005636,domain,,392,149,379,CONTINUOUS
A0A5N6RDR1,tRNA-uridine aminocarboxypropyltransferase,282,FH972_014610,176857,Carpinus fangiana,Carpinus fangiana,True,IPR005636,domain,,282,149,277,CONTINUOUS
A0A5N6RJ27,tRNA-uridine aminocarboxypropyltransferase,262,FH972_016813,176857,Carpinus fangiana,Carpinus fangiana,True,IPR005636,domain,,262,22,231,CONTINUOUS
A0A5N6RT87,tRNA-uridine aminocarboxypropyltransferase,441,FH972_020358,176857,Carpinus fangiana,Carpinus fangiana,True,IPR005636,domain,,441,9,432,CONTINUOUS
A0A5N6RUJ8,tRNA-uridine aminocarboxypropyltransferase,423,FH972_020360,176857,Carpinus fangiana,Carpinus fangiana,True,IPR005636,domain,,423,9,414,CONTINUOUS
A0A5N7KK14,tRNA-uridine aminocarboxypropyltransferase,196,F0169_10985,2607908,Pseudomonas kitaguniensis,Pseudomonas kitaguniensis,False,IPR005636,domain,,196,2,187,CONTINUOUS
A0A5N7KQE9,tRNA-uridine aminocarboxypropyltransferase,239,F0169_21380,2607908,Pseudomonas kitaguniensis,Pseudomonas kitaguniensis,False,IPR005636,domain,,239,26,218,CONTINUOUS
A0A5P1D628,tRNA-uridine aminocarboxypropyltransferase,239,JJD71_09040,2600065,Pseudomonas haemolytica,Pseudomonas haemolytica,True,IPR005636,domain,,239,26,218,CONTINUOUS
A0A5P1DAA1,tRNA-uridine aminocarboxypropyltransferase,201,JJD71_06475,2600065,Pseudomonas haemolytica,Pseudomonas haemolytica,True,IPR005636,domain,,201,2,187,CONTINUOUS
A0A5P1EHT2,tRNA-uridine aminocarboxypropyltransferase,377,A4U43_C07F37690,4686,Asparagus officinalis,Asparagus officinalis (Garden asparagus),True,IPR005636,domain,,377,7,368,CONTINUOUS
A0A5P1EK56,tRNA-uridine aminocarboxypropyltransferase,158,A4U43_C06F7110,4686,Asparagus officinalis,Asparagus officinalis (Garden asparagus),True,IPR005636,domain,,158,2,141,CONTINUOUS
A0A5P1EKF2,tRNA-uridine aminocarboxypropyltransferase,192,A4U43_C06F7120,4686,Asparagus officinalis,Asparagus officinalis (Garden asparagus),False,IPR005636,domain,,192,105,156,CONTINUOUS
A0A5P1RAB1,tRNA-uridine aminocarboxypropyltransferase,161,F0U83_07350,1031538,Neptunomonas concharum,Neptunomonas concharum,True,IPR005636,domain,,161,1,161,CONTINUOUS
A0A5P1RE52,tRNA-uridine aminocarboxypropyltransferase,236,F0U83_14940,1031538,Neptunomonas concharum,Neptunomonas concharum,True,IPR005636,domain,,236,18,212,CONTINUOUS
A0A5P2ME02,tRNA-uridine aminocarboxypropyltransferase,232,TML_01222,67827,Citrobacter werkmanii,Citrobacter werkmanii,True,IPR005636,domain,,232,27,218,CONTINUOUS
A0A5P6GYY8,tRNA-uridine aminocarboxypropyltransferase,229,DMW51_22425,615,Serratia marcescens,Serratia marcescens,True,IPR005636,domain,,229,27,219,CONTINUOUS
A0A5P8P1F3,tRNA-uridine aminocarboxypropyltransferase,220,FJR48_06750,2590022,Sulfurimonas lithotrophica,Sulfurimonas lithotrophica,True,IPR005636,domain,,220,6,203,CONTINUOUS
A0A5P9CIZ0,tRNA-uridine aminocarboxypropyltransferase,244,FIV01_07695,2587862,Vibrio aquimaris,Vibrio aquimaris,True,IPR005636,domain,,244,27,224,CONTINUOUS
A0A5P9CKH0,tRNA-uridine aminocarboxypropyltransferase,201,FIV01_09730,2587862,Vibrio aquimaris,Vibrio aquimaris,True,IPR005636,domain,,201,1,192,CONTINUOUS
A0A5P9CMQ4,tRNA-uridine aminocarboxypropyltransferase,196,FIV01_13910,2587862,Vibrio aquimaris,Vibrio aquimaris,True,IPR005636,domain,,196,1,192,CONTINUOUS
A0A5Q0T9Z8,tRNA-uridine aminocarboxypropyltransferase,207,GFB47_00115,2662262,Vibrio algicola,Vibrio algicola,True,IPR005636,domain,,207,11,201,CONTINUOUS
A0A5Q0TH63,tRNA-uridine aminocarboxypropyltransferase,224,GFB47_07400,2662262,Vibrio algicola,Vibrio algicola,True,IPR005636,domain,,224,1,213,CONTINUOUS
A0A5R8MFI7,tRNA-uridine aminocarboxypropyltransferase,250,FEI13_11900,490901,Halomonas urmiana,Halomonas urmiana,True,IPR005636,domain,,250,33,230,CONTINUOUS
A0A5R8R5Z8,tRNA-uridine aminocarboxypropyltransferase,199,FEM54_00420,2006980,Pseudomonas edaphica,Pseudomonas edaphica,True,IPR005636,domain,,199,2,187,CONTINUOUS
A0A5R8Y014,tRNA-uridine aminocarboxypropyltransferase,210,FDK22_09985,2576037,Arcobacter arenosus,Arcobacter arenosus,True,IPR005636,domain,,210,5,203,CONTINUOUS
A0A5R8ZB14,tRNA-uridine aminocarboxypropyltransferase,199,FEM01_05540,78327,Pseudomonas mosselii,Pseudomonas mosselii,True,IPR005636,domain,,199,2,188,CONTINUOUS
A0A5R8ZBF2,tRNA-uridine aminocarboxypropyltransferase,236,FEM01_06540,78327,Pseudomonas mosselii,Pseudomonas mosselii,True,IPR005636,domain,,236,26,218,CONTINUOUS
A0A5R9ITS3,tRNA-uridine aminocarboxypropyltransferase,198,FE810_00710,2020715,Thalassotalea litorea,Thalassotalea litorea,True,IPR005636,domain,,198,2,192,CONTINUOUS
A0A5R9J0C5,tRNA-uridine aminocarboxypropyltransferase,266,FE810_01445,2020715,Thalassotalea litorea,Thalassotalea litorea,True,IPR005636,domain,,266,31,247,CONTINUOUS
A0A5R9LGZ3,tRNA-uridine aminocarboxypropyltransferase,226,FE839_11795,2582917,Klebsiella indica,Klebsiella indica,True,IPR005636,domain,,226,27,218,CONTINUOUS
A0A5R9QF33,tRNA-uridine aminocarboxypropyltransferase,243,DN820_10515,1056496,Stutzerimonas nosocomialis,Stutzerimonas nosocomialis,True,IPR005636,domain,,243,26,218,CONTINUOUS
A0A5R9QJ95,tRNA-uridine aminocarboxypropyltransferase,204,DN820_02500,1056496,Stutzerimonas nosocomialis,Stutzerimonas nosocomialis,True,IPR005636,domain,,204,2,188,CONTINUOUS
A0A5R9R5E3,tRNA-uridine aminocarboxypropyltransferase,238,FAS41_12555,2571105,Pseudomonas nicosulfuronedens,Pseudomonas nicosulfuronedens,True,IPR005636,domain,,238,26,218,CONTINUOUS
A0A5R9RAH7,tRNA-uridine aminocarboxypropyltransferase,197,FAS41_04455,2571105,Pseudomonas nicosulfuronedens,Pseudomonas nicosulfuronedens,True,IPR005636,domain,,197,2,185,CONTINUOUS
A0A5S3UUN7,tRNA-uridine aminocarboxypropyltransferase,224,CWC20_17165,43654,Pseudoalteromonas aurantia,Pseudoalteromonas aurantia,True,IPR005636,domain,,224,26,221,CONTINUOUS
A0A5S3V8H6,tRNA-uridine aminocarboxypropyltransferase,198,CWC20_11895,43654,Pseudoalteromonas aurantia,Pseudoalteromonas aurantia,True,IPR005636,domain,,198,2,189,CONTINUOUS
A0A5S3XGN1,tRNA-uridine aminocarboxypropyltransferase,224,CWB97_04050,43655,Pseudoalteromonas citrea,Pseudoalteromonas citrea,True,IPR005636,domain,,224,26,221,CONTINUOUS
A0A5S3XTI6,tRNA-uridine aminocarboxypropyltransferase,198,CWB97_18240,43655,Pseudoalteromonas citrea,Pseudoalteromonas citrea,True,IPR005636,domain,,198,2,189,CONTINUOUS
A0A5S4WPY2,tRNA-uridine aminocarboxypropyltransferase,246,FXB38_18240,515489,Bradyrhizobium cytisi,Bradyrhizobium cytisi,True,IPR005636,domain,,246,14,222,CONTINUOUS
A0A5S4YXE7,tRNA-uridine aminocarboxypropyltransferase,246,FXV83_06825,2605638,Bradyrhizobium hipponense,Bradyrhizobium hipponense,True,IPR005636,domain,,246,14,222,CONTINUOUS
A0A5S9QIW9,tRNA-uridine aminocarboxypropyltransferase,198,IHBHHGIJ_03191,1470434,Zhongshania aliphaticivorans,Zhongshania aliphaticivorans,True,IPR005636,domain,,198,3,188,CONTINUOUS
A0A5S9QXT4,tRNA-uridine aminocarboxypropyltransferase,163,OPDIPICF_03287,2029982,BD1-7 clade bacterium,BD1-7 clade bacterium,True,IPR005636,domain,,163,1,162,CONTINUOUS
A0A640KMD3,tRNA-uridine aminocarboxypropyltransferase,603,LtaPh_2922900,5689,Leishmania tarentolae,Leishmania tarentolae,True,IPR005636,domain,,603,178,469,CONTINUOUS
A0A640KYQ3,tRNA-uridine aminocarboxypropyltransferase 1,419,LtaPh_3518500,5689,Leishmania tarentolae,Leishmania tarentolae,True,IPR005636,domain,,419,137,302,CONTINUOUS
A0A640WIS7,tRNA-uridine aminocarboxypropyltransferase,268,F0A16_01365,2606937,Salinicola corii,Salinicola corii,True,IPR005636,domain,,268,46,243,CONTINUOUS
A0A643BQ13,tRNA-uridine aminocarboxypropyltransferase,126,E2I00_012112,9770,Balaenoptera physalus,Balaenoptera physalus (Fin whale),True,IPR005636,domain,,126,1,126,CONTINUOUS
A0A643BXL5,tRNA-uridine aminocarboxypropyltransferase 1,310,E2I00_011031,9770,Balaenoptera physalus,Balaenoptera physalus (Fin whale),True,IPR005636,domain,,310,65,299,CONTINUOUS
A0A643FGJ7,tRNA-uridine aminocarboxypropyltransferase,204,F7Q92_08260,36863,Ideonella dechloratans,Ideonella dechloratans,True,IPR005636,domain,,204,8,194,CONTINUOUS
A0A644F836,tRNA-uridine aminocarboxypropyltransferase 1,512,GL50803_0015898,184922,Giardia intestinalis (strain ATCC 50803 / WB clone C6),Giardia intestinalis (strain ATCC 50803 / WB clone C6),True,IPR005636,domain,,512,2,199,CONTINUOUS
A0A653BIS4,tRNA-uridine aminocarboxypropyltransferase,258,CALMAC_LOCUS1403,64391,Callosobruchus maculatus,Callosobruchus maculatus (Southern cowpea weevil),True,IPR005636,domain,,258,26,220,CONTINUOUS
A0A653BYE4,tRNA-uridine aminocarboxypropyltransferase 1,333,CALMAC_LOCUS4753,64391,Callosobruchus maculatus,Callosobruchus maculatus (Southern cowpea weevil),True,IPR005636,domain,,333,46,321,CONTINUOUS
A0A653BZC8,tRNA-uridine aminocarboxypropyltransferase 1,315,CALMAC_LOCUS4753,64391,Callosobruchus maculatus,Callosobruchus maculatus (Southern cowpea weevil),True,IPR005636,domain,,315,46,303,CONTINUOUS
A0A653TG97,tRNA-uridine aminocarboxypropyltransferase,226,MARI151_30609,2059726,Maribacter litoralis,Maribacter litoralis,True,IPR005636,domain,,226,1,192,CONTINUOUS
A0A653ZF99,tRNA-uridine aminocarboxypropyltransferase,225,AABB92_00040,472694,Pantoea brenneri,Pantoea brenneri,True,IPR005636,domain,,225,27,219,CONTINUOUS
A0A663EVL0,tRNA-uridine aminocarboxypropyltransferase 1,307,DTWD1,223781,Aquila chrysaetos chrysaetos,Aquila chrysaetos chrysaetos,True,IPR005636,domain,,307,69,302,CONTINUOUS
A0A663EVL6,tRNA-uridine aminocarboxypropyltransferase 1,323,DTWD1,223781,Aquila chrysaetos chrysaetos,Aquila chrysaetos chrysaetos,True,IPR005636,domain,,323,85,318,CONTINUOUS
A0A663F5H6,tRNA-uridine aminocarboxypropyltransferase,274,DTWD2,223781,Aquila chrysaetos chrysaetos,Aquila chrysaetos chrysaetos,True,IPR005636,domain,,274,46,236,CONTINUOUS
A0A663F6C4,tRNA-uridine aminocarboxypropyltransferase,265,DTWD2,223781,Aquila chrysaetos chrysaetos,Aquila chrysaetos chrysaetos,True,IPR005636,domain,,265,33,227,CONTINUOUS
A0A663F6D6,tRNA-uridine aminocarboxypropyltransferase,340,DTWD2,223781,Aquila chrysaetos chrysaetos,Aquila chrysaetos chrysaetos,True,IPR005636,domain,,340,116,302,CONTINUOUS
A0A663LSU1,tRNA-uridine aminocarboxypropyltransferase 1,308,DTWD1,194338,Athene cunicularia,Athene cunicularia (Burrowing owl),True,IPR005636,domain,,308,69,303,CONTINUOUS
A0A663MXG5,tRNA-uridine aminocarboxypropyltransferase,234,DTWD2,194338,Athene cunicularia,Athene cunicularia (Burrowing owl),True,IPR005636,domain,,234,5,196,CONTINUOUS
A0A665TE27,tRNA-uridine aminocarboxypropyltransferase,187,dtwd2,173247,Echeneis naucrates,Echeneis naucrates (Live sharksucker),True,IPR005636,domain,,187,47,146,CONTINUOUS
A0A665TEU0,tRNA-uridine aminocarboxypropyltransferase,285,dtwd2,173247,Echeneis naucrates,Echeneis naucrates (Live sharksucker),True,IPR005636,domain,,285,47,244,CONTINUOUS
A0A665TP44,tRNA-uridine aminocarboxypropyltransferase,275,dtwd2,173247,Echeneis naucrates,Echeneis naucrates (Live sharksucker),True,IPR005636,domain,,275,37,234,CONTINUOUS
A0A665WZB7,tRNA-uridine aminocarboxypropyltransferase 1,300,dtwd1,173247,Echeneis naucrates,Echeneis naucrates (Live sharksucker),True,IPR005636,domain,,300,64,295,CONTINUOUS
A0A667GBL6,tRNA-uridine aminocarboxypropyltransferase,202,DTWD2,61383,Lynx canadensis,Lynx canadensis (Canada lynx),True,IPR005636,domain,,202,65,164,CONTINUOUS
A0A667GBM6,tRNA-uridine aminocarboxypropyltransferase,232,DTWD2,61383,Lynx canadensis,Lynx canadensis (Canada lynx),True,IPR005636,domain,,232,5,194,CONTINUOUS
A0A667GW82,tRNA-uridine aminocarboxypropyltransferase 1,300,DTWD1,61383,Lynx canadensis,Lynx canadensis (Canada lynx),True,IPR005636,domain,,300,65,289,CONTINUOUS
A0A667H271,tRNA-uridine aminocarboxypropyltransferase,298,DTWD2,61383,Lynx canadensis,Lynx canadensis (Canada lynx),True,IPR005636,domain,,298,65,260,CONTINUOUS
A0A667XIM9,tRNA-uridine aminocarboxypropyltransferase,289,dtwd2,586833,Myripristis murdjan,Myripristis murdjan (pinecone soldierfish),True,IPR005636,domain,,289,45,248,CONTINUOUS
A0A667Y0R0,tRNA-uridine aminocarboxypropyltransferase 1,304,dtwd1,586833,Myripristis murdjan,Myripristis murdjan (pinecone soldierfish),True,IPR005636,domain,,304,64,299,CONTINUOUS
A0A668RVL4,tRNA-uridine aminocarboxypropyltransferase,286,DTWD2,47969,Oreochromis aureus,Oreochromis aureus (Israeli tilapia),True,IPR005636,domain,,286,48,245,CONTINUOUS
A0A668TB29,tRNA-uridine aminocarboxypropyltransferase 1,314,DTWD1,47969,Oreochromis aureus,Oreochromis aureus (Israeli tilapia),True,IPR005636,domain,,314,78,309,CONTINUOUS
A0A669AVG7,tRNA-uridine aminocarboxypropyltransferase,187,dtwd2,8128,Oreochromis niloticus,Oreochromis niloticus (Nile tilapia),True,IPR005636,domain,,187,48,146,CONTINUOUS
A0A669PUX6,tRNA-uridine aminocarboxypropyltransferase 1,301,DTWD1,9054,Phasianus colchicus,Phasianus colchicus (Common pheasant),True,IPR005636,domain,,301,63,296,CONTINUOUS
A0A669QN47,tRNA-uridine aminocarboxypropyltransferase,268,DTWD2,9054,Phasianus colchicus,Phasianus colchicus (Common pheasant),True,IPR005636,domain,,268,36,230,CONTINUOUS
A0A670J1W5,tRNA-uridine aminocarboxypropyltransferase,265,DTWD2,64176,Podarcis muralis,Podarcis muralis (Wall lizard),True,IPR005636,domain,,265,33,227,CONTINUOUS
A0A670J5D8,tRNA-uridine aminocarboxypropyltransferase,283,DTWD2,64176,Podarcis muralis,Podarcis muralis (Wall lizard),True,IPR005636,domain,,283,51,245,CONTINUOUS
A0A670JQH9,tRNA-uridine aminocarboxypropyltransferase 1,307,DTWD1,64176,Podarcis muralis,Podarcis muralis (Wall lizard),True,IPR005636,domain,,307,71,303,CONTINUOUS
A0A670XXJ1,tRNA-uridine aminocarboxypropyltransferase,281,DTWD2,8673,Pseudonaja textilis,Pseudonaja textilis (Eastern brown snake),True,IPR005636,domain,,281,49,243,CONTINUOUS
A0A670YJ17,tRNA-uridine aminocarboxypropyltransferase 1,291,DTWD1,8673,Pseudonaja textilis,Pseudonaja textilis (Eastern brown snake),True,IPR005636,domain,,291,61,286,CONTINUOUS
A0A671DWW1,tRNA-uridine aminocarboxypropyltransferase 1,301,DTWD1,59479,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum (Greater horseshoe bat),True,IPR005636,domain,,301,65,290,CONTINUOUS
A0A671FHB9,tRNA-uridine aminocarboxypropyltransferase,202,DTWD2,59479,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum (Greater horseshoe bat),True,IPR005636,domain,,202,65,164,CONTINUOUS
A0A671FHI5,tRNA-uridine aminocarboxypropyltransferase,298,DTWD2,59479,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum (Greater horseshoe bat),True,IPR005636,domain,,298,65,260,CONTINUOUS
A0A671FHQ3,tRNA-uridine aminocarboxypropyltransferase,232,DTWD2,59479,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum (Greater horseshoe bat),True,IPR005636,domain,,232,4,194,CONTINUOUS
A0A671NH23,tRNA-uridine aminocarboxypropyltransferase 1,251,dtwd1,1608454,Sinocyclocheilus anshuiensis,Sinocyclocheilus anshuiensis,True,IPR005636,domain,,251,38,246,CONTINUOUS
A0A671PN84,tRNA-uridine aminocarboxypropyltransferase,267,dtwd2,1608454,Sinocyclocheilus anshuiensis,Sinocyclocheilus anshuiensis,True,IPR005636,domain,,267,130,229,CONTINUOUS
A0A671PPH0,tRNA-uridine aminocarboxypropyltransferase,363,dtwd2,1608454,Sinocyclocheilus anshuiensis,Sinocyclocheilus anshuiensis,True,IPR005636,domain,,363,130,325,CONTINUOUS
A0A671TUG3,tRNA-uridine aminocarboxypropyltransferase 1,304,dtwd1,8175,Sparus aurata,Sparus aurata (Gilthead sea bream),True,IPR005636,domain,,304,64,299,CONTINUOUS
A0A671W6M0,tRNA-uridine aminocarboxypropyltransferase,285,dtwd2,8175,Sparus aurata,Sparus aurata (Gilthead sea bream),True,IPR005636,domain,,285,47,244,CONTINUOUS
A0A672GPA7,tRNA-uridine aminocarboxypropyltransferase 1,300,dtwd1,181472,Salarias fasciatus,Salarias fasciatus (Jewelled blenny),True,IPR005636,domain,,300,64,295,CONTINUOUS
A0A672HRG5,tRNA-uridine aminocarboxypropyltransferase,285,dtwd2,181472,Salarias fasciatus,Salarias fasciatus (Jewelled blenny),True,IPR005636,domain,,285,47,244,CONTINUOUS
A0A672KP56,tRNA-uridine aminocarboxypropyltransferase,283,dtwd2,75366,Sinocyclocheilus grahami,Sinocyclocheilus grahami (Dianchi golden-line fish),True,IPR005636,domain,,283,50,245,CONTINUOUS
A0A672KU58,tRNA-uridine aminocarboxypropyltransferase,320,dtwd2,75366,Sinocyclocheilus grahami,Sinocyclocheilus grahami (Dianchi golden-line fish),True,IPR005636,domain,,320,50,229,CONTINUOUS
A0A672S8V0,tRNA-uridine aminocarboxypropyltransferase 1,173,,75366,Sinocyclocheilus grahami,Sinocyclocheilus grahami (Dianchi golden-line fish),True,IPR005636,domain,,173,11,168,CONTINUOUS
A0A672SAF2,tRNA-uridine aminocarboxypropyltransferase 1,133,,75366,Sinocyclocheilus grahami,Sinocyclocheilus grahami (Dianchi golden-line fish),True,IPR005636,domain,,133,1,128,CONTINUOUS
A0A672V8U3,tRNA-uridine aminocarboxypropyltransferase,267,DTWD2,2489341,Strigops habroptila,Strigops habroptila (Kakapo),True,IPR005636,domain,,267,35,229,CONTINUOUS
A0A672VCW3,tRNA-uridine aminocarboxypropyltransferase 1,308,DTWD1,2489341,Strigops habroptila,Strigops habroptila (Kakapo),True,IPR005636,domain,,308,69,303,CONTINUOUS
A0A672VD40,tRNA-uridine aminocarboxypropyltransferase 1,314,DTWD1,2489341,Strigops habroptila,Strigops habroptila (Kakapo),True,IPR005636,domain,,314,75,309,CONTINUOUS
A0A672Z5R5,tRNA-uridine aminocarboxypropyltransferase 1,318,dtwd1,375764,Sphaeramia orbicularis,Sphaeramia orbicularis (orbiculate cardinalfish),True,IPR005636,domain,,318,82,313,CONTINUOUS
A0A673B6M4,tRNA-uridine aminocarboxypropyltransferase,283,dtwd2,375764,Sphaeramia orbicularis,Sphaeramia orbicularis (orbiculate cardinalfish),True,IPR005636,domain,,283,45,242,CONTINUOUS
A0A673GNS2,tRNA-uridine aminocarboxypropyltransferase 1,251,dtwd1,307959,Sinocyclocheilus rhinocerous,Sinocyclocheilus rhinocerous,True,IPR005636,domain,,251,38,246,CONTINUOUS
A0A673L273,tRNA-uridine aminocarboxypropyltransferase,364,dtwd2,307959,Sinocyclocheilus rhinocerous,Sinocyclocheilus rhinocerous,True,IPR005636,domain,,364,131,326,CONTINUOUS
A0A673T0J9,tRNA-uridine aminocarboxypropyltransferase,298,DTWD2,37032,Suricata suricatta,Suricata suricatta (Meerkat),True,IPR005636,domain,,298,65,260,CONTINUOUS
A0A673T0L9,tRNA-uridine aminocarboxypropyltransferase,202,DTWD2,37032,Suricata suricatta,Suricata suricatta (Meerkat),True,IPR005636,domain,,202,65,164,CONTINUOUS
A0A673T0M3,tRNA-uridine aminocarboxypropyltransferase,232,DTWD2,37032,Suricata suricatta,Suricata suricatta (Meerkat),True,IPR005636,domain,,232,4,194,CONTINUOUS
A0A673TVM8,tRNA-uridine aminocarboxypropyltransferase 1,301,DTWD1,37032,Suricata suricatta,Suricata suricatta (Meerkat),True,IPR005636,domain,,301,65,290,CONTINUOUS
A0A673ZWR4,tRNA-uridine aminocarboxypropyltransferase 1,256,DTWD1,8032,Salmo trutta,Salmo trutta (Brown trout),True,IPR005636,domain,,256,59,251,CONTINUOUS
A0A674AQ11,tRNA-uridine aminocarboxypropyltransferase 1,327,DTWD1,8032,Salmo trutta,Salmo trutta (Brown trout),True,IPR005636,domain,,327,74,322,CONTINUOUS
A0A674DC40,tRNA-uridine aminocarboxypropyltransferase,305,DTWD2,8032,Salmo trutta,Salmo trutta (Brown trout),True,IPR005636,domain,,305,56,264,CONTINUOUS
A0A674DCY0,tRNA-uridine aminocarboxypropyltransferase,286,DTWD2,8032,Salmo trutta,Salmo trutta (Brown trout),True,IPR005636,domain,,286,37,245,CONTINUOUS
A0A674GNA7,tRNA-uridine aminocarboxypropyltransferase,267,DTWD2,59729,Taeniopygia guttata,Taeniopygia guttata (Zebra finch),True,IPR005636,domain,,267,39,229,CONTINUOUS
A0A674HPR1,tRNA-uridine aminocarboxypropyltransferase 1,427,DTWD1,59729,Taeniopygia guttata,Taeniopygia guttata (Zebra finch),True,IPR005636,domain,,427,189,422,CONTINUOUS
A0A674HVW0,tRNA-uridine aminocarboxypropyltransferase,274,DTWD2,59729,Taeniopygia guttata,Taeniopygia guttata (Zebra finch),True,IPR005636,domain,,274,42,236,CONTINUOUS
A0A674JWF8,tRNA-uridine aminocarboxypropyltransferase 1,308,DTWD1,2587831,Terrapene triunguis,Terrapene triunguis (Three-toed box turtle),True,IPR005636,domain,,308,69,303,CONTINUOUS
A0A674KA13,tRNA-uridine aminocarboxypropyltransferase,151,DTWD2,2587831,Terrapene triunguis,Terrapene triunguis (Three-toed box turtle),True,IPR005636,domain,,151,45,109,CONTINUOUS
A0A674KEB7,tRNA-uridine aminocarboxypropyltransferase,118,,2587831,Terrapene triunguis,Terrapene triunguis (Three-toed box turtle),True,IPR005636,domain,,118,54,116,CONTINUOUS
A0A699YD18,tRNA-uridine aminocarboxypropyltransferase 1,189,HaLaN_03011,44745,Haematococcus lacustris,Haematococcus lacustris (Green alga),True,IPR005636,domain,,189,91,182,CONTINUOUS
A0A699Z367,tRNA-uridine aminocarboxypropyltransferase 1,176,HaLaN_12359,44745,Haematococcus lacustris,Haematococcus lacustris (Green alga),True,IPR005636,domain,,176,1,152,CONTINUOUS
A0A699ZBX6,tRNA-uridine aminocarboxypropyltransferase,335,HaLaN_12985,44745,Haematococcus lacustris,Haematococcus lacustris (Green alga),True,IPR005636,domain,,335,135,271,CONTINUOUS
A0A6A1UIB7,tRNA-uridine aminocarboxypropyltransferase,258,CJ030_MR0G007926,262757,Morella rubra,Morella rubra (Chinese bayberry),True,IPR005636,domain,,258,20,227,CONTINUOUS
A0A6A1VB80,tRNA-uridine aminocarboxypropyltransferase,490,CJ030_MR6G028575,262757,Morella rubra,Morella rubra (Chinese bayberry),True,IPR005636,domain,,490,184,413,CONTINUOUS
A0A6A1VFX6,tRNA-uridine aminocarboxypropyltransferase,474,CJ030_MR6G023539,262757,Morella rubra,Morella rubra (Chinese bayberry),True,IPR005636,domain,,474,167,397,CONTINUOUS
A0A6A1VQN5,tRNA-uridine aminocarboxypropyltransferase,456,CJ030_MR4G025818,262757,Morella rubra,Morella rubra (Chinese bayberry),True,IPR005636,domain,,456,9,447,CONTINUOUS
A0A6A2Z461,tRNA-uridine aminocarboxypropyltransferase,329,F3Y22_tig00111059pilonHSYRG00124,106335,Hibiscus syriacus,Hibiscus syriacus (Rose of Sharon),True,IPR005636,domain,,329,110,316,CONTINUOUS
A0A6A3BDP3,tRNA-uridine aminocarboxypropyltransferase,489,F3Y22_tig00110206pilonHSYRG00316,106335,Hibiscus syriacus,Hibiscus syriacus (Rose of Sharon),True,IPR005636,domain,,489,48,480,CONTINUOUS
A0A6A3CNZ0,tRNA-uridine aminocarboxypropyltransferase,392,F3Y22_tig00003041pilonHSYRG01370,106335,Hibiscus syriacus,Hibiscus syriacus (Rose of Sharon),True,IPR005636,domain,,392,149,379,CONTINUOUS
A0A6A3ELS3,tRNA-uridine aminocarboxypropyltransferase 1,344,PF005_g14140,53985,Phytophthora fragariae,Phytophthora fragariae,True,IPR005636,domain,,344,27,226,CONTINUOUS
A0A6A3PCR2,tRNA-uridine aminocarboxypropyltransferase 1,344,PR003_g1396,129364,Phytophthora rubi,Phytophthora rubi,True,IPR005636,domain,,344,27,226,CONTINUOUS
A0A6A3RQH0,tRNA-uridine aminocarboxypropyltransferase,365,PF005_g15126,53985,Phytophthora fragariae,Phytophthora fragariae,True,IPR005636,domain,,365,8,245,CONTINUOUS
A0A6A4FD12,tRNA-uridine aminocarboxypropyltransferase,365,PR003_g12285,129364,Phytophthora rubi,Phytophthora rubi,True,IPR005636,domain,,365,8,245,CONTINUOUS
A0A6A4K161,tRNA-uridine aminocarboxypropyltransferase,251,GE061_013767,248454,Apolygus lucorum,Apolygus lucorum (Small green plant bug),True,IPR005636,domain,,251,24,219,CONTINUOUS
A0A6A4KW71,tRNA-uridine aminocarboxypropyltransferase,656,C3L33_18236,262921,Rhododendron williamsianum,Rhododendron williamsianum,True,IPR005636,domain,,656,8,307,CONTINUOUS
A0A6A4LJ26,tRNA-uridine aminocarboxypropyltransferase,233,C3L33_10455,262921,Rhododendron williamsianum,Rhododendron williamsianum,True,IPR005636,domain,,233,153,226,CONTINUOUS
