protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A2I3H8I6,RCK N-terminal domain-containing protein,1107,LOC100588032,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1107,466,551,CONTINUOUS
A0A2I3HDV8,RCK N-terminal domain-containing protein,1077,LOC100588032,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1077,432,514,CONTINUOUS
A0A2I3HMB3,RCK N-terminal domain-containing protein,1128,LOC100588032,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1128,466,551,CONTINUOUS
A0A2I3HNV6,RCK N-terminal domain-containing protein,1075,KCNT2,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1075,405,499,CONTINUOUS
A0A2I3HPA8,RCK N-terminal domain-containing protein,1043,LOC100588032,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1043,396,482,CONTINUOUS
A0A2I3HQI0,Calcium-activated potassium channel subunit alpha-1,1239,KCNMA1,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,1239,547,634,CONTINUOUS
A0A2I3HS60,Potassium channel subfamily U member 1,930,KCNU1,61853,Nomascus leucogenys,Nomascus leucogenys (Northern white-cheeked gibbon),True,IPR003929,domain,,930,470,557,CONTINUOUS
A0A2I3LN14,RCK N-terminal domain-containing protein,1142,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1142,432,526,CONTINUOUS
A0A2I3LRP4,RCK N-terminal domain-containing protein,1111,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1111,397,491,CONTINUOUS
A0A2I3LW41,Calcium-activated potassium channel subunit alpha-1,1236,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1236,543,630,CONTINUOUS
A0A2I3LZ51,RCK N-terminal domain-containing protein,1068,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1068,432,468,CONTINUOUS
A0A2I3M1S3,Potassium sodium-activated channel subfamily T member 2,370,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,370,43,137,CONTINUOUS
A0A2I3M8Q1,Calcium-activated potassium channel subunit alpha-1,1285,,9555,Papio anubis,Papio anubis (Olive baboon),False,IPR003929,domain,,1285,543,630,CONTINUOUS
A0A2I3ME58,Calcium-activated potassium channel subunit alpha-1,1174,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1174,543,630,CONTINUOUS
A0A2I3MJA9,Calcium-activated potassium channel subunit alpha-1,1239,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1239,543,630,CONTINUOUS
A0A2I3MKR7,Calcium-activated potassium channel subunit alpha-1,1232,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1232,543,630,CONTINUOUS
A0A2I3MMI8,Calcium-activated potassium channel subunit alpha-1,1209,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1209,543,630,CONTINUOUS
A0A2I3MS94,Calcium-activated potassium channel subunit alpha-1,1236,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1236,543,630,CONTINUOUS
A0A2I3MWW2,RCK N-terminal domain-containing protein,1209,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1209,471,565,CONTINUOUS
A0A2I3MYF3,RCK N-terminal domain-containing protein,1135,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1135,432,526,CONTINUOUS
A0A2I3N4E5,Calcium-activated potassium channel subunit alpha-1,1178,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1178,543,630,CONTINUOUS
A0A2I3N7Y2,RCK N-terminal domain-containing protein,1223,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1223,485,579,CONTINUOUS
A0A2I3NFX1,RCK N-terminal domain-containing protein,1118,,9555,Papio anubis,Papio anubis (Olive baboon),True,IPR003929,domain,,1118,432,526,CONTINUOUS
A0A2I3R9W8,Calcium-activated potassium channel subunit alpha-1,1286,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),False,IPR003929,domain,,1286,544,631,CONTINUOUS
A0A2I3RCD2,Calcium-activated potassium channel subunit alpha-1,1240,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1240,544,631,CONTINUOUS
A0A2I3RE88,Calcium-activated potassium channel subunit alpha-1,1126,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1126,490,577,CONTINUOUS
A0A2I3RII8,RCK N-terminal domain-containing protein,1217,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1217,465,559,CONTINUOUS
A0A2I3RLP1,RCK N-terminal domain-containing protein,1237,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1237,485,579,CONTINUOUS
A0A2I3RQC5,Potassium channel subfamily U member 1,933,KCNU1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,933,470,557,CONTINUOUS
A0A2I3RVL5,Calcium-activated potassium channel subunit alpha-1,1217,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1217,544,631,CONTINUOUS
A0A2I3S2J6,RCK N-terminal domain-containing protein,1235,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1235,504,598,CONTINUOUS
A0A2I3S9S2,Calcium-activated potassium channel subunit alpha-1,1232,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1232,544,631,CONTINUOUS
A0A2I3SHR2,Calcium-activated potassium channel subunit alpha-1,1237,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1237,544,631,CONTINUOUS
A0A2I3SN13,RCK N-terminal domain-containing protein,705,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,705,2,47,CONTINUOUS
A0A2I3SRQ8,Calcium-activated potassium channel subunit alpha-1,1210,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1210,544,631,CONTINUOUS
A0A2I3STF6,Calcium-activated potassium channel subunit alpha-1,1244,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1244,544,631,CONTINUOUS
A0A2I3SUU2,Potassium sodium-activated channel subfamily T member 2,370,KCNT2,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,370,43,137,CONTINUOUS
A0A2I3T1Q8,RCK N-terminal domain-containing protein,477,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,477,441,476,CONTINUOUS
A0A2I3T3B9,RCK N-terminal domain-containing protein,1256,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1256,504,598,CONTINUOUS
A0A2I3T7F0,RCK N-terminal domain-containing protein,1230,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1230,485,579,CONTINUOUS
A0A2I3TBZ1,RCK N-terminal domain-containing protein,1223,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1223,471,565,CONTINUOUS
A0A2I3TFJ3,Calcium-activated potassium channel subunit alpha-1,1236,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1236,544,631,CONTINUOUS
A0A2I3THH2,RCK N-terminal domain-containing protein,1130,KCNT2,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1130,427,521,CONTINUOUS
A0A2I3TKG3,RCK N-terminal domain-containing protein,1111,KCNT2,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1111,432,526,CONTINUOUS
A0A2I3TLE8,RCK N-terminal domain-containing protein,1068,KCNT2,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1068,432,468,CONTINUOUS
A0A2I3TUF5,RCK N-terminal domain-containing protein,1211,KCNT1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1211,459,553,CONTINUOUS
A0A2I4AYD8,Calcium-activated potassium channel subunit alpha-1,1303,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1303,518,605,CONTINUOUS
A0A2I4AYE4,Calcium-activated potassium channel subunit alpha-1,1268,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1268,518,605,CONTINUOUS
A0A2I4AYE7,Calcium-activated potassium channel subunit alpha-1,1306,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1306,518,605,CONTINUOUS
A0A2I4AYF0,Calcium-activated potassium channel subunit alpha-1,1306,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1306,518,605,CONTINUOUS
A0A2I4AYF1,Calcium-activated potassium channel subunit alpha-1,1248,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1248,518,605,CONTINUOUS
A0A2I4AYF2,Calcium-activated potassium channel subunit alpha-1,1305,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1305,518,605,CONTINUOUS
A0A2I4AYF5,Calcium-activated potassium channel subunit alpha-1,1215,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1215,518,605,CONTINUOUS
A0A2I4AYF6,Calcium-activated potassium channel subunit alpha-1,1302,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1302,518,605,CONTINUOUS
A0A2I4AYF8,Calcium-activated potassium channel subunit alpha-1,1261,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1261,518,605,CONTINUOUS
A0A2I4AYG1,Calcium-activated potassium channel subunit alpha-1,1253,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1253,518,605,CONTINUOUS
A0A2I4AYG2,Calcium-activated potassium channel subunit alpha-1,1236,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1236,518,605,CONTINUOUS
A0A2I4AYG3,Calcium-activated potassium channel subunit alpha-1,1265,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1265,518,605,CONTINUOUS
A0A2I4AYG4,Calcium-activated potassium channel subunit alpha-1,1295,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1295,518,605,CONTINUOUS
A0A2I4AYG5,Calcium-activated potassium channel subunit alpha-1,1203,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1203,518,605,CONTINUOUS
A0A2I4AYG6,Calcium-activated potassium channel subunit alpha-1,1247,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1247,518,605,CONTINUOUS
A0A2I4AYG7,Calcium-activated potassium channel subunit alpha-1,1210,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1210,518,605,CONTINUOUS
A0A2I4AYG8,Calcium-activated potassium channel subunit alpha-1,1234,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1234,518,605,CONTINUOUS
A0A2I4AYG9,Calcium-activated potassium channel subunit alpha-1,1212,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1212,518,605,CONTINUOUS
A0A2I4AYH1,Calcium-activated potassium channel subunit alpha-1,1264,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1264,518,605,CONTINUOUS
A0A2I4AYH2,Calcium-activated potassium channel subunit alpha-1,1208,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1208,518,605,CONTINUOUS
A0A2I4AYH3,Calcium-activated potassium channel subunit alpha-1,1206,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1206,518,605,CONTINUOUS
A0A2I4AYH5,Calcium-activated potassium channel subunit alpha-1,1237,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1237,518,605,CONTINUOUS
A0A2I4AYH6,Calcium-activated potassium channel subunit alpha-1,1207,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1207,518,605,CONTINUOUS
A0A2I4AYH7,Calcium-activated potassium channel subunit alpha-1,1206,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1206,518,605,CONTINUOUS
A0A2I4AYH8,Calcium-activated potassium channel subunit alpha-1,1116,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1116,328,415,CONTINUOUS
A0A2I4AYI0,Calcium-activated potassium channel subunit alpha-1,1210,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1210,518,605,CONTINUOUS
A0A2I4AYI2,Calcium-activated potassium channel subunit alpha-1,1234,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1234,518,605,CONTINUOUS
A0A2I4AYI3,Calcium-activated potassium channel subunit alpha-1,1203,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1203,518,605,CONTINUOUS
A0A2I4AYI7,Calcium-activated potassium channel subunit alpha-1,1207,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1207,518,605,CONTINUOUS
A0A2I4AYJ0,Calcium-activated potassium channel subunit alpha-1,1136,kcnma1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1136,348,435,CONTINUOUS
A0A2I4B2N9,RCK N-terminal domain-containing protein,1268,kcnt1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1268,547,641,CONTINUOUS
A0A2I4B2R0,RCK N-terminal domain-containing protein,1183,kcnt1a,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1183,462,556,CONTINUOUS
A0A2I4B5V7,Calcium-activated potassium channel subunit alpha-1,1276,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1276,493,580,CONTINUOUS
A0A2I4B5V8,Calcium-activated potassium channel subunit alpha-1,1276,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1276,493,580,CONTINUOUS
A0A2I4B5W2,Calcium-activated potassium channel subunit alpha-1,1223,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1223,493,580,CONTINUOUS
A0A2I4B5W3,Calcium-activated potassium channel subunit alpha-1,1221,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1221,493,580,CONTINUOUS
A0A2I4B5W8,Calcium-activated potassium channel subunit alpha-1,1192,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1192,493,580,CONTINUOUS
A0A2I4B5X0,Calcium-activated potassium channel subunit alpha-1,1273,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1273,490,577,CONTINUOUS
A0A2I4B5X1,Calcium-activated potassium channel subunit alpha-1,1134,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),False,IPR003929,domain,,1134,351,438,CONTINUOUS
A0A2I4B5X3,Calcium-activated potassium channel subunit alpha-1,1074,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1074,291,378,CONTINUOUS
A0A2I4B5X4,Calcium-activated potassium channel subunit alpha-1,1245,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1245,493,580,CONTINUOUS
A0A2I4B5X5,Calcium-activated potassium channel subunit alpha-1,1273,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1273,490,577,CONTINUOUS
A0A2I4B5X6,Calcium-activated potassium channel subunit alpha-1,1218,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1218,493,580,CONTINUOUS
A0A2I4B5X7,Calcium-activated potassium channel subunit alpha-1,1204,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1204,490,577,CONTINUOUS
A0A2I4B5X9,Calcium-activated potassium channel subunit alpha-1,1207,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1207,493,580,CONTINUOUS
A0A2I4B5Y1,Calcium-activated potassium channel subunit alpha-1,1173,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1173,490,577,CONTINUOUS
A0A2I4B5Y2,Calcium-activated potassium channel subunit alpha-1,1176,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1176,493,580,CONTINUOUS
A0A2I4B5Y4,Calcium-activated potassium channel subunit alpha-1,1173,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1173,490,577,CONTINUOUS
A0A2I4B5Y6,Calcium-activated potassium channel subunit alpha-1,1242,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1242,490,577,CONTINUOUS
A0A2I4B5Y7,Calcium-activated potassium channel subunit alpha-1,1189,LOC106517014,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1189,490,577,CONTINUOUS
A0A2I4CHL4,RCK N-terminal domain-containing protein,1271,kcnt1b,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1271,529,623,CONTINUOUS
A0A2I4CKM4,RCK N-terminal domain-containing protein,1237,kcnt2b,52670,Austrofundulus limnaeus,Austrofundulus limnaeus (Annual killifish),True,IPR003929,domain,,1237,452,566,CONTINUOUS
A0A2J7Q2D1,RCK N-terminal domain-containing protein,648,B7P43_G06659,105785,Cryptotermes secundus,Cryptotermes secundus,True,IPR003929,domain,,648,1,64,CONTINUOUS
A0A2J7Q2D8,BK channel,983,B7P43_G06659,105785,Cryptotermes secundus,Cryptotermes secundus,True,IPR003929,domain,,983,320,408,CONTINUOUS
A0A2J7Q2D9,RCK N-terminal domain-containing protein,648,B7P43_G06659,105785,Cryptotermes secundus,Cryptotermes secundus,True,IPR003929,domain,,648,1,64,CONTINUOUS
A0A2J7Q2E0,BK channel,1003,B7P43_G06659,105785,Cryptotermes secundus,Cryptotermes secundus,True,IPR003929,domain,,1003,320,408,CONTINUOUS
A0A2J7Q2E9,BK channel,992,B7P43_G06659,105785,Cryptotermes secundus,Cryptotermes secundus,True,IPR003929,domain,,992,320,408,CONTINUOUS
A0A2J8NU10,Calcium-activated potassium channel subunit alpha-1,1205,KCNMA1,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),True,IPR003929,domain,,1205,544,631,CONTINUOUS
A0A2J8U542,Calcium-activated potassium channel subunit alpha-1,1208,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1208,545,632,CONTINUOUS
A0A2J8U551,Calcium-activated potassium channel subunit alpha-1,1287,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),False,IPR003929,domain,,1287,545,632,CONTINUOUS
A0A2J8U558,Calcium-activated potassium channel subunit alpha-1,1206,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1206,545,632,CONTINUOUS
A0A2J8U568,Calcium-activated potassium channel subunit alpha-1,1245,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1245,545,632,CONTINUOUS
A0A2J8U590,Calcium-activated potassium channel subunit alpha-1,1218,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1218,545,632,CONTINUOUS
A0A2J8U592,Calcium-activated potassium channel subunit alpha-1,1127,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1127,491,578,CONTINUOUS
A0A2J8U593,Calcium-activated potassium channel subunit alpha-1,1211,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1211,545,632,CONTINUOUS
A0A2J8U599,Calcium-activated potassium channel subunit alpha-1,1235,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1235,545,632,CONTINUOUS
A0A2J8U5A4,Calcium-activated potassium channel subunit alpha-1,1238,KCNMA1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1238,545,632,CONTINUOUS
A0A2J8UIJ8,RCK N-terminal domain-containing protein,1235,KCNT1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1235,504,598,CONTINUOUS
A0A2J8UIK1,RCK N-terminal domain-containing protein,1237,KCNT1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1237,485,579,CONTINUOUS
A0A2J8UIN0,RCK N-terminal domain-containing protein,1230,KCNT1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1230,485,579,CONTINUOUS
A0A2J8UIP1,RCK N-terminal domain-containing protein,1256,KCNT1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1256,504,598,CONTINUOUS
A0A2J8UIQ7,RCK N-terminal domain-containing protein,1223,KCNT1,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1223,471,565,CONTINUOUS
A0A2J8UXZ1,Potassium sodium-activated channel subfamily T member 2,370,KCNT2,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,370,43,137,CONTINUOUS
A0A2J8UXZ4,RCK N-terminal domain-containing protein,1068,KCNT2,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),True,IPR003929,domain,,1068,432,468,CONTINUOUS
A0A2K1IB39,BK channel,1055,LOC112278454,3218,Physcomitrium patens,Physcomitrium patens (Spreading-leaved earth moss),True,IPR003929,domain,,1055,425,512,CONTINUOUS
A0A2K1K6L2,Uncharacterized protein,1202,LOC112285717,3218,Physcomitrium patens,Physcomitrium patens (Spreading-leaved earth moss),True,IPR003929,domain,,1202,538,627,CONTINUOUS
A0A2K3D1B6,Potassium channel domain-containing protein,1898,CHLRE_13g603750v5,3055,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,False,IPR003929,domain,,1898,534,613,CONTINUOUS
A0A2K3E3P1,Ion transport domain-containing protein,2955,CHLRE_02g146300v5,3055,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,False,IPR003929,domain,,2955,457,552,CONTINUOUS
A0A2K3E3R5,Ion transport domain-containing protein,2947,CHLRE_02g146300v5,3055,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,False,IPR003929,domain,,2947,457,552,CONTINUOUS
A0A2K5C3K5,Calcium-activated potassium channel subunit alpha-1,1016,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1016,328,415,CONTINUOUS
A0A2K5C3M4,Calcium-activated potassium channel subunit alpha-1,1108,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1108,366,453,CONTINUOUS
A0A2K5C3S4,Calcium-activated potassium channel subunit alpha-1,1082,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1082,371,458,CONTINUOUS
A0A2K5C3T2,Calcium-activated potassium channel subunit alpha-1,1051,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1051,366,453,CONTINUOUS
A0A2K5C3U0,Calcium-activated potassium channel subunit alpha-1,1022,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1022,328,415,CONTINUOUS
A0A2K5C3U8,Calcium-activated potassium channel subunit alpha-1,1125,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1125,489,576,CONTINUOUS
A0A2K5C3V8,Calcium-activated potassium channel subunit alpha-1,1018,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1018,328,415,CONTINUOUS
A0A2K5C401,Calcium-activated potassium channel subunit alpha-1,1066,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1066,373,460,CONTINUOUS
A0A2K5C404,Calcium-activated potassium channel subunit alpha-1,1059,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1059,366,453,CONTINUOUS
A0A2K5CTR7,RCK N-terminal domain-containing protein,1231,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1231,500,594,CONTINUOUS
A0A2K5CTS6,RCK N-terminal domain-containing protein,1225,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1225,473,567,CONTINUOUS
A0A2K5CTS9,RCK N-terminal domain-containing protein,1252,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1252,500,594,CONTINUOUS
A0A2K5CTT4,RCK N-terminal domain-containing protein,1203,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1203,451,545,CONTINUOUS
A0A2K5CTT5,RCK N-terminal domain-containing protein,1218,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1218,473,567,CONTINUOUS
A0A2K5E7L7,RCK N-terminal domain-containing protein,1111,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1111,432,526,CONTINUOUS
A0A2K5E7N2,RCK N-terminal domain-containing protein,1118,,37293,Aotus nancymaae,Aotus nancymaae (Ma's night monkey),True,IPR003929,domain,,1118,415,509,CONTINUOUS
