protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A0C9MQB7,tRNA (guanine(9)-N1)-methyltransferase,320,MAM1_0093c04963,91626,Mucor ambiguus,Mucor ambiguus,True,IPR038459,homologous_superfamily,,320,91,274,CONTINUOUS
A0A0C9R271,tRNA (guanine(9)-N(1))-methyltransferase,290,,6943,Amblyomma americanum,Amblyomma americanum (Lone star tick),True,IPR038459,homologous_superfamily,,290,73,266,CONTINUOUS
A0A0C9U3Q2,tRNA (guanine(9)-N1)-methyltransferase,371,M422DRAFT_177975,990650,Sphaerobolus stellatus (strain SS14),Sphaerobolus stellatus (strain SS14),True,IPR038459,homologous_superfamily,,371,50,295,CONTINUOUS
A0A0C9UB43,tRNA (guanine(9)-N1)-methyltransferase,332,M422DRAFT_134047,990650,Sphaerobolus stellatus (strain SS14),Sphaerobolus stellatus (strain SS14),True,IPR038459,homologous_superfamily,,332,55,300,CONTINUOUS
A0A0C9WQS5,tRNA (guanine(9)-N1)-methyltransferase,366,K443DRAFT_684452,1095629,Laccaria amethystina LaAM-08-1,Laccaria amethystina LaAM-08-1,True,IPR038459,homologous_superfamily,,366,82,326,CONTINUOUS
A0A0C9ZSZ6,tRNA (guanine(9)-N1)-methyltransferase,332,PISMIDRAFT_672524,765257,Pisolithus microcarpus 441,Pisolithus microcarpus 441,True,IPR038459,homologous_superfamily,,332,70,296,CONTINUOUS
A0A0D0BP46,tRNA (guanine(9)-N1)-methyltransferase,333,CY34DRAFT_802158,930992,Suillus luteus UH-Slu-Lm8-n1,Suillus luteus UH-Slu-Lm8-n1,True,IPR038459,homologous_superfamily,,333,60,271,CONTINUOUS
A0A0D0EBW2,tRNA (guanine(9)-N1)-methyltransferase,344,PAXRUDRAFT_824013,930991,Paxillus rubicundulus Ve08.2h10,Paxillus rubicundulus Ve08.2h10,True,IPR038459,homologous_superfamily,,344,74,297,CONTINUOUS
A0A0D0U544,tRNA (guanine(9)-N1)-methyltransferase,390,I313_00175,1296110,Cryptococcus deuterogattii Ram5,Cryptococcus deuterogattii Ram5,True,IPR038459,homologous_superfamily,,390,92,337,CONTINUOUS
A0A0D1DT85,tRNA (guanine(9)-N1)-methyltransferase,433,UMAG_04913,5270,Mycosarcoma maydis,Mycosarcoma maydis (Corn smut fungus),True,IPR038459,homologous_superfamily,,433,100,401,CONTINUOUS
A0A0D1XKQ7,tRNA (guanine(9)-N1)-methyltransferase,387,PV09_05959,253628,Verruconis gallopava,Verruconis gallopava,True,IPR038459,homologous_superfamily,,387,119,331,CONTINUOUS
A0A0D1Y6L5,tRNA (guanine(9)-N1)-methyltransferase,483,PV10_00252,212818,Exophiala mesophila,Exophiala mesophila (Black yeast-like fungus),True,IPR038459,homologous_superfamily,,483,159,438,CONTINUOUS
A0A0D1ZJH7,tRNA (guanine(9)-N1)-methyltransferase,542,PV07_07823,569365,Cladophialophora immunda,Cladophialophora immunda,True,IPR038459,homologous_superfamily,,542,181,464,CONTINUOUS
A0A0D2AAQ9,tRNA (guanine(9)-N1)-methyltransferase,493,PV06_10467,215243,Exophiala oligosperma,Exophiala oligosperma,True,IPR038459,homologous_superfamily,,493,175,453,CONTINUOUS
A0A0D2B8S5,tRNA (guanine(9)-N1)-methyltransferase,507,PV08_07837,91928,Exophiala spinifera,Exophiala spinifera,True,IPR038459,homologous_superfamily,,507,167,463,CONTINUOUS
A0A0D2ERX0,tRNA (guanine(9)-N1)-methyltransferase,483,PV05_09323,348802,Exophiala xenobiotica,Exophiala xenobiotica,True,IPR038459,homologous_superfamily,,483,161,446,CONTINUOUS
A0A0D2G2Z1,tRNA (guanine(9)-N1)-methyltransferase,537,Z517_11905,1442368,Fonsecaea pedrosoi CBS 271.37,Fonsecaea pedrosoi CBS 271.37,True,IPR038459,homologous_superfamily,,537,186,477,CONTINUOUS
A0A0D2GB51,tRNA (guanine(9)-N1)-methyltransferase,541,PV04_05181,1851006,Phialophora macrospora,Phialophora macrospora,True,IPR038459,homologous_superfamily,,541,187,285,CONTINUOUS
A0A0D2GB51,tRNA (guanine(9)-N1)-methyltransferase,541,PV04_05181,1851006,Phialophora macrospora,Phialophora macrospora,True,IPR038459,homologous_superfamily,,541,329,485,CONTINUOUS
A0A0D2HEK5,tRNA (guanine(9)-N1)-methyltransferase,533,Z519_10108,1442370,Cladophialophora bantiana (strain ATCC 10958 / CBS 173.52 / CDC B-1940 / NIH 8579),Cladophialophora bantiana (strain ATCC 10958 / CBS 173.52 / CDC B-1940 / NIH 8579),True,IPR038459,homologous_superfamily,,533,187,470,CONTINUOUS
A0A0D2I539,tRNA (guanine(9)-N1)-methyltransferase,469,Z518_09989,1442369,Rhinocladiella mackenziei CBS 650.93,Rhinocladiella mackenziei CBS 650.93,True,IPR038459,homologous_superfamily,,469,171,444,CONTINUOUS
A0A0D2K7V6,tRNA (guanine(9)-N(1))-methyltransferase,262,MNEG_1653,145388,Monoraphidium neglectum,Monoraphidium neglectum,True,IPR038459,homologous_superfamily,,262,33,251,CONTINUOUS
A0A0D2KHR1,tRNA (guanine(9)-N1)-methyltransferase,580,Z520_01435,1442371,Fonsecaea multimorphosa CBS 102226,Fonsecaea multimorphosa CBS 102226,True,IPR038459,homologous_superfamily,,580,193,486,CONTINUOUS
A0A0D2KKA3,tRNA (guanine(9)-N(1))-methyltransferase,369,MNEG_11747,145388,Monoraphidium neglectum,Monoraphidium neglectum,True,IPR038459,homologous_superfamily,,369,73,168,CONTINUOUS
A0A0D2KKA3,tRNA (guanine(9)-N(1))-methyltransferase,369,MNEG_11747,145388,Monoraphidium neglectum,Monoraphidium neglectum,True,IPR038459,homologous_superfamily,,369,169,246,CONTINUOUS
A0A0D2PG52,tRNA (guanine(9)-N1)-methyltransferase,382,HYPSUDRAFT_31747,945553,Hypholoma sublateritium (strain FD-334 SS-4),Hypholoma sublateritium (strain FD-334 SS-4),True,IPR038459,homologous_superfamily,,382,111,346,CONTINUOUS
A0A0D2UPL3,tRNA (guanine(9)-N(1))-methyltransferase,329,B456_009G184000,29730,Gossypium raimondii,Gossypium raimondii (Peruvian cotton),True,IPR038459,homologous_superfamily,,329,101,296,CONTINUOUS
A0A0D2WJJ9,tRNA (guanine(9)-N(1))-methyltransferase,339,CAOG_001588,595528,Capsaspora owczarzaki (strain ATCC 30864),Capsaspora owczarzaki (strain ATCC 30864),True,IPR038459,homologous_superfamily,,339,83,274,CONTINUOUS
A0A0D3D9X4,tRNA (guanine(9)-N(1))-methyltransferase,338,,109376,Brassica oleracea var. oleracea,Brassica oleracea var. oleracea,True,IPR038459,homologous_superfamily,,338,101,296,CONTINUOUS
A0A0D3E7A6,tRNA (guanine(9)-N(1))-methyltransferase,345,,109376,Brassica oleracea var. oleracea,Brassica oleracea var. oleracea,True,IPR038459,homologous_superfamily,,345,108,303,CONTINUOUS
A0A0D3F9X7,tRNA (guanine(9)-N(1))-methyltransferase,274,,65489,Oryza barthii,Oryza barthii,True,IPR038459,homologous_superfamily,,274,1,164,CONTINUOUS
A0A0D3IKE7,tRNA (guanine(9)-N(1))-methyltransferase,175,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,175,1,170,CONTINUOUS
A0A0D3J6H0,tRNA (guanine(9)-N(1))-methyltransferase,388,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,388,164,347,CONTINUOUS
A0A0D3JAT1,SAM-dependent MTase TRM10-type domain-containing protein,343,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,343,172,342,CONTINUOUS
A0A0D3JR18,tRNA (guanine(9)-N(1))-methyltransferase,150,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,150,1,150,CONTINUOUS
A0A0D3JVT8,tRNA (guanine(9)-N(1))-methyltransferase,175,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,175,1,170,CONTINUOUS
A0A0D3K2P3,tRNA (guanine(9)-N(1))-methyltransferase,1405,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),False,IPR038459,homologous_superfamily,,1405,1,123,CONTINUOUS
A0A0D3K714,tRNA (guanine(9)-N(1))-methyltransferase,188,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,188,30,188,CONTINUOUS
A0A0D3K7W1,tRNA (guanine(9)-N(1))-methyltransferase,175,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,175,1,170,CONTINUOUS
A0A0D3KDV2,tRNA (guanine(9)-N(1))-methyltransferase,395,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,395,83,277,CONTINUOUS
A0A0D3KSV8,tRNA (guanine(9)-N(1))-methyltransferase,396,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,396,89,283,CONTINUOUS
A0A0D3KZN0,tRNA (guanine(9)-N(1))-methyltransferase,211,,280463,Emiliania huxleyi (strain CCMP1516),Emiliania huxleyi (strain CCMP1516),True,IPR038459,homologous_superfamily,,211,8,190,CONTINUOUS
A0A0D6EF87,tRNA (guanine(9)-N1)-methyltransferase,473,SPOSA6832_00015,5005,Sporidiobolus salmonicolor,Sporidiobolus salmonicolor (Yeast-like fungus),True,IPR038459,homologous_superfamily,,473,112,392,CONTINUOUS
A0A0D6L9B5,SAM-dependent MTase TRM10-type domain-containing protein,325,ANCCEY_12627,53326,Ancylostoma ceylanicum,Ancylostoma ceylanicum,True,IPR038459,homologous_superfamily,,325,80,281,CONTINUOUS
A0A0D6LCE4,SAM-dependent MTase TRM10-type domain-containing protein,104,ANCCEY_15515,53326,Ancylostoma ceylanicum,Ancylostoma ceylanicum,True,IPR038459,homologous_superfamily,,104,1,104,CONTINUOUS
A0A0D6LWM6,SAM-dependent MTase TRM10-type domain-containing protein,412,ANCCEY_04434,53326,Ancylostoma ceylanicum,Ancylostoma ceylanicum,True,IPR038459,homologous_superfamily,,412,160,363,CONTINUOUS
A0A0D7BU32,tRNA (guanine(9)-N1)-methyltransferase,311,CYLTODRAFT_341124,1314674,Cylindrobasidium torrendii FP15055 ss-10,Cylindrobasidium torrendii FP15055 ss-10,True,IPR038459,homologous_superfamily,,311,68,274,CONTINUOUS
A0A0D8X7L0,tRNA (guanine(9)-N(1))-methyltransferase,213,DICVIV_13502,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR038459,homologous_superfamily,,213,1,169,CONTINUOUS
A0A0D8XUI9,tRNA (guanine(9)-N(1))-methyltransferase,437,DICVIV_05630,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR038459,homologous_superfamily,,437,165,351,CONTINUOUS
A0A0D8XWC5,SAM-dependent MTase TRM10-type domain-containing protein,431,DICVIV_05771,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR038459,homologous_superfamily,,431,196,391,CONTINUOUS
A0A0D8Y4S3,tRNA (guanine(9)-N(1))-methyltransferase,279,DICVIV_01942,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR038459,homologous_superfamily,,279,46,235,CONTINUOUS
A0A0D8YCC1,RNA (guanine-9-)-methyltransferase domain-containing protein 1,397,DICVIV_01539,29172,Dictyocaulus viviparus,Dictyocaulus viviparus (Bovine lungworm),True,IPR038459,homologous_superfamily,,397,144,348,CONTINUOUS
A0A0D9PD93,tRNA (guanine(9)-N1)-methyltransferase,406,H634G_00577,1291518,Metarhizium anisopliae BRIP 53293,Metarhizium anisopliae BRIP 53293,True,IPR038459,homologous_superfamily,,406,103,339,CONTINUOUS
A0A0D9QLH7,tRNA (guanine(9)-N(1))-methyltransferase,347,AK88_02660,5857,Plasmodium fragile,Plasmodium fragile,True,IPR038459,homologous_superfamily,,347,112,307,CONTINUOUS
A0A0D9QVR4,tRNA methyltransferase 10 homolog A,339,,60711,Chlorocebus sabaeus,Chlorocebus sabaeus (Green monkey),True,IPR038459,homologous_superfamily,,339,81,277,CONTINUOUS
A0A0D9REL2,tRNA methyltransferase 10 homolog B,316,,60711,Chlorocebus sabaeus,Chlorocebus sabaeus (Green monkey),True,IPR038459,homologous_superfamily,,316,108,308,CONTINUOUS
A0A0D9SBK5,tRNA methyltransferase 10 homolog C,405,,60711,Chlorocebus sabaeus,Chlorocebus sabaeus (Green monkey),True,IPR038459,homologous_superfamily,,405,193,382,CONTINUOUS
A0A0D9VKG4,tRNA (guanine(9)-N(1))-methyltransferase,405,,77586,Leersia perrieri,Leersia perrieri,True,IPR038459,homologous_superfamily,,405,101,295,CONTINUOUS
A0A0D9YXM9,tRNA (guanine(9)-N(1))-methyltransferase,403,,40148,Oryza glumipatula,Oryza glumipatula,True,IPR038459,homologous_superfamily,,403,99,293,CONTINUOUS
A0A0E0CQW7,tRNA (guanine(9)-N(1))-methyltransferase,403,,40149,Oryza meridionalis,Oryza meridionalis,True,IPR038459,homologous_superfamily,,403,99,293,CONTINUOUS
A0A0E0GCI8,tRNA (guanine(9)-N(1))-methyltransferase,403,,4536,Oryza nivara,Oryza nivara (Indian wild rice),True,IPR038459,homologous_superfamily,,403,99,293,CONTINUOUS
A0A0E0K4P4,tRNA (guanine(9)-N(1))-methyltransferase,403,,4537,Oryza punctata,Oryza punctata (Red rice),True,IPR038459,homologous_superfamily,,403,99,293,CONTINUOUS
A0A0E0NKD1,tRNA (guanine(9)-N(1))-methyltransferase,403,,4529,Oryza rufipogon,Oryza rufipogon (Brownbeard rice),True,IPR038459,homologous_superfamily,,403,99,293,CONTINUOUS
A0A0E1RVK3,tRNA (guanine(9)-N1)-methyltransferase,422,CIMG_07693,246410,Coccidioides immitis (strain RS),Coccidioides immitis (strain RS) (Valley fever fungus),True,IPR038459,homologous_superfamily,,422,158,370,CONTINUOUS
A0A0E9NN23,tRNA (guanine(9)-N1)-methyltransferase,393,G7K_4941-t1,698492,Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804),Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804),True,IPR038459,homologous_superfamily,,393,143,338,CONTINUOUS
A0A0F4GYS6,tRNA (guanine(9)-N1)-methyltransferase,201,TI39_contig13g00001,1047168,Zymoseptoria brevis,Zymoseptoria brevis,True,IPR038459,homologous_superfamily,,201,1,198,CONTINUOUS
A0A0F4YPX9,tRNA (guanine(9)-N1)-methyltransferase,402,T310_5677,1408163,Rasamsonia emersonii (strain ATCC 16479 / CBS 393.64 / IMI 116815),Rasamsonia emersonii (strain ATCC 16479 / CBS 393.64 / IMI 116815),True,IPR038459,homologous_superfamily,,402,134,353,CONTINUOUS
A0A0F4Z774,tRNA (guanine(9)-N1)-methyltransferase,420,TD95_003599,72032,Thielaviopsis punctulata,Thielaviopsis punctulata,True,IPR038459,homologous_superfamily,,420,120,354,CONTINUOUS
A0A0F7IEQ7,SAM-dependent MTase TRM10-type domain-containing protein,330,GAH_01558,113653,Geoglobus ahangari,Geoglobus ahangari,True,IPR038459,homologous_superfamily,,330,75,251,CONTINUOUS
A0A0F7SC93,tRNA (guanine(9)-N1)-methyltransferase,442,SSCI72500.1,49012,Sporisorium scitamineum,Sporisorium scitamineum,True,IPR038459,homologous_superfamily,,442,109,400,CONTINUOUS
A0A0F7TKV9,tRNA (guanine(9)-N1)-methyltransferase,405,PMG11_05940,104259,Penicillium brasilianum,Penicillium brasilianum,True,IPR038459,homologous_superfamily,,405,138,359,CONTINUOUS
A0A0F7ZQ72,tRNA (guanine(9)-N1)-methyltransferase,420,HIM_03622,1043627,Hirsutella minnesotensis 3608,Hirsutella minnesotensis 3608,True,IPR038459,homologous_superfamily,,420,116,362,CONTINUOUS
A0A0F8B720,tRNA (guanine(9)-N1)-methyltransferase,403,TRM10,88771,Ceratocystis fimbriata f. sp. platani,Ceratocystis fimbriata f. sp. platani,True,IPR038459,homologous_superfamily,,403,100,337,CONTINUOUS
A0A0F8VPD7,tRNA (guanine(9)-N1)-methyltransferase,384,AOCH_000638,138278,Aspergillus ochraceoroseus,Aspergillus ochraceoroseus,True,IPR038459,homologous_superfamily,,384,133,350,CONTINUOUS
A0A0F8WDR2,tRNA (guanine(9)-N1)-methyltransferase,384,ARAM_006557,308745,Aspergillus rambellii,Aspergillus rambellii,True,IPR038459,homologous_superfamily,,384,133,350,CONTINUOUS
A0A0G2ELJ7,tRNA (guanine(9)-N1)-methyltransferase,507,UCRPC4_g02952,158046,Phaeomoniella chlamydospora,Phaeomoniella chlamydospora,True,IPR038459,homologous_superfamily,,507,132,429,CONTINUOUS
A0A0G2FPY2,tRNA (guanine(9)-N1)-methyltransferase,439,UCDDA912_g03891,1214573,Diaporthe ampelina,Diaporthe ampelina,True,IPR038459,homologous_superfamily,,439,134,386,CONTINUOUS
A0A0G2K1N0,tRNA methyltransferase 10 homolog A,339,Trmt10a,10116,Rattus norvegicus,Rattus norvegicus (Rat),True,IPR038459,homologous_superfamily,,339,86,281,CONTINUOUS
A0A0G4F0U2,tRNA (guanine(9)-N(1))-methyltransferase,353,Vbra_14191,1169540,Vitrella brassicaformis (strain CCMP3155),Vitrella brassicaformis (strain CCMP3155),True,IPR038459,homologous_superfamily,,353,110,307,CONTINUOUS
A0A0G4H4Q9,tRNA (guanine(9)-N(1))-methyltransferase,397,Vbra_10545,1169540,Vitrella brassicaformis (strain CCMP3155),Vitrella brassicaformis (strain CCMP3155),True,IPR038459,homologous_superfamily,,397,113,308,CONTINUOUS
A0A0G4J0R8,tRNA (guanine(9)-N(1))-methyltransferase,331,PBRA_008452,37360,Plasmodiophora brassicae,Plasmodiophora brassicae (Clubroot disease agent),True,IPR038459,homologous_superfamily,,331,115,308,CONTINUOUS
A0A0G4N706,tRNA (guanine(9)-N1)-methyltransferase,448,BN1708_008703,100787,Verticillium longisporum,Verticillium longisporum,True,IPR038459,homologous_superfamily,,448,140,378,CONTINUOUS
A0A0G4N710,tRNA (guanine(9)-N1)-methyltransferase,450,BN1708_008708,100787,Verticillium longisporum,Verticillium longisporum,True,IPR038459,homologous_superfamily,,450,142,380,CONTINUOUS
A0A0G4NPV0,tRNA (guanine(9)-N1)-methyltransferase,102,BN1708_020109,100787,Verticillium longisporum,Verticillium longisporum,True,IPR038459,homologous_superfamily,,102,26,102,CONTINUOUS
A0A0G4P2H9,tRNA (guanine(9)-N1)-methyltransferase,410,PCAMFM013_S004g000468,1429867,Penicillium camemberti (strain FM 013),Penicillium camemberti (strain FM 013),True,IPR038459,homologous_superfamily,,410,138,357,CONTINUOUS
A0A0H1BM42,tRNA (guanine(9)-N1)-methyltransferase,393,EMPG_12724,2060906,Blastomyces silverae,Blastomyces silverae,True,IPR038459,homologous_superfamily,,393,125,347,CONTINUOUS
A0A0H2S6V3,tRNA (guanine(9)-N1)-methyltransferase,365,SCHPADRAFT_898499,27342,Schizopora paradoxa,Schizopora paradoxa,True,IPR038459,homologous_superfamily,,365,117,329,CONTINUOUS
A0A0J0XLV3,tRNA (guanine(9)-N1)-methyltransferase,391,CC85DRAFT_312434,879819,Cutaneotrichosporon oleaginosum,Cutaneotrichosporon oleaginosum,True,IPR038459,homologous_superfamily,,391,97,331,CONTINUOUS
A0A0J7NF34,tRNA (guanine(9)-N(1))-methyltransferase,161,RF55_9049,67767,Lasius niger,Lasius niger (Black garden ant),True,IPR038459,homologous_superfamily,,161,1,161,CONTINUOUS
A0A0J7NNA4,RNA (guanine-9-)-methyltransferase domain-containing protein 1,438,RF55_5877,67767,Lasius niger,Lasius niger (Black garden ant),True,IPR038459,homologous_superfamily,,438,146,335,CONTINUOUS
A0A0J7NZP3,RNA (guanine-9-)-methyltransferase domain-containing protein 1,393,RF55_1778,67767,Lasius niger,Lasius niger (Black garden ant),True,IPR038459,homologous_superfamily,,393,156,351,CONTINUOUS
A0A0J9XGB0,tRNA (guanine(9)-N1)-methyltransferase,343,BN980_GECA15s01198g,1173061,Geotrichum candidum,Geotrichum candidum (Oospora lactis),True,IPR038459,homologous_superfamily,,343,109,301,CONTINUOUS
A0A0K0CSQ0,SAM-dependent MTase TRM10-type domain-containing protein,246,,6313,Angiostrongylus cantonensis,Angiostrongylus cantonensis (Rat lungworm),True,IPR038459,homologous_superfamily,,246,25,222,CONTINUOUS
A0A0K0CV78,SAM-dependent MTase TRM10-type domain-containing protein,367,,6313,Angiostrongylus cantonensis,Angiostrongylus cantonensis (Rat lungworm),True,IPR038459,homologous_superfamily,,367,143,328,CONTINUOUS
A0A0K0DAJ3,tRNA (guanine(9)-N(1))-methyltransferase,278,,6313,Angiostrongylus cantonensis,Angiostrongylus cantonensis (Rat lungworm),True,IPR038459,homologous_superfamily,,278,56,244,CONTINUOUS
A0A0K0DKW3,SAM-dependent MTase TRM10-type domain-containing protein,327,,6313,Angiostrongylus cantonensis,Angiostrongylus cantonensis (Rat lungworm),True,IPR038459,homologous_superfamily,,327,110,294,CONTINUOUS
A0A0K0ECE3,tRNA (guanine(9)-N(1))-methyltransferase,265,,6248,Strongyloides stercoralis,Strongyloides stercoralis (Threadworm),True,IPR038459,homologous_superfamily,,265,57,259,CONTINUOUS
A0A0K0EHD9,tRNA (guanine(9)-N(1))-methyltransferase,295,,6248,Strongyloides stercoralis,Strongyloides stercoralis (Threadworm),True,IPR038459,homologous_superfamily,,295,92,282,CONTINUOUS
A0A0K0EJW0,SAM-dependent MTase TRM10-type domain-containing protein,461,,6248,Strongyloides stercoralis,Strongyloides stercoralis (Threadworm),True,IPR038459,homologous_superfamily,,461,163,374,CONTINUOUS
A0A0K0ER73,SAM-dependent MTase TRM10-type domain-containing protein,352,,6248,Strongyloides stercoralis,Strongyloides stercoralis (Threadworm),True,IPR038459,homologous_superfamily,,352,135,315,CONTINUOUS
A0A0K0EU73,SAM-dependent MTase TRM10-type domain-containing protein,368,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR038459,homologous_superfamily,,368,130,331,CONTINUOUS
A0A0K0FNB0,tRNA (guanine(9)-N(1))-methyltransferase,291,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR038459,homologous_superfamily,,291,78,268,CONTINUOUS
A0A0K0FNL8,RNA (guanine-9-)-methyltransferase domain-containing protein 1,395,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR038459,homologous_superfamily,,395,147,348,CONTINUOUS
A0A0K0G0G7,tRNA (guanine(9)-N(1))-methyltransferase,267,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR038459,homologous_superfamily,,267,57,259,CONTINUOUS
A0A0K0G1X2,SAM-dependent MTase TRM10-type domain-containing protein,483,,75913,Strongyloides venezuelensis,Strongyloides venezuelensis (Threadworm),True,IPR038459,homologous_superfamily,,483,187,397,CONTINUOUS
A0A0K0IZX0,tRNA (guanine(9)-N(1))-methyltransferase,342,Bm14004,6279,Brugia malayi,Brugia malayi (Filarial nematode worm),True,IPR038459,homologous_superfamily,,342,98,289,CONTINUOUS
A0A0K3ANF2,tRNA (guanine(9)-N(1))-methyltransferase,225,BMR1_03g03295,1133968,Babesia microti (strain RI),Babesia microti (strain RI),True,IPR038459,homologous_superfamily,,225,22,213,CONTINUOUS
A0A0K3C7F0,tRNA (guanine(9)-N1)-methyltransferase,499,FGENESH: predicted gene_2.659,5286,Rhodotorula toruloides,Rhodotorula toruloides (Yeast),True,IPR038459,homologous_superfamily,,499,144,395,CONTINUOUS
A0A0K6FVT2,tRNA (guanine(9)-N1)-methyltransferase,416,RSOLAG22IIIB_00612,456999,Rhizoctonia solani,Rhizoctonia solani,True,IPR038459,homologous_superfamily,,416,83,360,CONTINUOUS
A0A0K8RHD0,tRNA (guanine(9)-N(1))-methyltransferase,165,,34613,Ixodes ricinus,Ixodes ricinus (Common tick),True,IPR038459,homologous_superfamily,,165,6,150,CONTINUOUS
A0A0K8TME6,tRNA (guanine(9)-N(1))-methyltransferase,261,,304241,Tabanus bromius,Tabanus bromius (Band-eyed brown horse fly),True,IPR038459,homologous_superfamily,,261,57,251,CONTINUOUS
A0A0K9PFC9,tRNA (guanine(9)-N(1))-methyltransferase,323,ZOSMA_281G00160,29655,Zostera marina,Zostera marina (Eelgrass),True,IPR038459,homologous_superfamily,,323,87,282,CONTINUOUS
A0A0L0C1Q7,tRNA (guanine(9)-N(1))-methyltransferase,352,FF38_06685,7375,Lucilia cuprina,Lucilia cuprina (Green bottle fly),True,IPR038459,homologous_superfamily,,352,90,287,CONTINUOUS
A0A0L0C9I7,RNA (guanine-9-)-methyltransferase domain-containing protein 1,454,FF38_09681,7375,Lucilia cuprina,Lucilia cuprina (Green bottle fly),True,IPR038459,homologous_superfamily,,454,190,386,CONTINUOUS
A0A0L0F6B4,tRNA (guanine(9)-N(1))-methyltransferase,120,SARC_15183,667725,Sphaeroforma arctica JP610,Sphaeroforma arctica JP610,True,IPR038459,homologous_superfamily,,120,9,119,CONTINUOUS
A0A0L0FJ07,tRNA (guanine(9)-N(1))-methyltransferase,245,SARC_11475,667725,Sphaeroforma arctica JP610,Sphaeroforma arctica JP610,True,IPR038459,homologous_superfamily,,245,1,112,CONTINUOUS
A0A0L0HLH2,tRNA (guanine(9)-N1)-methyltransferase,374,SPPG_03544,645134,Spizellomyces punctatus (strain DAOM BR117),Spizellomyces punctatus (strain DAOM BR117),True,IPR038459,homologous_superfamily,,374,77,271,CONTINUOUS
A0A0L0NGZ8,tRNA (guanine(9)-N1)-methyltransferase,410,TOPH_02080,1163406,Tolypocladium ophioglossoides (strain CBS 100239),Tolypocladium ophioglossoides (strain CBS 100239) (Snaketongue truffleclub),True,IPR038459,homologous_superfamily,,410,114,349,CONTINUOUS
A0A0L0SI50,tRNA (guanine(9)-N1)-methyltransferase,393,AMAG_07375,578462,Allomyces macrogynus (strain ATCC 38327),Allomyces macrogynus (strain ATCC 38327),True,IPR038459,homologous_superfamily,,393,125,313,CONTINUOUS
A0A0L0SL60,tRNA (guanine(9)-N1)-methyltransferase,389,AMAG_08287,578462,Allomyces macrogynus (strain ATCC 38327),Allomyces macrogynus (strain ATCC 38327),True,IPR038459,homologous_superfamily,,389,120,308,CONTINUOUS
A0A0L0W349,tRNA (guanine(9)-N1)-methyltransferase,329,PSTG_00924,1165861,Puccinia striiformis f. sp. tritici PST-78,Puccinia striiformis f. sp. tritici PST-78,True,IPR038459,homologous_superfamily,,329,38,328,CONTINUOUS
A0A0L1JE87,tRNA (guanine(9)-N1)-methyltransferase,1192,ANOM_001191,1509407,Aspergillus nomiae NRRL (strain ATCC 15546 / NRRL 13137 / CBS 260.88 / M93),Aspergillus nomiae NRRL (strain ATCC 15546 / NRRL 13137 / CBS 260.88 / M93),True,IPR038459,homologous_superfamily,,1192,132,352,CONTINUOUS
A0A0L6U5F8,tRNA (guanine(9)-N1)-methyltransferase,268,VP01_98g2,27349,Puccinia sorghi,Puccinia sorghi,True,IPR038459,homologous_superfamily,,268,45,157,CONTINUOUS
A0A0L6U5F8,tRNA (guanine(9)-N1)-methyltransferase,268,VP01_98g2,27349,Puccinia sorghi,Puccinia sorghi,True,IPR038459,homologous_superfamily,,268,195,267,CONTINUOUS
