protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A367ELQ1,Lantibiotic dehydratase,920,DQ384_38610,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,920,262,632,CONTINUOUS
A0A367EPA8,Lantibiotic dehydratase,1101,DTL70_21935,2800381,Streptomyces diacarni,Streptomyces diacarni,True,IPR006827,domain,,1101,60,746,CONTINUOUS
A0A367EV47,Lantibiotic dehydratase N-terminal domain-containing protein,988,DTL70_16165,2800381,Streptomyces diacarni,Streptomyces diacarni,True,IPR006827,domain,,988,678,877,CONTINUOUS
A0A367EX58,Lantibiotic dehydratase,1099,DQ392_06415,2250578,Streptomyces reniochalinae,Streptomyces reniochalinae,True,IPR006827,domain,,1099,60,744,CONTINUOUS
A0A367EY12,Lanthionine biosynthesis protein LanB,1034,DQ384_35715,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,1034,56,703,CONTINUOUS
A0A367EYY3,Lantibiotic dehydratase N-terminal domain-containing protein,930,DQ384_35175,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,930,160,433,CONTINUOUS
A0A367EYY3,Lantibiotic dehydratase N-terminal domain-containing protein,930,DQ384_35175,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,930,580,836,CONTINUOUS
A0A367F4H4,Lantibiotic dehydratase,994,DQ392_01925,2250578,Streptomyces reniochalinae,Streptomyces reniochalinae,True,IPR006827,domain,,994,20,663,CONTINUOUS
A0A367F4V4,Lantibiotic dehydratase N-terminal domain-containing protein,796,DQ384_31450,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,796,130,433,CONTINUOUS
A0A367F612,Lantibiotic dehydratase N-terminal domain-containing protein,854,DQ384_31480,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,854,156,446,CONTINUOUS
A0A367F6L1,Lantibiotic dehydratase N-terminal domain-containing protein,801,DQ384_31460,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,801,142,442,CONTINUOUS
A0A367FHT4,Lantibiotic dehydratase,1022,DQ384_20760,509200,Sphaerisporangium album,Sphaerisporangium album,True,IPR006827,domain,,1022,56,695,CONTINUOUS
A0A367GVX1,Lantibiotic dehydratase,1007,DJ568_02920,2201324,Mucilaginibacter hurinus,Mucilaginibacter hurinus,True,IPR006827,domain,,1007,30,664,CONTINUOUS
A0A368JFT0,Lantibiotic dehydratase,1065,DUE52_31455,2315727,Larkinella punicea,Larkinella punicea,True,IPR006827,domain,,1065,35,693,CONTINUOUS
A0A368TAC2,Lantibiotic dehydratase N-terminal domain-containing protein,753,DEF24_03220,1931232,Marinitenerispora sediminis,Marinitenerispora sediminis,True,IPR006827,domain,,753,119,349,CONTINUOUS
A0A368TAD8,Lantibiotic dehydratase N-terminal domain-containing protein,826,DEF24_03215,1931232,Marinitenerispora sediminis,Marinitenerispora sediminis,True,IPR006827,domain,,826,155,429,CONTINUOUS
A0A369PW84,Lantibiotic dehydratase,944,DU508_19260,2282421,Pedobacter chinensis,Pedobacter chinensis,True,IPR006827,domain,,944,41,238,CONTINUOUS
A0A369PW84,Lantibiotic dehydratase,944,DU508_19260,2282421,Pedobacter chinensis,Pedobacter chinensis,True,IPR006827,domain,,944,258,617,CONTINUOUS
A0A370I6X0,Lantibiotic dehydratase N-terminal domain-containing protein,883,DFR76_104219,45979,Nocardia pseudobrasiliensis,Nocardia pseudobrasiliensis,True,IPR006827,domain,,883,147,408,CONTINUOUS
A0A370I6X0,Lantibiotic dehydratase N-terminal domain-containing protein,883,DFR76_104219,45979,Nocardia pseudobrasiliensis,Nocardia pseudobrasiliensis,True,IPR006827,domain,,883,652,795,CONTINUOUS
A0A371JLN1,Lantibiotic dehydratase N-terminal domain-containing protein,687,DX873_17330,2292706,Flagellimonas nanhaiensis,Flagellimonas nanhaiensis,True,IPR006827,domain,,687,52,241,CONTINUOUS
A0A371JLN1,Lantibiotic dehydratase N-terminal domain-containing protein,687,DX873_17330,2292706,Flagellimonas nanhaiensis,Flagellimonas nanhaiensis,True,IPR006827,domain,,687,267,632,CONTINUOUS
A0A371K419,Lantibiotic dehydratase,1283,DX914_05745,2293254,Lysobacter silvisoli,Lysobacter silvisoli,False,IPR006827,domain,,1283,160,414,CONTINUOUS
A0A372FR01,Lantibiotic dehydratase,1023,D0Q02_29155,2294034,Micromonospora craniellae,Micromonospora craniellae,True,IPR006827,domain,,1023,46,698,CONTINUOUS
A0A372G7U9,Lantibiotic dehydratase,1023,D0T12_31335,2303421,Actinomadura spongiicola,Actinomadura spongiicola,True,IPR006827,domain,,1023,51,693,CONTINUOUS
A0A372GFB5,Lantibiotic dehydratase N-terminal domain-containing protein,913,D0T12_20950,2303421,Actinomadura spongiicola,Actinomadura spongiicola,True,IPR006827,domain,,913,129,425,CONTINUOUS
A0A372GFB5,Lantibiotic dehydratase N-terminal domain-containing protein,913,D0T12_20950,2303421,Actinomadura spongiicola,Actinomadura spongiicola,True,IPR006827,domain,,913,613,829,CONTINUOUS
A0A372JJB7,Lantibiotic dehydratase N-terminal domain-containing protein,777,DZF91_19635,2293572,Actinomadura logoneensis,Actinomadura logoneensis,True,IPR006827,domain,,777,78,541,CONTINUOUS
A0A372JML5,Lantibiotic dehydratase,925,DZF91_12805,2293572,Actinomadura logoneensis,Actinomadura logoneensis,True,IPR006827,domain,,925,54,260,CONTINUOUS
A0A372JML5,Lantibiotic dehydratase,925,DZF91_12805,2293572,Actinomadura logoneensis,Actinomadura logoneensis,True,IPR006827,domain,,925,268,639,CONTINUOUS
A0A372NM77,Thiopeptide-type bacteriocin biosynthesis domain-containing protein,1002,D0C36_22630,2303333,Mucilaginibacter conchicola,Mucilaginibacter conchicola,True,IPR006827,domain,,1002,36,657,CONTINUOUS
A0A372NUE6,Thiopeptide-type bacteriocin biosynthesis domain-containing protein,931,D0C36_15925,2303333,Mucilaginibacter conchicola,Mucilaginibacter conchicola,True,IPR006827,domain,,931,33,217,CONTINUOUS
A0A372NUE6,Thiopeptide-type bacteriocin biosynthesis domain-containing protein,931,D0C36_15925,2303333,Mucilaginibacter conchicola,Mucilaginibacter conchicola,True,IPR006827,domain,,931,263,596,CONTINUOUS
A0A372ZHX3,Lantibiotic dehydratase N-terminal domain-containing protein,845,DR950_39385,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,845,132,767,CONTINUOUS
A0A372ZJ10,Lantibiotic dehydratase N-terminal domain-containing protein,849,DR950_39395,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,849,144,800,CONTINUOUS
A0A372ZM36,Lantibiotic dehydratase N-terminal domain-containing protein,903,DR950_03025,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,903,163,787,CONTINUOUS
A0A372ZNP7,Lantibiotic dehydratase,784,DR950_06655,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,784,22,449,CONTINUOUS
A0A373A297,Lantibiotic dehydratase N-terminal domain-containing protein,880,DR950_34535,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,880,176,813,CONTINUOUS
A0A373A348,Lantibiotic dehydratase N-terminal domain-containing protein,863,DR950_34510,83382,Kitasatospora xanthocidica,Kitasatospora xanthocidica,True,IPR006827,domain,,863,149,809,CONTINUOUS
A0A376E2F9,Uncharacterized protein,1036,EG346_21640,1124835,Chryseobacterium carnipullorum,Chryseobacterium carnipullorum,True,IPR006827,domain,,1036,46,688,CONTINUOUS
A0A376EJ10,Uncharacterized protein,1057,EG346_03010,1124835,Chryseobacterium carnipullorum,Chryseobacterium carnipullorum,True,IPR006827,domain,,1057,54,704,CONTINUOUS
A0A376H157,Thiopeptide-type bacteriocin biosynthesis domain,977,NCTC12360_01835,1353,Enterococcus gallinarum,Enterococcus gallinarum,True,IPR006827,domain,,977,43,587,CONTINUOUS
A0A380H8F3,Thiopeptide-type bacteriocin biosynthesis domain protein,1004,NCTC11807_02010,33028,Staphylococcus saccharolyticus,Staphylococcus saccharolyticus,True,IPR006827,domain,,1004,51,679,CONTINUOUS
A0A380JBJ5,Lantibiotic dehydratase N-terminal domain-containing protein,839,NCTC11391_00164,764290,Streptococcus downei MFe28,Streptococcus downei MFe28,True,IPR006827,domain,,839,155,418,CONTINUOUS
A0A380JZ32,Lantibiotic dehydratase N-terminal domain-containing protein,839,NCTC12224_00115,1337,Streptococcus hyointestinalis,Streptococcus hyointestinalis,True,IPR006827,domain,,839,154,421,CONTINUOUS
A0A384ZZW7,Lantibiotic dehydratase protein SlhB,987,slhB,1313,Streptococcus pneumoniae,Streptococcus pneumoniae,True,IPR006827,domain,,987,37,662,CONTINUOUS
A0A384ZZX3,Lantibiotic dehydratase SliB,991,sliB,1313,Streptococcus pneumoniae,Streptococcus pneumoniae,True,IPR006827,domain,,991,37,657,CONTINUOUS
A0A387H3C7,Nisin biosynthesis protein NisB,404,nisB,1077946,Streptomyces hundungensis,Streptomyces hundungensis,True,IPR006827,domain,,404,4,46,CONTINUOUS
A0A387HJ25,Lantibiotic dehydratase N-terminal domain-containing protein,892,DWB77_02876,1077946,Streptomyces hundungensis,Streptomyces hundungensis,True,IPR006827,domain,,892,154,799,CONTINUOUS
A0A399F4N3,Lantibiotic dehydratase N-terminal domain-containing protein,868,Mterra_00604,1408545,Calidithermus terrae,Calidithermus terrae,True,IPR006827,domain,,868,159,783,CONTINUOUS
A0A399FWW1,Lantibiotic dehydratase,1015,NI17_009790,483545,Thermobifida halotolerans,Thermobifida halotolerans,True,IPR006827,domain,,1015,52,687,CONTINUOUS
A0A3A4A1W6,Alpha/beta fold hydrolase,1012,D5H75_37360,1070861,Bailinhaonella thermotolerans,Bailinhaonella thermotolerans,True,IPR006827,domain,,1012,317,754,CONTINUOUS
A0A3A4A1W6,Alpha/beta fold hydrolase,1012,D5H75_37360,1070861,Bailinhaonella thermotolerans,Bailinhaonella thermotolerans,True,IPR006827,domain,,1012,870,958,CONTINUOUS
A0A3A4A838,Lantibiotic dehydratase,1013,D5H75_28810,1070861,Bailinhaonella thermotolerans,Bailinhaonella thermotolerans,True,IPR006827,domain,,1013,52,674,CONTINUOUS
A0A3A4A868,Lantibiotic dehydratase N-terminal domain-containing protein,392,D5H75_32940,1070861,Bailinhaonella thermotolerans,Bailinhaonella thermotolerans,True,IPR006827,domain,,392,62,268,CONTINUOUS
A0A3A4A8A0,Lantibiotic dehydratase,1104,D5H75_33130,1070861,Bailinhaonella thermotolerans,Bailinhaonella thermotolerans,True,IPR006827,domain,,1104,147,781,CONTINUOUS
A0A3A4KAM5,Lantibiotic dehydratase,936,D5S18_25830,2340916,Nocardia panacis,Nocardia panacis,True,IPR006827,domain,,936,44,223,CONTINUOUS
A0A3A4KAM5,Lantibiotic dehydratase,936,D5S18_25830,2340916,Nocardia panacis,Nocardia panacis,True,IPR006827,domain,,936,231,607,CONTINUOUS
A0A3A8JHZ3,Lanthionine biosynthesis protein LanB,1076,D7V88_08105,2316733,Corallococcus terminator,Corallococcus terminator,True,IPR006827,domain,,1076,69,722,CONTINUOUS
A0A3A8P1X2,Lanthionine biosynthesis protein LanB,1072,D7X12_05625,2316726,Corallococcus sicarius,Corallococcus sicarius,True,IPR006827,domain,,1072,65,719,CONTINUOUS
A0A3A8PMC0,Lanthionine biosynthesis protein LanB,1054,D7V93_18765,2316731,Corallococcus llansteffanensis,Corallococcus llansteffanensis,True,IPR006827,domain,,1054,62,700,CONTINUOUS
A0A3A8PS64,Lanthionine biosynthesis protein LanB,1078,D7X96_35590,2316720,Corallococcus interemptor,Corallococcus interemptor,True,IPR006827,domain,,1078,71,724,CONTINUOUS
A0A3A8Q5Z4,Lantibiotic dehydratase N-terminal domain-containing protein,402,D7V93_13495,2316731,Corallococcus llansteffanensis,Corallococcus llansteffanensis,True,IPR006827,domain,,402,71,364,CONTINUOUS
A0A3A8QS60,Lanthionine biosynthesis protein,1076,D7X96_08835,2316720,Corallococcus interemptor,Corallococcus interemptor,True,IPR006827,domain,,1076,71,727,CONTINUOUS
A0A3A9W7E8,Lantibiotic dehydratase,1041,D7318_14390,1750517,Streptomyces radicis,Streptomyces radicis,True,IPR006827,domain,,1041,57,705,CONTINUOUS
A0A3A9WDU2,Lantibiotic dehydratase,1023,D7318_29005,1750517,Streptomyces radicis,Streptomyces radicis,True,IPR006827,domain,,1023,53,690,CONTINUOUS
A0A3A9WF54,Lantibiotic dehydratase N-terminal domain-containing protein,906,D7318_21490,1750517,Streptomyces radicis,Streptomyces radicis,True,IPR006827,domain,,906,151,828,CONTINUOUS
A0A3A9WLV9,Lantibiotic dehydratase,955,D7318_09615,1750517,Streptomyces radicis,Streptomyces radicis,True,IPR006827,domain,,955,33,638,CONTINUOUS
A0A3A9WTM4,Lantibiotic dehydratase N-terminal domain-containing protein,637,D7318_08925,1750517,Streptomyces radicis,Streptomyces radicis,True,IPR006827,domain,,637,211,596,CONTINUOUS
A0A3A9Z844,Lantibiotic dehydratase N-terminal domain-containing protein,826,D7294_09965,1141874,Streptomyces hoynatensis,Streptomyces hoynatensis,True,IPR006827,domain,,826,157,467,CONTINUOUS
A0A3A9ZBL7,Lantibiotic dehydratase,1030,D7294_04400,1141874,Streptomyces hoynatensis,Streptomyces hoynatensis,True,IPR006827,domain,,1030,41,680,CONTINUOUS
A0A3A9ZEA1,Lantibiotic dehydratase,963,D7294_00080,1141874,Streptomyces hoynatensis,Streptomyces hoynatensis,True,IPR006827,domain,,963,33,642,CONTINUOUS
A0A3A9ZG36,Lantibiotic dehydratase N-terminal domain-containing protein,629,D7294_00020,1141874,Streptomyces hoynatensis,Streptomyces hoynatensis,True,IPR006827,domain,,629,3,207,CONTINUOUS
A0A3A9ZG36,Lantibiotic dehydratase N-terminal domain-containing protein,629,D7294_00020,1141874,Streptomyces hoynatensis,Streptomyces hoynatensis,True,IPR006827,domain,,629,216,588,CONTINUOUS
A0A3A9ZR70,Lantibiotic dehydratase N-terminal domain-containing protein,769,D7193_31140,1530042,Micromonospora costi,Micromonospora costi,True,IPR006827,domain,,769,75,507,CONTINUOUS
A0A3A9ZR70,Lantibiotic dehydratase N-terminal domain-containing protein,769,D7193_31140,1530042,Micromonospora costi,Micromonospora costi,True,IPR006827,domain,,769,633,712,CONTINUOUS
A0A3A9ZRJ3,Lantibiotic dehydratase,1054,D7193_31145,1530042,Micromonospora costi,Micromonospora costi,True,IPR006827,domain,,1054,359,890,CONTINUOUS
A0A3A9ZRJ3,Lantibiotic dehydratase,1054,D7193_31145,1530042,Micromonospora costi,Micromonospora costi,True,IPR006827,domain,,1054,917,992,CONTINUOUS
A0A3B0AGN6,Lantibiotic dehydratase,1058,D7231_33655,1420899,Streptomyces klenkii,Streptomyces klenkii,True,IPR006827,domain,,1058,54,722,CONTINUOUS
A0A3B0BVG0,Lantibiotic dehydratase N-terminal domain-containing protein,926,D7231_01025,1420899,Streptomyces klenkii,Streptomyces klenkii,True,IPR006827,domain,,926,135,416,CONTINUOUS
A0A3B0BVG0,Lantibiotic dehydratase N-terminal domain-containing protein,926,D7231_01025,1420899,Streptomyces klenkii,Streptomyces klenkii,True,IPR006827,domain,,926,629,841,CONTINUOUS
A0A3B0C8V3,Lantibiotic dehydratase N-terminal domain-containing protein,761,D7Z94_07750,2419782,Ulvibacterium marinum,Ulvibacterium marinum,True,IPR006827,domain,,761,45,696,CONTINUOUS
A0A3B0CDV1,Lanthionine biosynthesis protein LanB,1082,D7M11_18600,400777,Paenibacillus ginsengarvi,Paenibacillus ginsengarvi,True,IPR006827,domain,,1082,67,722,CONTINUOUS
A0A3D8Y4J5,Lantibiotic dehydratase,1039,DSL64_26960,2259619,Dyadobacter luteus,Dyadobacter luteus,True,IPR006827,domain,,1039,45,687,CONTINUOUS
A0A3D8Y9G6,Lantibiotic dehydratase,1023,DSL64_21580,2259619,Dyadobacter luteus,Dyadobacter luteus,True,IPR006827,domain,,1023,46,682,CONTINUOUS
A0A3D8Y9P3,Lantibiotic dehydratase,1033,DSL64_16045,2259619,Dyadobacter luteus,Dyadobacter luteus,True,IPR006827,domain,,1033,46,690,CONTINUOUS
A0A3D8YFU0,Lantibiotic dehydratase,1026,DSL64_03610,2259619,Dyadobacter luteus,Dyadobacter luteus,True,IPR006827,domain,,1026,52,681,CONTINUOUS
A0A3D8YIM2,Lantibiotic dehydratase,1042,DSL64_03545,2259619,Dyadobacter luteus,Dyadobacter luteus,True,IPR006827,domain,,1042,47,692,CONTINUOUS
A0A3D9ATE1,Lantibiotic dehydratase N-terminal domain-containing protein,717,DRF67_17870,2258963,Chryseobacterium pennipullorum,Chryseobacterium pennipullorum,True,IPR006827,domain,,717,46,671,CONTINUOUS
A0A3D9ATR2,Thiopeptide-type bacteriocin biosynthesis domain-containing protein,1049,DRF67_16800,2258963,Chryseobacterium pennipullorum,Chryseobacterium pennipullorum,True,IPR006827,domain,,1049,58,711,CONTINUOUS
A0A3D9BDN0,Ras-GAP domain-containing protein,752,DRF68_05205,204089,Candidatus Chryseobacterium massiliense,Candidatus Chryseobacterium massiliense,True,IPR006827,domain,,752,44,697,CONTINUOUS
A0A3D9C1C5,Lantibiotic dehydratase N-terminal domain-containing protein,735,DRF65_26600,2258962,Chryseobacterium pennae,Chryseobacterium pennae,True,IPR006827,domain,,735,45,694,CONTINUOUS
A0A3D9C3U0,Lantibiotic dehydratase N-terminal domain-containing protein,730,DRF65_22645,2258962,Chryseobacterium pennae,Chryseobacterium pennae,True,IPR006827,domain,,730,44,688,CONTINUOUS
A0A3D9C476,Lantibiotic dehydratase,1011,DRF65_19735,2258962,Chryseobacterium pennae,Chryseobacterium pennae,True,IPR006827,domain,,1011,41,356,CONTINUOUS
A0A3D9C476,Lantibiotic dehydratase,1011,DRF65_19735,2258962,Chryseobacterium pennae,Chryseobacterium pennae,True,IPR006827,domain,,1011,455,667,CONTINUOUS
A0A3D9CC71,Lantibiotic dehydratase,1016,DRF65_07540,2258962,Chryseobacterium pennae,Chryseobacterium pennae,True,IPR006827,domain,,1016,34,681,CONTINUOUS
A0A3D9CL39,Lantibiotic dehydratase,1030,DRF59_11475,415851,Chryseobacterium flavum,Chryseobacterium flavum,True,IPR006827,domain,,1030,40,690,CONTINUOUS
A0A3D9CNW2,Lantibiotic dehydratase,1024,DRF59_07385,415851,Chryseobacterium flavum,Chryseobacterium flavum,True,IPR006827,domain,,1024,43,684,CONTINUOUS
A0A3D9D912,Lantibiotic dehydratase,1058,DRF60_17560,395936,Chryseobacterium elymi,Chryseobacterium elymi,True,IPR006827,domain,,1058,54,704,CONTINUOUS
A0A3D9DGM8,Lantibiotic dehydratase N-terminal domain-containing protein,740,DRF60_11895,395936,Chryseobacterium elymi,Chryseobacterium elymi,True,IPR006827,domain,,740,47,698,CONTINUOUS
A0A3D9SSP4,Thiopeptide-type bacteriocin biosynthesis protein,976,DFJ69_4495,111806,Thermomonospora umbrina,Thermomonospora umbrina,True,IPR006827,domain,,976,6,647,CONTINUOUS
A0A3D9ZSY5,Thiopeptide-type bacteriocin biosynthesis protein,1048,DFJ67_5744,53367,Asanoa ferruginea,Asanoa ferruginea,True,IPR006827,domain,,1048,56,702,CONTINUOUS
A0A3E0A0K1,Thiopeptide-type bacteriocin biosynthesis protein,1056,DFJ67_5740,53367,Asanoa ferruginea,Asanoa ferruginea,True,IPR006827,domain,,1056,57,713,CONTINUOUS
A0A3E0H6E8,Lantibiotic dehydratase N-terminal domain-containing protein,892,BCF44_11487,1045776,Kutzneria buriramensis,Kutzneria buriramensis,True,IPR006827,domain,,892,156,408,CONTINUOUS
A0A3E0H6E8,Lantibiotic dehydratase N-terminal domain-containing protein,892,BCF44_11487,1045776,Kutzneria buriramensis,Kutzneria buriramensis,True,IPR006827,domain,,892,604,817,CONTINUOUS
A0A3E0HZR8,Lantibiotic dehydratase N-terminal domain-containing protein,828,BCF44_103411,1045776,Kutzneria buriramensis,Kutzneria buriramensis,True,IPR006827,domain,,828,508,736,CONTINUOUS
A0A3E1NRH2,Lantibiotic dehydratase,1054,DXN05_06165,2291815,Deminuibacter soli,Deminuibacter soli,True,IPR006827,domain,,1054,49,692,CONTINUOUS
A0A3E1P6Y1,Lantibiotic dehydratase,1002,DXN04_00045,2291814,Chitinophaga silvisoli,Chitinophaga silvisoli,True,IPR006827,domain,,1002,40,662,CONTINUOUS
A0A3E1YDT6,Thiopeptide-type bacteriocin biosynthesis domain-containing protein,1015,DVR12_05685,2282649,Chitinophaga silvatica,Chitinophaga silvatica,True,IPR006827,domain,,1015,47,682,CONTINUOUS
A0A3E1YHR7,Lantibiotic dehydratase N-terminal domain-containing protein,919,DVR12_03620,2282649,Chitinophaga silvatica,Chitinophaga silvatica,True,IPR006827,domain,,919,138,391,CONTINUOUS
A0A3E2B419,Lantibiotic dehydratase,1024,DV520_06125,2211183,Evtepia gabavorous,Evtepia gabavorous,True,IPR006827,domain,,1024,45,683,CONTINUOUS
A0A3E2NEM5,Lantibiotic dehydratase,1018,LAD12857_09150,253257,Lacrimispora amygdalina,Lacrimispora amygdalina,True,IPR006827,domain,,1018,48,675,CONTINUOUS
A0A3E2NVU3,Lantibiotic dehydratase,997,DYU05_05785,2482727,Mucilaginibacter terrenus,Mucilaginibacter terrenus,True,IPR006827,domain,,997,33,225,CONTINUOUS
A0A3E2NVU3,Lantibiotic dehydratase,997,DYU05_05785,2482727,Mucilaginibacter terrenus,Mucilaginibacter terrenus,True,IPR006827,domain,,997,287,651,CONTINUOUS
A0A3E2NVY9,Lantibiotic dehydratase,1043,DYU05_06060,2482727,Mucilaginibacter terrenus,Mucilaginibacter terrenus,True,IPR006827,domain,,1043,30,672,CONTINUOUS
A0A3G2JEU0,Lantibiotic dehydratase,984,D9753_20300,1442032,Streptomyces dangxiongensis,Streptomyces dangxiongensis,True,IPR006827,domain,,984,10,651,CONTINUOUS
A0A3G2JL23,Lantibiotic dehydratase N-terminal domain-containing protein,776,D9753_34520,1442032,Streptomyces dangxiongensis,Streptomyces dangxiongensis,True,IPR006827,domain,,776,81,609,CONTINUOUS
A0A3G2JL23,Lantibiotic dehydratase N-terminal domain-containing protein,776,D9753_34520,1442032,Streptomyces dangxiongensis,Streptomyces dangxiongensis,True,IPR006827,domain,,776,638,719,CONTINUOUS
A0A3G2JQK2,Lantibiotic dehydratase N-terminal domain-containing protein,765,D9753_34500,1442032,Streptomyces dangxiongensis,Streptomyces dangxiongensis,True,IPR006827,domain,,765,83,716,CONTINUOUS
A0A3G6NHZ2,Lantibiotic dehydratase N-terminal domain-containing protein,734,EG346_05695,1124835,Chryseobacterium carnipullorum,Chryseobacterium carnipullorum,True,IPR006827,domain,,734,44,695,CONTINUOUS
A0A3G6RN91,Lantibiotic dehydratase,1017,EG342_21320,1241981,Chryseobacterium lactis,Chryseobacterium lactis,True,IPR006827,domain,,1017,43,687,CONTINUOUS
A0A3G6RQT7,Lantibiotic dehydratase,1031,EG342_06990,1241981,Chryseobacterium lactis,Chryseobacterium lactis,True,IPR006827,domain,,1031,46,690,CONTINUOUS
A0A3G6RR08,Lantibiotic dehydratase N-terminal domain-containing protein,727,EG342_08960,1241981,Chryseobacterium lactis,Chryseobacterium lactis,True,IPR006827,domain,,727,44,692,CONTINUOUS
A0A3G6T5U0,Lantibiotic dehydratase N-terminal domain-containing protein,732,EG339_08750,1241978,Chryseobacterium bernardetii,Chryseobacterium bernardetii,True,IPR006827,domain,,732,44,694,CONTINUOUS
A0A3G8Y095,Lantibiotic dehydratase N-terminal domain-containing protein,139,EIB74_00950,2487072,Epilithonimonas vandammei,Epilithonimonas vandammei,True,IPR006827,domain,,139,15,125,CONTINUOUS
A0A3G8YBR3,Lantibiotic dehydratase N-terminal domain-containing protein,756,EIB74_00915,2487072,Epilithonimonas vandammei,Epilithonimonas vandammei,True,IPR006827,domain,,756,58,711,CONTINUOUS
A0A3M2LY60,Lantibiotic dehydratase,922,EBO15_23110,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR006827,domain,,922,47,255,CONTINUOUS
A0A3M2LY60,Lantibiotic dehydratase,922,EBO15_23110,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR006827,domain,,922,262,632,CONTINUOUS
A0A3M2M600,Lantibiotic dehydratase N-terminal domain-containing protein,828,EBO15_19035,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR006827,domain,,828,140,547,CONTINUOUS
A0A3M2M600,Lantibiotic dehydratase N-terminal domain-containing protein,828,EBO15_19035,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR006827,domain,,828,620,750,CONTINUOUS
A0A3M2M7E5,Lantibiotic dehydratase N-terminal domain-containing protein,787,EBO15_09950,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR006827,domain,,787,95,552,CONTINUOUS
A0A3M7LBK2,Lantibiotic dehydratase N-terminal domain-containing protein,734,D1632_08130,2305228,Chryseobacterium nematophagum,Chryseobacterium nematophagum,True,IPR006827,domain,,734,44,694,CONTINUOUS
A0A3M8H478,Lantibiotic dehydratase,1005,EC501_16180,1368476,Lysinibacillus halotolerans,Lysinibacillus halotolerans,True,IPR006827,domain,,1005,49,674,CONTINUOUS
A0A3M9K9M8,Lantibiotic dehydratase,1003,F6X54_11235,47850,Micromonospora aurantiaca (nom. illeg.),Micromonospora aurantiaca (nom. illeg.),True,IPR006827,domain,,1003,47,685,CONTINUOUS
A0A3N0BSF4,Lantibiotic dehydratase N-terminal domain-containing protein,313,D7004_13900,1268550,Pedobacter jejuensis,Pedobacter jejuensis,True,IPR006827,domain,,313,147,274,CONTINUOUS
A0A3N0BYY3,Lantibiotic dehydratase,929,D7004_05040,1268550,Pedobacter jejuensis,Pedobacter jejuensis,True,IPR006827,domain,,929,29,223,CONTINUOUS
A0A3N0BYY3,Lantibiotic dehydratase,929,D7004_05040,1268550,Pedobacter jejuensis,Pedobacter jejuensis,True,IPR006827,domain,,929,249,563,CONTINUOUS
A0A3N0CYU6,Lantibiotic dehydratase N-terminal domain-containing protein,746,ED312_23265,1084421,Sinomicrobium pectinilyticum,Sinomicrobium pectinilyticum,True,IPR006827,domain,,746,45,698,CONTINUOUS
A0A3N0D402,Lantibiotic dehydratase N-terminal domain-containing protein,747,ED312_22210,1084421,Sinomicrobium pectinilyticum,Sinomicrobium pectinilyticum,True,IPR006827,domain,,747,44,698,CONTINUOUS
A0A3N0E1M1,Lantibiotic dehydratase N-terminal domain-containing protein,891,ED312_18545,1084421,Sinomicrobium pectinilyticum,Sinomicrobium pectinilyticum,True,IPR006827,domain,,891,140,807,CONTINUOUS
A0A3N0ECJ5,Lantibiotic dehydratase,1027,EFW17_08785,2487137,Halostreptopolyspora alba,Halostreptopolyspora alba,True,IPR006827,domain,,1027,97,709,CONTINUOUS
A0A3N0EDV0,Lantibiotic dehydratase N-terminal domain-containing protein,880,EFW17_05540,2487137,Halostreptopolyspora alba,Halostreptopolyspora alba,True,IPR006827,domain,,880,144,797,CONTINUOUS
A0A3N0W4R2,Lantibiotic dehydratase,1022,BCF50_0798,192389,Chryseobacterium daecheongense,Chryseobacterium daecheongense,True,IPR006827,domain,,1022,42,675,CONTINUOUS
A0A3N1GZU1,Carrier domain-containing protein,1957,EDD40_0732,103734,Saccharothrix texasensis,Saccharothrix texasensis,False,IPR006827,domain,,1957,1255,1892,CONTINUOUS
A0A3N1H0C5,Lantibiotic dehydratase N-terminal domain-containing protein,804,EDD40_1206,103734,Saccharothrix texasensis,Saccharothrix texasensis,True,IPR006827,domain,,804,139,465,CONTINUOUS
