protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A6F8PUZ7,Cadmium carbonic anhydrase,287,THMIRHAS_12300,2675054,Thiosulfatimonas sediminis,Thiosulfatimonas sediminis,True,IPR018883,family,,287,77,255,CONTINUOUS
A0A6L7G0J1,Cadmium carbonic anhydrase,304,GR170_03795,2692189,Pseudooceanicola albus,Pseudooceanicola albus,True,IPR018883,family,,304,96,270,CONTINUOUS
A0A6M1RFU6,Cadmium carbonic anhydrase,285,G5S52_01950,2711294,Grimontia sedimenti,Grimontia sedimenti,True,IPR018883,family,,285,74,252,CONTINUOUS
A0A6N9T982,Cadmium carbonic anhydrase,252,GTK09_26815,2696469,Jiella pacifica,Jiella pacifica,True,IPR018883,family,,252,29,204,CONTINUOUS
A0A7D4P6J2,Cadmium carbonic anhydrase repeat-containing protein,280,HQN79_11980,2739063,Thiomicrorhabdus xiamenensis,Thiomicrorhabdus xiamenensis,True,IPR018883,family,,280,71,248,CONTINUOUS
A0A7H1J9P6,Cadmium carbonic anhydrase,282,IBG28_06155,383750,Marinomonas arctica,Marinomonas arctica,True,IPR018883,family,,282,71,249,CONTINUOUS
A0A7L5BWJ0,Cadmium carbonic anhydrase,254,G5B40_01625,2748098,Pikeienuella piscinae,Pikeienuella piscinae,True,IPR018883,family,,254,55,222,CONTINUOUS
A0A7L9WTB7,Cadmium carbonic anhydrase,207,F3W81_05685,2613965,Pseudooceanicola spongiae,Pseudooceanicola spongiae,True,IPR018883,family,,207,1,174,CONTINUOUS
A0A7W2FCA0,Cadmium carbonic anhydrase-like repeat protein,272,H3H39_18125,2758570,Rugamonas apoptosis,Rugamonas apoptosis,True,IPR018883,family,,272,71,240,CONTINUOUS
A0A7W2IBK2,Cadmium carbonic anhydrase repeat-containing protein,274,H3H37_08260,2758569,Rugamonas brunnea,Rugamonas brunnea,True,IPR018883,family,,274,73,242,CONTINUOUS
A0A7X0DNL4,Cadmium carbonic anhydrase,292,FHS48_001777,189,Novispirillum itersonii,Novispirillum itersonii,True,IPR018883,family,,292,82,259,CONTINUOUS
A0A7Y5APY8,Cadmium carbonic anhydrase,288,HRH59_07355,2740584,Rheinheimera lutimaris,Rheinheimera lutimaris,True,IPR018883,family,,288,79,256,CONTINUOUS
A0A7Z7ESV5,Cadmium carbonic anhydrase,279,CWE22_09170,624146,Pseudidiomarina aestuarii,Pseudidiomarina aestuarii,True,IPR018883,family,,279,69,246,CONTINUOUS
A0A812HTU8,Uncharacterized protein,404,SNAT2548_LOCUS2009,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,404,164,354,CONTINUOUS
A0A812HUV3,Uncharacterized protein,344,SNAT2548_LOCUS2008,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,344,99,287,CONTINUOUS
A0A812HVA8,Uncharacterized protein,214,SNAT2548_LOCUS2007,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,214,126,165,CONTINUOUS
A0A812I674,Uncharacterized protein,316,SNAT2548_LOCUS3099,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,316,90,273,CONTINUOUS
A0A812I695,Uncharacterized protein,376,SNAT2548_LOCUS3098,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,376,150,333,CONTINUOUS
A0A812I7U2,Uncharacterized protein,182,SNAT2548_LOCUS3093,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,182,5,139,CONTINUOUS
A0A812I7V2,Superoxide dismutase copper/zinc binding domain-containing protein,255,SNAT2548_LOCUS3100,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,255,150,236,CONTINUOUS
A0A812I8J7,Uncharacterized protein,314,SNAT2548_LOCUS3095,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,314,101,271,CONTINUOUS
A0A812I8M2,Uncharacterized protein,316,SNAT2548_LOCUS3096,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,316,90,273,CONTINUOUS
A0A812JW14,Uncharacterized protein,376,SNAT2548_LOCUS7676,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,376,150,333,CONTINUOUS
A0A812K0L8,Carbonic anhydrase,247,SNAT2548_LOCUS7782,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,247,16,202,CONTINUOUS
A0A812L574,Uncharacterized protein,1061,SNAT2548_LOCUS10976,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,1061,150,333,CONTINUOUS
A0A812L574,Uncharacterized protein,1061,SNAT2548_LOCUS10976,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,1061,509,692,CONTINUOUS
A0A812L574,Uncharacterized protein,1061,SNAT2548_LOCUS10976,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,1061,885,1017,CONTINUOUS
A0A812MP28,Carbonic anhydrase,100,SPIL2461_LOCUS5863,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,100,1,84,CONTINUOUS
A0A812NPJ3,Uncharacterized protein,278,SPIL2461_LOCUS7309,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,278,52,235,CONTINUOUS
A0A812PGB3,Uncharacterized protein,602,SNAT2548_LOCUS19483,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,602,376,559,CONTINUOUS
A0A812RXA2,Uncharacterized protein,484,SNAT2548_LOCUS25264,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,484,150,333,CONTINUOUS
A0A812RYT3,Uncharacterized protein,376,SNAT2548_LOCUS25260,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,376,150,333,CONTINUOUS
A0A812SR53,Uncharacterized protein,326,SPIL2461_LOCUS12630,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,326,49,276,CONTINUOUS
A0A812T946,Uncharacterized protein,155,SPIL2461_LOCUS13478,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,155,63,154,CONTINUOUS
A0A812TEA0,Uncharacterized protein,179,SPIL2461_LOCUS14008,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,179,66,156,CONTINUOUS
A0A812THK8,Uncharacterized protein,183,SPIL2461_LOCUS14066,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,183,88,177,CONTINUOUS
A0A812TUP3,Uncharacterized protein,376,SNAT2548_LOCUS30468,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,376,150,333,CONTINUOUS
A0A812U7W3,Superoxide dismutase copper/zinc binding domain-containing protein,300,SPIL2461_LOCUS14800,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,300,148,279,CONTINUOUS
A0A812U8Z2,Uncharacterized protein,226,SPIL2461_LOCUS15214,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,226,8,182,CONTINUOUS
A0A812ULI5,Uncharacterized protein,376,SNAT2548_LOCUS32392,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,376,150,333,CONTINUOUS
A0A812V4V8,Fe2OG dioxygenase domain-containing protein,510,SNAT2548_LOCUS34045,878477,Symbiodinium natans,Symbiodinium natans,True,IPR018883,family,,510,150,333,CONTINUOUS
A0A812XTI8,Carbonic anhydrase,347,SPIL2461_LOCUS21826,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,347,111,299,CONTINUOUS
A0A812XZF5,Uncharacterized protein,374,SPIL2461_LOCUS21997,2952,Symbiodinium pilosum,Symbiodinium pilosum (Dinoflagellate),True,IPR018883,family,,374,148,331,CONTINUOUS
A0A812YN93,Uncharacterized protein,696,SNEC2469_LOCUS23034,1628268,Symbiodinium necroappetens,Symbiodinium necroappetens,True,IPR018883,family,,696,117,299,CONTINUOUS
A0A812YN93,Uncharacterized protein,696,SNEC2469_LOCUS23034,1628268,Symbiodinium necroappetens,Symbiodinium necroappetens,True,IPR018883,family,,696,460,646,CONTINUOUS
A0A813BU97,Uncharacterized protein,230,SNEC2469_LOCUS32223,1628268,Symbiodinium necroappetens,Symbiodinium necroappetens,True,IPR018883,family,,230,156,196,CONTINUOUS
A0A830HHC5,Delta carbonic anhydrase,373,PPROV_000321100,41880,Pycnococcus provasolii,Pycnococcus provasolii,True,IPR018883,family,,373,137,332,CONTINUOUS
A0A830HI75,Delta carbonic anhydrase,434,PPROV_000525700,41880,Pycnococcus provasolii,Pycnococcus provasolii,True,IPR018883,family,,434,192,389,CONTINUOUS
A0A830HZK3,Uncharacterized protein,202,PPROV_000900100,41880,Pycnococcus provasolii,Pycnococcus provasolii,True,IPR018883,family,,202,8,161,CONTINUOUS
A0A839IK36,Uncharacterized protein,41,H4O21_00435,2760088,Oceanospirillum sediminis,Oceanospirillum sediminis,True,IPR018883,family,,41,2,32,CONTINUOUS
A0A843YJC0,Cadmium carbonic anhydrase,287,GFB49_15640,2662264,Tritonibacter litoralis,Tritonibacter litoralis,True,IPR018883,family,,287,76,254,CONTINUOUS
A0A844WAP3,Cadmium carbonic anhydrase repeat-containing protein,272,GLS40_06900,2676438,Pseudooceanicola pacificus,Pseudooceanicola pacificus,True,IPR018883,family,,272,64,239,CONTINUOUS
A0A845HVN5,Cadmium carbonic anhydrase,274,GTP23_08440,2692177,Duganella fentianensis,Duganella fentianensis,True,IPR018883,family,,274,73,242,CONTINUOUS
A0A847SI98,Uncharacterized protein,284,HF682_10560,2725557,Leeia aquatica,Leeia aquatica,True,IPR018883,family,,284,74,252,CONTINUOUS
A0A849VAT9,Cadmium carbonic anhydrase-like repeat protein,276,HG263_04935,2726988,Pseudoalteromonas caenipelagi,Pseudoalteromonas caenipelagi,True,IPR018883,family,,276,70,243,CONTINUOUS
A0A853IDL4,Cadmium carbonic anhydrase,256,H0A36_19180,2994442,Spartinivicinus marinus,Spartinivicinus marinus,True,IPR018883,family,,256,47,224,CONTINUOUS
A0A8E2VML7,Cadmium carbonic anhydrase-like repeat protein,309,C8N38_101169,453584,Rhodovulum kholense,Rhodovulum kholense,True,IPR018883,family,,309,101,276,CONTINUOUS
A0A8H2JLP7,Cadmium carbonic anhydrase,283,FCS21_07490,2304625,Colwellia ponticola,Colwellia ponticola,True,IPR018883,family,,283,74,252,CONTINUOUS
A0A8I0T5T5,Cadmium carbonic anhydrase,259,PPEP_a2260,1315280,Pseudoalteromonas peptidolytica F12-50-A1,Pseudoalteromonas peptidolytica F12-50-A1,True,IPR018883,family,,259,54,226,CONTINUOUS
A0A8I2H857,Cadmium carbonic anhydrase,259,R5H13_05165,184924,Pseudoalteromonas maricaloris,Pseudoalteromonas maricaloris,True,IPR018883,family,,259,54,226,CONTINUOUS
A0A8J2WXS8,Uncharacterized protein,413,PECAL_3P17210,35677,Pelagomonas calceolata,Pelagomonas calceolata,True,IPR018883,family,,413,137,359,CONTINUOUS
A0A8J3EH14,Cadmium carbonic anhydrase repeat-containing protein,324,GCM10011415_24730,1775170,Salipiger pallidus,Salipiger pallidus,True,IPR018883,family,,324,116,291,CONTINUOUS
A0A8T6YLJ3,Cadmium carbonic anhydrase,259,CWC29_003615,579562,Pseudoalteromonas galatheae,Pseudoalteromonas galatheae,False,IPR018883,family,,259,54,226,CONTINUOUS
A0A918KU85,Cadmium carbonic anhydrase,282,GCM10011309_25080,1220491,Litorimonas cladophorae,Litorimonas cladophorae,True,IPR018883,family,,282,76,249,CONTINUOUS
A0A918MXL2,Cadmium carbonic anhydrase,289,GCM10007391_14940,516698,Alteromonas halophila,Alteromonas halophila,True,IPR018883,family,,289,78,257,CONTINUOUS
A0A919CMS2,Cadmium carbonic anhydrase repeat-containing protein,288,GCM10017083_04810,1633335,Thalassobaculum fulvum,Thalassobaculum fulvum,True,IPR018883,family,,288,78,255,CONTINUOUS
A0A934IM97,Cadmium carbonic anhydrase,252,JCR33_17595,2796142,Acuticoccus mangrovi,Acuticoccus mangrovi,True,IPR018883,family,,252,43,214,CONTINUOUS
A0A934JU99,Cadmium carbonic anhydrase,283,I8J31_06975,2795388,Marinomonas transparens,Marinomonas transparens,True,IPR018883,family,,283,72,250,CONTINUOUS
A0A939EJH1,Cadmium carbonic anhydrase,264,J0X15_00155,2816037,Roseibium limicola,Roseibium limicola,True,IPR018883,family,,264,56,231,CONTINUOUS
A0A940MNP0,Cadmium carbonic anhydrase,263,J5474_05175,2820268,Sagittula salina,Sagittula salina,True,IPR018883,family,,263,56,230,CONTINUOUS
A0A944D8F2,Cadmium carbonic anhydrase,280,I8J34_04540,2795389,Denitromonas iodatirespirans,Denitromonas iodatirespirans,True,IPR018883,family,,280,66,247,CONTINUOUS
A0A9J7AKE6,Cadmium carbonic anhydrase,265,NUH88_11995,1862145,Nisaea acidiphila,Nisaea acidiphila,True,IPR018883,family,,265,58,232,CONTINUOUS
A0A9K3LKP9,Cadmium carbonic anhydrase repeat-domain containing protein,379,IV203_037361,303405,Nitzschia inconspicua,Nitzschia inconspicua,True,IPR018883,family,,379,155,336,CONTINUOUS
A0A9K3PHQ4,Delta carbonic anhydrase,382,IV203_006270,303405,Nitzschia inconspicua,Nitzschia inconspicua,True,IPR018883,family,,382,158,339,CONTINUOUS
A0A9N8HKX3,Uncharacterized protein,394,SEMRO_766_G199350.1,568900,Seminavis robusta,Seminavis robusta,True,IPR018883,family,,394,161,344,CONTINUOUS
A0A9N8HS26,Uncharacterized protein,373,SEMRO_1386_G268330.1,568900,Seminavis robusta,Seminavis robusta,True,IPR018883,family,,373,137,329,CONTINUOUS
A0A9N8HVF0,Uncharacterized protein,374,SEMRO_1795_G298010.1,568900,Seminavis robusta,Seminavis robusta,True,IPR018883,family,,374,146,331,CONTINUOUS
A0A9N8HWK3,Uncharacterized protein,335,SEMRO_2689_G334670.1,568900,Seminavis robusta,Seminavis robusta,True,IPR018883,family,,335,98,291,CONTINUOUS
A0A9P1CSE0,Uncharacterized protein,555,C1SCF055_LOCUS24054,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,555,104,279,CONTINUOUS
A0A9P1CSE0,Uncharacterized protein,555,C1SCF055_LOCUS24054,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,555,368,508,CONTINUOUS
A0A9P1CUH2,Plastocyanin-like domain-containing protein,917,C1SCF055_LOCUS24048,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,917,119,245,CONTINUOUS
A0A9P1CUH2,Plastocyanin-like domain-containing protein,917,C1SCF055_LOCUS24048,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,917,339,513,CONTINUOUS
A0A9P1CUH2,Plastocyanin-like domain-containing protein,917,C1SCF055_LOCUS24048,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,917,696,870,CONTINUOUS
A0A9P1DQH7,Uncharacterized protein,465,C1SCF055_LOCUS38386,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,465,2,104,CONTINUOUS
A0A9P1DQH7,Uncharacterized protein,465,C1SCF055_LOCUS38386,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,465,243,418,CONTINUOUS
A0A9P1G1N0,Plastocyanin-like domain-containing protein,972,C1SCF055_LOCUS24043,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,972,118,293,CONTINUOUS
A0A9P1G1N0,Plastocyanin-like domain-containing protein,972,C1SCF055_LOCUS24043,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,972,432,583,CONTINUOUS
A0A9P1G1N0,Plastocyanin-like domain-containing protein,972,C1SCF055_LOCUS24043,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,972,774,925,CONTINUOUS
A0A9P1GTT7,Uncharacterized protein,362,C1SCF055_LOCUS45091,2562237,Cladocopium goreaui,Cladocopium goreaui,True,IPR018883,family,,362,169,332,CONTINUOUS
A0A9Q6LI95,Uncharacterized protein,266,Psal009_00180,1238,Piscirickettsia salmonis,Piscirickettsia salmonis,True,IPR018883,family,,266,56,233,CONTINUOUS
A0A9W4QTW4,Cadmium carbonic anhydrase,275,PSECIP111854_01061,2963714,Pseudoalteromonas holothuriae,Pseudoalteromonas holothuriae,True,IPR018883,family,,275,69,242,CONTINUOUS
A0A9W6Z9I6,Uncharacterized protein,374,TrVE_jg11649,1606542,Triparma verrucosa,Triparma verrucosa,True,IPR018883,family,,374,167,324,CONTINUOUS
A0A9W7AHT3,Uncharacterized protein,141,TrLO_g12054,1714387,Triparma laevis f. longispina,Triparma laevis f. longispina,True,IPR018883,family,,141,4,105,CONTINUOUS
A0A9W7C5G1,Uncharacterized protein,346,TrST_g6185,1606541,Triparma strigata,Triparma strigata,True,IPR018883,family,,346,139,296,CONTINUOUS
A0A9W7C8L8,Plastocyanin-like domain-containing protein,430,TrLO_g11758,1714387,Triparma laevis f. longispina,Triparma laevis f. longispina,True,IPR018883,family,,430,227,387,CONTINUOUS
A0A9X1T4L5,Cadmium carbonic anhydrase repeat-containing protein,277,LZD57_08830,2907202,Jiella avicenniae,Jiella avicenniae,True,IPR018883,family,,277,54,229,CONTINUOUS
A0A9X3B3S9,Cadmium carbonic anhydrase,287,NE536_21980,2952223,Shewanella septentrionalis,Shewanella septentrionalis,True,IPR018883,family,,287,77,254,CONTINUOUS
A0A9X3EFL2,Cadmium carbonic anhydrase,282,OUO13_15850,2997323,Parathalassolituus penaei,Parathalassolituus penaei,True,IPR018883,family,,282,72,250,CONTINUOUS
A0A9Y2P1W1,Cadmium carbonic anhydrase,283,QPJ95_18280,2997337,Parasedimentitalea psychrophila,Parasedimentitalea psychrophila,True,IPR018883,family,,283,75,251,CONTINUOUS
A0AA34XQ83,Cadmium carbonic anhydrase,286,K08M4_38060,3034029,Vibrio syngnathi,Vibrio syngnathi,True,IPR018883,family,,286,76,253,CONTINUOUS
A0AA36HTJ0,VWFD domain-containing protein,364,EVOR1521_LOCUS3636,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,364,134,318,CONTINUOUS
A0AA36I501,Uncharacterized protein,381,EVOR1521_LOCUS8949,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,381,154,338,CONTINUOUS
A0AA36I6H9,Uncharacterized protein,258,EVOR1521_LOCUS8951,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,258,31,215,CONTINUOUS
A0AA36I6M9,Uncharacterized protein,241,EVOR1521_LOCUS8948,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,241,154,235,CONTINUOUS
A0AA36I6T7,Uncharacterized protein,381,EVOR1521_LOCUS8950,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,381,154,338,CONTINUOUS
A0AA36IWY3,VWFD domain-containing protein,357,EVOR1521_LOCUS19918,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,357,127,311,CONTINUOUS
A0AA36J1D6,VWFD domain-containing protein,364,EVOR1521_LOCUS21767,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,364,134,318,CONTINUOUS
A0AA36J249,Uncharacterized protein,299,EVOR1521_LOCUS21768,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,299,66,246,CONTINUOUS
A0AA36JKF9,Uncharacterized protein,382,EVOR1521_LOCUS29453,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,382,155,339,CONTINUOUS
A0AA36JNU3,Uncharacterized protein,291,EVOR1521_LOCUS30209,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,291,58,238,CONTINUOUS
A0AA36MIZ6,Uncharacterized protein,381,EVOR1521_LOCUS3703,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,381,154,338,CONTINUOUS
A0AA36N7I3,Uncharacterized protein,291,EVOR1521_LOCUS19917,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,291,58,238,CONTINUOUS
A0AA36NI89,Uncharacterized protein,381,EVOR1521_LOCUS29454,2562239,Effrenium voratum,Effrenium voratum,True,IPR018883,family,,381,154,338,CONTINUOUS
A0AA37T384,Cadmium carbonic anhydrase,260,GCM10007852_22560,1431249,Agaribacter marinus,Agaribacter marinus,True,IPR018883,family,,260,51,228,CONTINUOUS
A0AA41HED8,Cadmium carbonic anhydrase,274,L1274_002544,2849652,Duganella violaceipulchra,Duganella violaceipulchra,True,IPR018883,family,,274,73,242,CONTINUOUS
A0AA48HYR9,Cadmium carbonic anhydrase,284,MACH26_38290,1631968,Planctobacterium marinum,Planctobacterium marinum,True,IPR018883,family,,284,75,252,CONTINUOUS
A0AA86XRY5,Cadmium carbonic anhydrase,287,VCR31J2_1280202,1516159,Vibrio coralliirubri,Vibrio coralliirubri,True,IPR018883,family,,287,76,253,CONTINUOUS
A0AAD2CA75,Delta carbonic anhydrase,389,CYCCA115_LOCUS216,2856,Cylindrotheca closterium,Cylindrotheca closterium,True,IPR018883,family,,389,150,344,CONTINUOUS
A0AAD2CPP0,Delta carbonic anhydrase,379,CYCCA115_LOCUS2877,2856,Cylindrotheca closterium,Cylindrotheca closterium,True,IPR018883,family,,379,140,333,CONTINUOUS
A0AAD2G0I3,Delta carbonic anhydrase,416,CYCCA115_LOCUS17598,2856,Cylindrotheca closterium,Cylindrotheca closterium,True,IPR018883,family,,416,177,371,CONTINUOUS
A0AAD3D4Z8,Delta carbonic anhydrase,392,CTEN210_13332,426638,Chaetoceros tenuissimus,Chaetoceros tenuissimus,True,IPR018883,family,,392,145,350,CONTINUOUS
A0AAD3HAX6,Delta carbonic anhydrase,362,CTEN210_13331,426638,Chaetoceros tenuissimus,Chaetoceros tenuissimus,True,IPR018883,family,,362,130,317,CONTINUOUS
A0AAD8XRR8,Delta carbonic anhydrase,375,QTG54_016894,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,375,130,209,CONTINUOUS
A0AAD8XRR8,Delta carbonic anhydrase,375,QTG54_016894,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,375,270,314,CONTINUOUS
A0AAD8Y457,Cadmium-specific carbonic anhydrase,735,QTG54_009842,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,735,419,612,CONTINUOUS
A0AAD8YIT9,Delta carbonic anhydrase,416,QTG54_002122,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,416,127,332,CONTINUOUS
A0AAD8YJN7,Delta carbonic anhydrase,351,QTG54_002108,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,351,126,331,CONTINUOUS
A0AAD9DFF7,Uncharacterized protein,415,QTG54_003645,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,415,130,160,CONTINUOUS
A0AAD9DFF7,Uncharacterized protein,415,QTG54_003645,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,415,277,322,CONTINUOUS
A0AAD9DFY6,Cadmium-specific carbonic anhydrase,409,QTG54_003646,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR018883,family,,409,118,323,CONTINUOUS
A0AAE0BL82,Delta carbonic anhydrase,460,CYMTET_52050,36881,Cymbomonas tetramitiformis,Cymbomonas tetramitiformis,True,IPR018883,family,,460,225,417,CONTINUOUS
A0AAE0BR51,Uncharacterized protein,420,CYMTET_49953,36881,Cymbomonas tetramitiformis,Cymbomonas tetramitiformis,True,IPR018883,family,,420,185,377,CONTINUOUS
A0AAE0CC98,Uncharacterized protein,522,CYMTET_38281,36881,Cymbomonas tetramitiformis,Cymbomonas tetramitiformis,True,IPR018883,family,,522,193,392,CONTINUOUS
A0AAN0N9T8,Cadmium carbonic anhydrase,286,QYQ95_15590,1136176,Vibrio cyclitrophicus ZF270,Vibrio cyclitrophicus ZF270,True,IPR018883,family,,286,76,253,CONTINUOUS
A0AAN1WIS4,Cadmium carbonic anhydrase,265,MARGE09_P2550,2721545,Marinagarivorans cellulosilyticus,Marinagarivorans cellulosilyticus,True,IPR018883,family,,265,64,234,CONTINUOUS
A0AAV3TZ90,Cadmium carbonic anhydrase,304,GCM10025791_09310,1306992,Halioxenophilus aromaticivorans,Halioxenophilus aromaticivorans,True,IPR018883,family,,304,96,272,CONTINUOUS
A0AAW8B035,Cadmium carbonic anhydrase,260,Q8A57_03955,434086,Porticoccus litoralis,Porticoccus litoralis,True,IPR018883,family,,260,58,228,CONTINUOUS
A0AAW8R2Q4,Cadmium carbonic anhydrase,287,RM544_13415,3075611,Brumicola blandensis,Brumicola blandensis,True,IPR018883,family,,287,78,255,CONTINUOUS
A0AAX2AH91,Cadmium carbonic anhydrase,283,CP985_09465,1032238,Malaciobacter mytili LMG 24559,Malaciobacter mytili LMG 24559,True,IPR018883,family,,283,73,251,CONTINUOUS
A0AB34JFK8,Uncharacterized protein,594,AB1Y20_023223,97485,Prymnesium parvum,Prymnesium parvum (Toxic golden alga),True,IPR018883,family,,594,362,553,CONTINUOUS
A0AB34JUR4,Uncharacterized protein,616,AB1Y20_020855,97485,Prymnesium parvum,Prymnesium parvum (Toxic golden alga),True,IPR018883,family,,616,384,575,CONTINUOUS
A0ABD3MN96,Uncharacterized protein,797,ACHAW5_006665,2934178,Stephanodiscus triporus,Stephanodiscus triporus,True,IPR018883,family,,797,113,309,CONTINUOUS
A0ABD3MP14,Carbonic anhydrase,452,ACHAWO_012129,382360,Cyclotella atomus,Cyclotella atomus,True,IPR018883,family,,452,205,396,CONTINUOUS
A0ABD3MPG5,Uncharacterized protein,255,ACHAW5_008480,2934178,Stephanodiscus triporus,Stephanodiscus triporus,True,IPR018883,family,,255,31,105,CONTINUOUS
A0ABD3MPG5,Uncharacterized protein,255,ACHAW5_008480,2934178,Stephanodiscus triporus,Stephanodiscus triporus,True,IPR018883,family,,255,151,187,CONTINUOUS
A0ABD3N5J9,Uncharacterized protein,362,ACHAWU_005784,259834,Discostella pseudostelligera,Discostella pseudostelligera,True,IPR018883,family,,362,97,310,CONTINUOUS
A0ABD3NEE9,Delta carbonic anhydrase,373,HJC23_004993,29204,Cyclotella cryptica,Cyclotella cryptica,True,IPR018883,family,,373,125,329,CONTINUOUS
A0ABD3NET1,Carbonic anhydrase,379,ACHAWU_005783,259834,Discostella pseudostelligera,Discostella pseudostelligera,True,IPR018883,family,,379,130,329,CONTINUOUS
A0ABD3NU64,Delta carbonic anhydrase,416,ACHAW5_007362,2934178,Stephanodiscus triporus,Stephanodiscus triporus,True,IPR018883,family,,416,145,367,CONTINUOUS
A0ABD3NZB1,Carbonic anhydrase,468,ACHAWO_000807,382360,Cyclotella atomus,Cyclotella atomus,True,IPR018883,family,,468,221,412,CONTINUOUS
A0ABD3P7B2,Delta carbonic anhydrase,381,HJC23_013345,29204,Cyclotella cryptica,Cyclotella cryptica,True,IPR018883,family,,381,133,338,CONTINUOUS
A0ABD3PDF4,Uncharacterized protein,326,HJC23_007335,29204,Cyclotella cryptica,Cyclotella cryptica,True,IPR018883,family,,326,78,283,CONTINUOUS
A0ABD3PF47,Delta carbonic anhydrase,370,HJC23_000589,29204,Cyclotella cryptica,Cyclotella cryptica,True,IPR018883,family,,370,123,326,CONTINUOUS
A0ABD3PLE3,Delta carbonic anhydrase,410,HJC23_002631,29204,Cyclotella cryptica,Cyclotella cryptica,True,IPR018883,family,,410,161,365,CONTINUOUS
A0ABD3PY14,Uncharacterized protein,150,ACHAW5_005812,2934178,Stephanodiscus triporus,Stephanodiscus triporus,True,IPR018883,family,,150,110,134,CONTINUOUS
