protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A173TQ62,tRNA (guanine-N(1)-)-methyltransferase,415,trmD,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,True,IPR002649,family,,415,1,300,CONTINUOUS
A0A173U3T9,tRNA (guanine-N(1)-)-methyltransferase,538,trmD,39491,Agathobacter rectalis,Agathobacter rectalis,True,IPR002649,family,,538,1,324,CONTINUOUS
A0A173W782,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,74426,Collinsella aerofaciens,Collinsella aerofaciens,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A173WFM1,tRNA (guanine-N(1)-)-methyltransferase,254,trmD,40520,Blautia obeum,Blautia obeum,True,IPR002649,family,,254,1,254,CONTINUOUS
A0A173X4H8,tRNA (guanine-N(1)-)-methyltransferase,318,trmD,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,True,IPR002649,family,,318,1,318,CONTINUOUS
A0A173XP16,tRNA (guanine-N(1)-)-methyltransferase,264,trmD,154046,Hungatella hathewayi,Hungatella hathewayi,True,IPR002649,family,,264,1,264,CONTINUOUS
A0A173XPM0,tRNA (guanine-N(1)-)-methyltransferase,237,trmD,84024,Clostridium disporicum,Clostridium disporicum,True,IPR002649,family,,237,1,237,CONTINUOUS
A0A173YV16,tRNA (guanine-N(1)-)-methyltransferase,538,trmD,39491,Agathobacter rectalis,Agathobacter rectalis,True,IPR002649,family,,538,1,331,CONTINUOUS
A0A173Z0F9,tRNA (guanine-N(1)-)-methyltransferase,237,trmD,84024,Clostridium disporicum,Clostridium disporicum,True,IPR002649,family,,237,1,237,CONTINUOUS
A0A173Z805,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,187979,Mitsuokella jalaludinii,Mitsuokella jalaludinii,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A173ZR60,tRNA (guanine-N(1)-)-methyltransferase,294,trmD,33039,[Ruminococcus] torques,[Ruminococcus] torques,True,IPR002649,family,,294,1,294,CONTINUOUS
A0A173ZYJ4,tRNA (guanine-N(1)-)-methyltransferase,374,trmD,1150298,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,True,IPR002649,family,,374,1,295,CONTINUOUS
A0A174AFN7,tRNA (guanine-N(1)-)-methyltransferase,300,trmD,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,True,IPR002649,family,,300,1,300,CONTINUOUS
A0A174CHR2,tRNA (guanine-N(1)-)-methyltransferase,230,trmD,39482,Faecalicatena contorta,Faecalicatena contorta,True,IPR002649,family,,230,1,230,CONTINUOUS
A0A174DSV7,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,418240,Blautia wexlerae,Blautia wexlerae,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A174GRZ8,tRNA (guanine-N(1)-)-methyltransferase,538,trmD,39491,Agathobacter rectalis,Agathobacter rectalis,True,IPR002649,family,,538,1,331,CONTINUOUS
A0A174HY33,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,74426,Collinsella aerofaciens,Collinsella aerofaciens,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A174IZK6,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A174JL14,tRNA (guanine-N(1)-)-methyltransferase,256,trmD,410072,Coprococcus comes,Coprococcus comes,True,IPR002649,family,,256,1,256,CONTINUOUS
A0A174K4R0,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A174K6D0,tRNA (guanine-N(1)-)-methyltransferase,254,trmD,40520,Blautia obeum,Blautia obeum,True,IPR002649,family,,254,1,254,CONTINUOUS
A0A174KFK8,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,820,Bacteroides uniformis,Bacteroides uniformis,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A174KL98,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,338188,Bacteroides finegoldii,Bacteroides finegoldii,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A174LHT4,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,47678,Bacteroides caccae,Bacteroides caccae,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A174LNB4,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,418240,Blautia wexlerae,Blautia wexlerae,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A174M6A8,tRNA (guanine-N(1)-)-methyltransferase,374,trmD,1150298,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,True,IPR002649,family,,374,1,295,CONTINUOUS
A0A174MH38,tRNA (guanine-N(1)-)-methyltransferase,271,trmD,88431,Dorea longicatena,Dorea longicatena,True,IPR002649,family,,271,1,271,CONTINUOUS
A0A174MW49,tRNA (guanine-N(1)-)-methyltransferase,255,trmD,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,True,IPR002649,family,,255,1,255,CONTINUOUS
A0A174N4X0,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,820,Bacteroides uniformis,Bacteroides uniformis,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A174NI50,tRNA (guanine-N(1)-)-methyltransferase,269,trmD,88431,Dorea longicatena,Dorea longicatena,True,IPR002649,family,,269,1,269,CONTINUOUS
A0A174QEV4,tRNA (guanine-N(1)-)-methyltransferase,234,trmD,1561,Clostridium baratii,Clostridium baratii,True,IPR002649,family,,234,1,234,CONTINUOUS
A0A174QNS5,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,40520,Blautia obeum,Blautia obeum,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A174VTA3,tRNA (guanine-N(1)-)-methyltransferase,238,trmD,29363,Clostridium paraputrificum,Clostridium paraputrificum,True,IPR002649,family,,238,1,238,CONTINUOUS
A0A174Z4S6,tRNA (guanine-N(1)-)-methyltransferase,236,trmD,39485,Lachnospira eligens,Lachnospira eligens,True,IPR002649,family,,236,1,236,CONTINUOUS
A0A174ZMA6,tRNA (guanine-N(1)-)-methyltransferase,286,trmD,33039,[Ruminococcus] torques,[Ruminococcus] torques,True,IPR002649,family,,286,1,286,CONTINUOUS
A0A175A901,tRNA (guanine-N(1)-)-methyltransferase,346,trmD,39492,[Eubacterium] siraeum,[Eubacterium] siraeum,True,IPR002649,family,,346,1,298,CONTINUOUS
A0A175R9U8,tRNA (guanine-N(1)-)-methyltransferase,233,trmD,401562,Aureimonas ureilytica,Aureimonas ureilytica,True,IPR002649,family,,233,1,233,CONTINUOUS
A0A175RI73,tRNA (guanine-N(1)-)-methyltransferase,231,trmD,33881,Curtobacterium luteum,Curtobacterium luteum,True,IPR002649,family,,231,1,231,CONTINUOUS
A0A175RIN1,tRNA (guanine-N(1)-)-methyltransferase,233,trmD,401562,Aureimonas ureilytica,Aureimonas ureilytica,True,IPR002649,family,,233,1,233,CONTINUOUS
A0A175VHL8,tRNA (guanine-N(1)-)-methyltransferase,249,trmD,29489,Aeromonas enteropelogenes,Aeromonas enteropelogenes,True,IPR002649,family,,249,1,249,CONTINUOUS
A0A175Y2U9,tRNA (guanine-N(1)-)-methyltransferase,241,trmD,621456,Sphingomonas melonis TY,Sphingomonas melonis TY,True,IPR002649,family,,241,1,241,CONTINUOUS
A0A176NJI1,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,86265,Pseudomonas thivervalensis,Pseudomonas thivervalensis,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A176QAD4,tRNA (guanine-N(1)-)-methyltransferase,403,trmD,262209,Janibacter melonis,Janibacter melonis,True,IPR002649,family,,403,1,317,CONTINUOUS
A0A176S5D6,tRNA (guanine-N(1)-)-methyltransferase,222,trmD,1003181,Candidatus Thiomargarita nelsonii,Candidatus Thiomargarita nelsonii,True,IPR002649,family,,222,1,222,CONTINUOUS
A0A176TAD3,tRNA (guanine-N(1)-)-methyltransferase,227,trmD,1333662,Polaribacter atrinae,Polaribacter atrinae,True,IPR002649,family,,227,1,227,CONTINUOUS
A0A176WVM0,tRNA (guanine-N(1)-)-methyltransferase,232,trmD,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,True,IPR002649,family,,232,1,232,CONTINUOUS
A0A176YC85,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,1505087,Bradyrhizobium centrolobii,Bradyrhizobium centrolobii,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A176ZAA9,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,1497615,Bradyrhizobium neotropicale,Bradyrhizobium neotropicale,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A177E8T9,tRNA (guanine-N(1)-)-methyltransferase,244,trmD,1795632,Thermodesulfatator autotrophicus,Thermodesulfatator autotrophicus,True,IPR002649,family,,244,1,244,CONTINUOUS
A0A177GBQ4,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,178901,Acetobacter malorum,Acetobacter malorum,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A177HUY6,tRNA (guanine-N(1)-)-methyltransferase,277,trmD,1716141,Streptomyces jeddahensis,Streptomyces jeddahensis,True,IPR002649,family,,277,1,277,CONTINUOUS
A0A177I8A4,tRNA (guanine-N(1)-)-methyltransferase,283,trmD,1705,Corynebacterium stationis,Corynebacterium stationis,True,IPR002649,family,,283,1,283,CONTINUOUS
A0A177J2C1,tRNA (guanine-N(1)-)-methyltransferase,245,trmD,13690,Sphingobium yanoikuyae,Sphingobium yanoikuyae,True,IPR002649,family,,245,1,245,CONTINUOUS
A0A177KF29,tRNA (guanine-N(1)-)-methyltransferase,236,trmD,273677,Microbacterium oleivorans,Microbacterium oleivorans,True,IPR002649,family,,236,1,236,CONTINUOUS
A0A177KK40,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,29332,Domibacillus aminovorans,Domibacillus aminovorans,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A177L9Z4,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,29332,Domibacillus aminovorans,Domibacillus aminovorans,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A177LTN0,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,421,Methylomonas methanica,Methylomonas methanica,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A177MLX7,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,421,Methylomonas methanica,Methylomonas methanica,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A177N8N2,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,702114,Methylomonas koyamae,Methylomonas koyamae,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A177NQE8,tRNA (guanine-N(1)-)-methyltransferase,246,trmD,702114,Methylomonas koyamae,Methylomonas koyamae,True,IPR002649,family,,246,1,246,CONTINUOUS
A0A177NU40,tRNA (guanine-N(1)-)-methyltransferase,253,trmD,980561,Methylomonas lenta,Methylomonas lenta,True,IPR002649,family,,253,1,253,CONTINUOUS
A0A177STV7,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,303,Pseudomonas putida,Pseudomonas putida,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A177Y461,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,1276888,Vibrio bivalvicida,Vibrio bivalvicida,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A177YB87,tRNA (guanine-N(1)-)-methyltransferase,226,trmD,398843,Rhodococcoides kyotonense,Rhodococcoides kyotonense,True,IPR002649,family,,226,1,226,CONTINUOUS
A0A177ZXJ8,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,217031,Lederbergia galactosidilytica,Lederbergia galactosidilytica,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A178HF25,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,1376,Aerococcus urinae,Aerococcus urinae,True,IPR002649,family,,252,1,252,CONTINUOUS
A0A178I3Y7,tRNA (guanine-N(1)-)-methyltransferase,230,trmD,1770058,Devosia elaeis,Devosia elaeis,True,IPR002649,family,,230,1,230,CONTINUOUS
A0A178IEH2,tRNA (guanine-N(1)-)-methyltransferase,214,trmD,1184151,Termitidicoccus mucosus,Termitidicoccus mucosus,True,IPR002649,family,,214,1,214,CONTINUOUS
A0A178JB95,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,300876,Vibrio europaeus,Vibrio europaeus,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A178KLP7,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,858640,Photobacterium jeanii,Photobacterium jeanii,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A178LGE8,tRNA (guanine-N(1)-)-methyltransferase,245,trmD,47885,Pseudomonas oryzihabitans,Pseudomonas oryzihabitans,True,IPR002649,family,,245,1,245,CONTINUOUS
A0A178LRC7,tRNA (guanine-N(1)-)-methyltransferase,257,trmD,1707952,Chloroflexus islandicus,Chloroflexus islandicus,True,IPR002649,family,,257,1,257,CONTINUOUS
A0A178M038,tRNA (guanine-N(1)-)-methyltransferase,230,trmD,912594,Mycolicibacterium iranicum,Mycolicibacterium iranicum,True,IPR002649,family,,230,1,230,CONTINUOUS
A0A178MKR0,tRNA (guanine-N(1)-)-methyltransferase,244,trmD,1285242,Paramagnetospirillum marisnigri,Paramagnetospirillum marisnigri,True,IPR002649,family,,244,1,244,CONTINUOUS
A0A178N068,tRNA (guanine-N(1)-)-methyltransferase,223,trmD,1437059,Magnetospirillum moscoviense,Magnetospirillum moscoviense,True,IPR002649,family,,223,1,223,CONTINUOUS
A0A178TEG0,tRNA (guanine-N(1)-)-methyltransferase,245,trmD,33934,Anoxybacillus flavithermus,Anoxybacillus flavithermus,True,IPR002649,family,,245,1,245,CONTINUOUS
A0A178YT28,tRNA (guanine-N(1)-)-methyltransferase,253,trmD,36856,Sinorhizobium saheli,Sinorhizobium saheli,True,IPR002649,family,,253,1,253,CONTINUOUS
A0A179B2Q8,tRNA (guanine-N(1)-)-methyltransferase,456,trmD,2741497,Peptidiphaga gingivicola,Peptidiphaga gingivicola,True,IPR002649,family,,456,1,299,CONTINUOUS
A0A179BT74,tRNA (guanine-N(1)-)-methyltransferase,233,trmD,384,Rhizobium leguminosarum,Rhizobium leguminosarum,True,IPR002649,family,,233,1,233,CONTINUOUS
A0A179C6Q9,tRNA (guanine-N(1)-)-methyltransferase,243,trmD,1606,Ligilactobacillus aviarius,Ligilactobacillus aviarius,True,IPR002649,family,,243,1,243,CONTINUOUS
A0A179CWA9,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,1261658,Bibersteinia trehalosi Y31,Bibersteinia trehalosi Y31,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A179D531,tRNA (guanine-N(1)-)-methyltransferase,432,trmD,999894,Thermosulfurimonas dismutans,Thermosulfurimonas dismutans,True,IPR002649,family,,432,1,291,CONTINUOUS
A0A179DIP8,tRNA (guanine-N(1)-)-methyltransferase,224,trmD,1826909,Pedobacter psychrophilus,Pedobacter psychrophilus,True,IPR002649,family,,224,1,224,CONTINUOUS
A0A179ER81,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,417368,Enterococcus thailandicus,Enterococcus thailandicus,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A179RXB9,tRNA (guanine-N(1)-)-methyltransferase,238,trmD,427683,Methylobacterium platani,Methylobacterium platani,True,IPR002649,family,,238,1,238,CONTINUOUS
A0A179SR65,tRNA (guanine-N(1)-)-methyltransferase,244,trmD,152268,Metabacillus litoralis,Metabacillus litoralis,True,IPR002649,family,,244,1,244,CONTINUOUS
A0A181CC39,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,215221,Komagataeibacter rhaeticus,Komagataeibacter rhaeticus,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A182C7T1,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,1453497,Kosmotoga arenicorallina S304,Kosmotoga arenicorallina S304,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A191UG13,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,1743168,Polynucleobacter wuianus,Polynucleobacter wuianus,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A191V470,tRNA (guanine-N(1)-)-methyltransferase,277,trmD,146923,Streptomyces parvulus,Streptomyces parvulus,True,IPR002649,family,,277,1,277,CONTINUOUS
A0A191W1J2,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,55601,Vibrio anguillarum,Vibrio anguillarum,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A191WEW2,tRNA (guanine-N(1)-)-methyltransferase,229,trmD,453304,Agromyces aureus,Agromyces aureus,True,IPR002649,family,,229,1,229,CONTINUOUS
A0A191YNV2,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,1853130,Pseudomonas silesiensis,Pseudomonas silesiensis,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A191ZJ25,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,1860122,Halothiobacillus diazotrophicus,Halothiobacillus diazotrophicus,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A192A1Z8,tRNA (guanine-N(1)-)-methyltransferase,262,trmD,190721,Ralstonia insidiosa,Ralstonia insidiosa,True,IPR002649,family,,262,1,262,CONTINUOUS
A0A192CAI0,tRNA (guanine-N(1)-)-methyltransferase,255,trmD,941280,Escherichia coli O25b:H4,Escherichia coli O25b:H4,True,IPR002649,family,,255,1,255,CONTINUOUS
A0A192D5J2,tRNA (guanine-N(1)-)-methyltransferase,253,trmD,1112,Erythrobacter neustonensis,Erythrobacter neustonensis,True,IPR002649,family,,253,1,253,CONTINUOUS
A0A192H472,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,375175,Loigolactobacillus backii,Loigolactobacillus backii,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A192TID9,tRNA (guanine-N(1)-)-methyltransferase,233,trmD,396,Rhizobium phaseoli,Rhizobium phaseoli,True,IPR002649,family,,233,1,233,CONTINUOUS
A0A193C4E9,tRNA (guanine-N(1)-)-methyltransferase,254,trmD,31958,Amycolatopsis orientalis,Amycolatopsis orientalis,True,IPR002649,family,,254,1,254,CONTINUOUS
A0A193FW83,tRNA (guanine-N(1)-)-methyltransferase,255,trmD,463025,Bordetella bronchialis,Bordetella bronchialis,True,IPR002649,family,,255,1,255,CONTINUOUS
A0A193GFR8,tRNA (guanine-N(1)-)-methyltransferase,262,trmD,463014,Bordetella flabilis,Bordetella flabilis,True,IPR002649,family,,262,1,262,CONTINUOUS
A0A193LGD2,tRNA (guanine-N(1)-)-methyltransferase,249,trmD,1548547,Woeseia oceani,Woeseia oceani,True,IPR002649,family,,249,1,249,CONTINUOUS
A0A193QGJ6,tRNA (guanine-N(1)-)-methyltransferase,251,trmD,343509,Sodalis glossinidius (strain morsitans),Sodalis glossinidius (strain morsitans),True,IPR002649,family,,251,1,251,CONTINUOUS
A0A193SKQ9,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,1583341,Pseudomonas cerasi,Pseudomonas cerasi,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A194AIQ3,tRNA (guanine-N(1)-)-methyltransferase,424,trmD,1592317,Desulfoplanes formicivorans,Desulfoplanes formicivorans,True,IPR002649,family,,424,1,296,CONTINUOUS
A0A198A1X5,tRNA (guanine-N(1)-)-methyltransferase,254,trmD,1850517,Paenibacillus oryzisoli,Paenibacillus oryzisoli,True,IPR002649,family,,254,1,254,CONTINUOUS
A0A198FJE1,tRNA (guanine-N(1)-)-methyltransferase,258,trmD,1354337,Proteus myxofaciens ATCC 19692,Proteus myxofaciens ATCC 19692,True,IPR002649,family,,258,1,258,CONTINUOUS
A0A198UJP0,tRNA (guanine-N(1)-)-methyltransferase,253,trmD,480,Moraxella catarrhalis,Moraxella catarrhalis,True,IPR002649,family,,253,1,253,CONTINUOUS
A0A198WXD7,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,480,Moraxella catarrhalis,Moraxella catarrhalis,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A199NSZ0,tRNA (guanine-N(1)-)-methyltransferase,270,trmD,37923,Rothia kristinae,Rothia kristinae,True,IPR002649,family,,270,1,270,CONTINUOUS
A0A199P8A7,tRNA (guanine-N(1)-)-methyltransferase,260,trmD,227946,Xanthomonas graminis pv. poae,Xanthomonas graminis pv. poae,True,IPR002649,family,,260,1,260,CONTINUOUS
A0A199XVH9,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,29536,Flavobacterium succinicans,Flavobacterium succinicans,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A1A0DQD2,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,438,Acetobacter pasteurianus,Acetobacter pasteurianus,True,IPR002649,family,,250,1,250,CONTINUOUS
A0A1A0M3E1,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,56689,Mycolicibacterium mucogenicum,Mycolicibacterium mucogenicum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A0P5F1,tRNA (guanine-N(1)-)-methyltransferase,227,trmD,451644,Mycolicibacterium conceptionense,Mycolicibacterium conceptionense,True,IPR002649,family,,227,1,227,CONTINUOUS
A0A1A0RCN0,tRNA (guanine-N(1)-)-methyltransferase,227,trmD,43304,Mycolicibacterium peregrinum,Mycolicibacterium peregrinum,True,IPR002649,family,,227,1,227,CONTINUOUS
A0A1A0VIP4,tRNA (guanine-N(1)-)-methyltransferase,225,trmD,43304,Mycolicibacterium peregrinum,Mycolicibacterium peregrinum,True,IPR002649,family,,225,1,225,CONTINUOUS
A0A1A0VVY3,tRNA (guanine-N(1)-)-methyltransferase,237,trmD,339268,Mycobacterium colombiense,Mycobacterium colombiense,True,IPR002649,family,,237,1,237,CONTINUOUS
A0A1A2DSG3,tRNA (guanine-N(1)-)-methyltransferase,233,trmD,875328,Mycolicibacter sinensis (strain JDM601),Mycolicibacter sinensis (strain JDM601),True,IPR002649,family,,233,1,233,CONTINUOUS
A0A1A2NJK0,tRNA (guanine-N(1)-)-methyltransferase,229,trmD,875328,Mycolicibacter sinensis (strain JDM601),Mycolicibacter sinensis (strain JDM601),True,IPR002649,family,,229,1,229,CONTINUOUS
A0A1A2RMN8,tRNA (guanine-N(1)-)-methyltransferase,237,trmD,339268,Mycobacterium colombiense,Mycobacterium colombiense,True,IPR002649,family,,237,1,237,CONTINUOUS
A0A1A2SXG7,tRNA (guanine-N(1)-)-methyltransferase,231,trmD,560555,Mycobacterium mantenii,Mycobacterium mantenii,True,IPR002649,family,,231,1,231,CONTINUOUS
A0A1A2UAP4,tRNA (guanine-N(1)-)-methyltransferase,231,trmD,1783,Mycobacterium scrofulaceum,Mycobacterium scrofulaceum,True,IPR002649,family,,231,1,231,CONTINUOUS
A0A1A2YW91,tRNA (guanine-N(1)-)-methyltransferase,235,trmD,487514,Mycobacterium kyorinense,Mycobacterium kyorinense,True,IPR002649,family,,235,1,235,CONTINUOUS
A0A1A2Z4W2,tRNA (guanine-N(1)-)-methyltransferase,232,trmD,339268,Mycobacterium colombiense,Mycobacterium colombiense,True,IPR002649,family,,232,1,232,CONTINUOUS
A0A1A3D188,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,1790,Mycobacterium asiaticum,Mycobacterium asiaticum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A3HBA7,tRNA (guanine-N(1)-)-methyltransferase,229,trmD,56689,Mycolicibacterium mucogenicum,Mycolicibacterium mucogenicum,True,IPR002649,family,,229,1,229,CONTINUOUS
A0A1A3KI68,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,1790,Mycobacterium asiaticum,Mycobacterium asiaticum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A3MSK5,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,1790,Mycobacterium asiaticum,Mycobacterium asiaticum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A3NV64,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,1790,Mycobacterium asiaticum,Mycobacterium asiaticum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A3P7M0,tRNA (guanine-N(1)-)-methyltransferase,228,trmD,1790,Mycobacterium asiaticum,Mycobacterium asiaticum,True,IPR002649,family,,228,1,228,CONTINUOUS
A0A1A3TKW2,tRNA (guanine-N(1)-)-methyltransferase,229,trmD,875328,Mycolicibacter sinensis (strain JDM601),Mycolicibacter sinensis (strain JDM601),True,IPR002649,family,,229,1,229,CONTINUOUS
A0A1A5IVE2,tRNA (guanine-N(1)-)-methyltransferase,232,trmD,381,Rhizobium loti,Rhizobium loti,True,IPR002649,family,,232,1,232,CONTINUOUS
A0A1A5YB90,tRNA (guanine-N(1)-)-methyltransferase,251,trmD,1844972,Paenibacillus oryzae,Paenibacillus oryzae,True,IPR002649,family,,251,1,251,CONTINUOUS
A0A1A6AXJ2,tRNA (guanine-N(1)-)-methyltransferase,242,trmD,1353534,Clostridium ragsdalei P11,Clostridium ragsdalei P11,True,IPR002649,family,,242,1,242,CONTINUOUS
A0A1A6BKE7,tRNA (guanine-N(1)-)-methyltransferase,238,trmD,1778,Mycobacterium gordonae,Mycobacterium gordonae,True,IPR002649,family,,238,1,238,CONTINUOUS
A0A1A6C5S8,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,160660,Acidihalobacter prosperus,Acidihalobacter prosperus,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A1A6DT18,tRNA (guanine-N(1)-)-methyltransferase,268,trmD,1101373,Tepidimonas fonticaldi,Tepidimonas fonticaldi,True,IPR002649,family,,268,1,268,CONTINUOUS
A0A1A6TM49,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,512643,Photobacterium aquimaris,Photobacterium aquimaris,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A1A6Y4A9,tRNA (guanine-N(1)-)-methyltransferase,252,trmD,40324,Stenotrophomonas maltophilia,Stenotrophomonas maltophilia (Pseudomonas maltophilia),True,IPR002649,family,,252,1,252,CONTINUOUS
A0A1A7BGV2,tRNA (guanine-N(1)-)-methyltransferase,247,trmD,1300349,Erythrobacter dokdonensis DSW-74,Erythrobacter dokdonensis DSW-74,True,IPR002649,family,,247,1,247,CONTINUOUS
A0A1A7C4U6,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,1747903,Janthinobacterium psychrotolerans,Janthinobacterium psychrotolerans,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A1A7NVZ9,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,505345,Gallibacterium genomosp. 3,Gallibacterium genomosp. 3,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A1A7PS16,tRNA (guanine-N(1)-)-methyltransferase,249,trmD,505345,Gallibacterium genomosp. 3,Gallibacterium genomosp. 3,True,IPR002649,family,,249,1,249,CONTINUOUS
A0A1A7Q2A1,tRNA (guanine-N(1)-)-methyltransferase,249,trmD,505345,Gallibacterium genomosp. 3,Gallibacterium genomosp. 3,True,IPR002649,family,,249,1,249,CONTINUOUS
A0A1A7Q4L6,tRNA (guanine-N(1)-)-methyltransferase,249,trmD,505341,Gallibacterium salpingitidis,Gallibacterium salpingitidis,True,IPR002649,family,,249,1,249,CONTINUOUS
A0A1A7REL5,tRNA (guanine-N(1)-)-methyltransferase,248,trmD,1443941,Acinetobacter gandensis,Acinetobacter gandensis,True,IPR002649,family,,248,1,248,CONTINUOUS
A0A1A8TN77,tRNA (guanine-N(1)-)-methyltransferase,250,trmD,295068,Marinomonas aquimarina,Marinomonas aquimarina,True,IPR002649,family,,250,1,250,CONTINUOUS
