protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A1RSD7	S-adenosylmethionine synthase	402	mat	384616	Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3)	Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3)	True	IPR027790	family		402.0	2.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A1RY59	Methionine adenosyltransferase	406	Tpen_0737	368408	Thermofilum pendens (strain DSM 2475 / Hrk 5)	Thermofilum pendens (strain DSM 2475 / Hrk 5)	True	IPR027790	family		406.0	4.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A2BIZ8	S-adenosylmethionine synthase	409	mat	415426	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	True	IPR027790	family		409.0	3.0	409.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A2SQQ8	Methionine adenosyltransferase	405	Mlab_0490	410358	Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z)	Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z)	True	IPR027790	family		405.0	3.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A3CTS1	Methionine adenosyltransferase	400	Memar_0838	368407	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	True	IPR027790	family		400.0	3.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A3DP29	S-adenosylmethionine synthase	409	mat	399550	Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1)	Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1)	True	IPR027790	family		409.0	4.0	407.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A3MY01	S-adenosylmethionine synthase	402	mat	410359	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	True	IPR027790	family		402.0	2.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A4G0T1	S-adenosylmethionine synthase	405	mat	402880	Methanococcus maripaludis (strain C5 / ATCC BAA-1333)	Methanococcus maripaludis (strain C5 / ATCC BAA-1333)	True	IPR027790	family		405.0	1.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A4JV41	Methionine adenosyltransferase	394	Bcep1808_7266	269482	Burkholderia vietnamiensis (strain G4 / LMG 22486)	Burkholderia vietnamiensis (strain G4 / LMG 22486)	True	IPR027790	family		394.0	6.0	393.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A4X407	Methionine adenosyltransferase	408	Strop_1136	369723	Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440)	Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440)	True	IPR027790	family		408.0	17.0	359.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A4YDA6	Methionine adenosyltransferase	405	Msed_0231	399549	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	True	IPR027790	family		405.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A5GDZ9	Methionine adenosyltransferase	403	Gura_1448	351605	Geotalea uraniireducens (strain Rf4)	Geotalea uraniireducens (strain Rf4)	True	IPR027790	family		403.0	4.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A5UMW7	S-adenosylmethionine synthase	401	mat	420247	Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS)	Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS)	True	IPR027790	family		401.0	1.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A6UQS6	S-adenosylmethionine synthase	404	mat	406327	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A6UU75	S-adenosylmethionine synthase	403	mat	419665	Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3)	Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3)	True	IPR027790	family		403.0	1.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A6VHQ4	S-adenosylmethionine synthase	405	mat	426368	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	True	IPR027790	family		405.0	1.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A7I771	S-adenosylmethionine synthase	400	mat	456442	Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8)	Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8)	True	IPR027790	family		400.0	3.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A8A8U0	Methionine adenosyltransferase	401	Igni_0158	453591	Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125)	Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125)	True	IPR027790	family		401.0	1.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A8MD44	S-adenosylmethionine synthase	408	mat	397948	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)	True	IPR027790	family		408.0	3.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A9A923	S-adenosylmethionine synthase	405	mat	444158	Methanococcus maripaludis (strain C6 / ATCC BAA-1332)	Methanococcus maripaludis (strain C6 / ATCC BAA-1332)	True	IPR027790	family		405.0	1.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B0R5A8	S-adenosylmethionine synthase	408	mat	478009	Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1)	Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1)	True	IPR027790	family		408.0	4.0	408.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B1L7F6	Methionine adenosyltransferase	402	Kcr_0023	374847	Korarchaeum cryptofilum (strain OPF8)	Korarchaeum cryptofilum (strain OPF8)	True	IPR027790	family		402.0	1.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B1YC36	S-adenosylmethionine synthase	402	mat	444157	Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta)	Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta)	True	IPR027790	family		402.0	2.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B3QPS9	Methionine adenosyltransferase	404	Cpar_1534	517417	Chlorobaculum parvum (strain DSM 263 / NCIMB 8327)	Chlorobaculum parvum (strain DSM 263 / NCIMB 8327)	True	IPR027790	family		404.0	5.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B4RIG8	S-adenosylmethionine synthetase	378	PHZ_p0200	450851	Phenylobacterium zucineum (strain HLK1)	Phenylobacterium zucineum (strain HLK1)	True	IPR027790	family		378.0	1.0	377.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B4S6I1	Methionine adenosyltransferase	460	Paes_0689	290512	Prosthecochloris aestuarii (strain DSM 271 / SK 413)	Prosthecochloris aestuarii (strain DSM 271 / SK 413)	True	IPR027790	family		460.0	61.0	460.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B5EAE2	ATP--methionine S-adenosyltransferase	401	metK-2	404380	Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem)	Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem)	True	IPR027790	family		401.0	3.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B5ICM2	S-adenosylmethionine synthase	398	mat	439481	Aciduliprofundum boonei (strain DSM 19572 / T469)	Aciduliprofundum boonei (strain DSM 19572 / T469)	True	IPR027790	family		398.0	3.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B5YDN0	S-adenosylmethionine synthetase	404	DICTH_0772	309799	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B6YUL1	S-adenosylmethionine synthase	405	mat	523850	Thermococcus onnurineus (strain NA1)	Thermococcus onnurineus (strain NA1)	True	IPR027790	family		405.0	6.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B8E174	Methionine adenosyltransferase	404	Dtur_0921	515635	Dictyoglomus turgidum (strain DSM 6724 / Z-1310)	Dictyoglomus turgidum (strain DSM 6724 / Z-1310)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B8GJY0	S-adenosylmethionine synthase	401	mat	521011	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	True	IPR027790	family		401.0	4.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B9LNP4	S-adenosylmethionine synthase	400	mat	416348	Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34)	Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34)	True	IPR027790	family		400.0	3.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
B9LZE7	ATP--methionine S-adenosyltransferase	399	metK-2	316067	Geotalea daltonii (strain DSM 22248 / JCM 15807 / FRC-32)	Geotalea daltonii (strain DSM 22248 / JCM 15807 / FRC-32)	True	IPR027790	family		399.0	2.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C0QU25	S-adenosylmethionine synthetase	400	PERMA_0400	123214	Persephonella marina (strain DSM 14350 / EX-H1)	Persephonella marina (strain DSM 14350 / EX-H1)	True	IPR027790	family		400.0	1.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C1DWT8	S-adenosylmethionine synthetase	400	SULAZ_1612	204536	Sulfurihydrogenibium azorense (strain DSM 15241 / OCM 825 / Az-Fu1)	Sulfurihydrogenibium azorense (strain DSM 15241 / OCM 825 / Az-Fu1)	True	IPR027790	family		400.0	1.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C3MJ04	S-adenosylmethionine synthase	404	mat	429572	Saccharolobus islandicus (strain L.S.2.15 / Lassen 										S_adenosylmethionine_synthetase_archaea
C3MYC2	S-adenosylmethionine synthase	404	mat	427317	Saccharolobus islandicus (strain M.14.25 / Kamchatka 										S_adenosylmethionine_synthetase_archaea
C3MZQ1	S-adenosylmethionine synthase	404	mat	427318	Saccharolobus islandicus (strain M.16.27)	Saccharolobus islandicus (strain M.16.27)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C3N824	S-adenosylmethionine synthase	404	mat	439386	Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone 										S_adenosylmethionine_synthetase_archaea
C3NF87	S-adenosylmethionine synthase	404	mat	419942	Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone 										S_adenosylmethionine_synthetase_archaea
C4FKJ0	S-adenosylmethionine synthetase	400	SULYE_1090	432331	Sulfurihydrogenibium yellowstonense SS-5	Sulfurihydrogenibium yellowstonense SS-5	True	IPR027790	family		400.0	1.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C4KIY2	S-adenosylmethionine synthase	404	mat	426118	Saccharolobus islandicus (strain M.16.4 / Kamchatka 										S_adenosylmethionine_synthetase_archaea
C5A4B7	S-adenosylmethionine synthase	405	mat	593117	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	True	IPR027790	family		405.0	6.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C6A338	S-adenosylmethionine synthase	407	mat	604354	Thermococcus sibiricus (strain DSM 12597 / MM 739)	Thermococcus sibiricus (strain DSM 12597 / MM 739)	True	IPR027790	family		407.0	8.0	407.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C7BLN8	S-adenosylmethionine synthetase	399	mat	553480	Photorhabdus asymbiotica subsp. asymbiotica (strain ATCC 43949 / 3105-77)	Photorhabdus asymbiotica subsp. asymbiotica (strain ATCC 43949 / 3105-77)	True	IPR027790	family		399.0	7.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C7DHP5	Methionine adenosyltransferase	400	UNLARM2_0588	425595	Candidatus Micrarchaeum acidiphilum ARMAN-2	Candidatus Micrarchaeum acidiphilum ARMAN-2	True	IPR027790	family		400.0	1.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C7NS93	S-adenosylmethionine synthase	400	mat	519442	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	True	IPR027790	family		400.0	4.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C7NXI4	S-adenosylmethionine synthase	400	mat	485914	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	True	IPR027790	family		400.0	4.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C7P6D8	S-adenosylmethionine synthase	406	mat	573064	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	True	IPR027790	family		406.0	1.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
C9RHZ5	S-adenosylmethionine synthase	410	mat	579137	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	True	IPR027790	family		410.0	5.0	410.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D1YW75	S-adenosylmethionine synthetase	370	MCP_0625	304371	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	True	IPR027790	family		370.0	9.0	369.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D2RDA7	S-adenosylmethionine synthase	399	mat	572546	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	True	IPR027790	family		399.0	1.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D2RRJ4	S-adenosylmethionine synthase	401	mat	543526	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	True	IPR027790	family		401.0	4.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D3DGW8	S-adenosylmethionine synthetase	400	metK2	608538	Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6)	Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6)	True	IPR027790	family		400.0	1.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D3DYQ7	S-adenosylmethionine synthase	402	metK	634498	Methanobrevibacter ruminantium (strain ATCC 35063 / DSM 1093 / JCM 13430 / OCM 146 / M1)	Methanobrevibacter ruminantium (strain ATCC 35063 / DSM 1093 / JCM 13430 / OCM 146 / M1)	True	IPR027790	family		402.0	3.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D3RXK3	S-adenosylmethionine synthase	399	mat	589924	Ferroglobus placidus (strain DSM 10642 / AEDII12DO)	Ferroglobus placidus (strain DSM 10642 / AEDII12DO)	True	IPR027790	family		399.0	1.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D3SPC8	Methionine adenosyltransferase	399	Thal_0380	638303	Thermocrinis albus (strain DSM 14484 / JCM 11386 / HI 11/12)	Thermocrinis albus (strain DSM 14484 / JCM 11386 / HI 11/12)	True	IPR027790	family		399.0	2.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D3STE4	S-adenosylmethionine synthase	401	mat	547559	Natrialba magadii (strain ATCC 43099 / DSM 3394 / CCM 3739 / CIP 104546 / IAM 13178 / JCM 8861 / NBRC 102185 / NCIMB 2190 / MS3)	Natrialba magadii (strain ATCC 43099 / DSM 3394 / CCM 3739 / CIP 104546 / IAM 13178 / JCM 8861 / NBRC 102185 / NCIMB 2190 / MS3)	True	IPR027790	family		401.0	4.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D4GZ77	S-adenosylmethionine synthase	402	mat	309800	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2)	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2)	True	IPR027790	family		402.0	4.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D5E7J4	S-adenosylmethionine synthase	399	mat	547558	Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP)	Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP)	True	IPR027790	family		399.0	1.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D5U024	S-adenosylmethionine synthase	410	mat	633148	Thermosphaera aggregans (strain DSM 11486 / M11TL)	Thermosphaera aggregans (strain DSM 11486 / M11TL)	True	IPR027790	family		410.0	3.0	410.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D5VTB4	S-adenosylmethionine synthase	406	mat	573063	Methanocaldococcus infernus (strain DSM 11812 / JCM 15783 / ME)	Methanocaldococcus infernus (strain DSM 11812 / JCM 15783 / ME)	True	IPR027790	family		406.0	3.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D7D907	S-adenosylmethionine synthase	409	mat	591019	Staphylothermus hellenicus (strain DSM 12710 / JCM 10830 / BK20S6-10-b1 / P8)	Staphylothermus hellenicus (strain DSM 12710 / JCM 10830 / BK20S6-10-b1 / P8)	True	IPR027790	family		409.0	4.0	407.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D7DUV2	S-adenosylmethionine synthase	405	mat	456320	Methanococcus voltae (strain ATCC BAA-1334 / A3)	Methanococcus voltae (strain ATCC BAA-1334 / A3)	True	IPR027790	family		405.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D7E7G1	Methionine adenosyltransferase	406	Metev_1021	644295	Methanohalobium evestigatum (strain ATCC BAA-1072 / DSM 3721 / NBRC 107634 / OCM 161 / Z-7303)	Methanohalobium evestigatum (strain ATCC BAA-1072 / DSM 3721 / NBRC 107634 / OCM 161 / Z-7303)	True	IPR027790	family		406.0	1.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D8J2L2	S-adenosylmethionine synthase	401	mat	795797	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	True	IPR027790	family		401.0	4.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
D9Q2M8	S-adenosylmethionine synthase	406	mat	666510	Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15)	Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15)	True	IPR027790	family		406.0	3.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E0SR01	S-adenosylmethionine synthase	404	mat	583356	Ignisphaera aggregans (strain DSM 17230 / JCM 13409 / AQ1.S1)	Ignisphaera aggregans (strain DSM 17230 / JCM 13409 / AQ1.S1)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E1QSA1	S-adenosylmethionine synthase	411	mat	572478	Vulcanisaeta distributa (strain DSM 14429 / JCM 11212 / NBRC 100878 / IC-017)	Vulcanisaeta distributa (strain DSM 14429 / JCM 11212 / NBRC 100878 / IC-017)	True	IPR027790	family		411.0	5.0	411.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E1RKS4	Methionine adenosyltransferase	400	Mpet_2265	679926	Methanolacinia petrolearia (strain DSM 11571 / OCM 486 / SEBR 4847)	Methanolacinia petrolearia (strain DSM 11571 / OCM 486 / SEBR 4847)	True	IPR027790	family		400.0	3.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E3GWE4	S-adenosylmethionine synthase	402	mat	523846	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	True	IPR027790	family		402.0	1.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E4NKY8	S-adenosylmethionine synthase	401	mat	469382	Halogeometricum borinquense (strain ATCC 700274 / DSM 11551 / JCM 10706 / KCTC 4070 / PR3)	Halogeometricum borinquense (strain ATCC 700274 / DSM 11551 / JCM 10706 / KCTC 4070 / PR3)	True	IPR027790	family		401.0	4.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E7QUW4	S-adenosylmethionine synthase	399	mat	797209	Haladaptatus paucihalophilus DX253	Haladaptatus paucihalophilus DX253	True	IPR027790	family		399.0	4.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E8R7L9	Methionine adenosyltransferase	414	Desmu_0195	765177	Desulfurococcus mucosus (strain ATCC 35584 / DSM 2162 / JCM 9187 / O7/1)	Desulfurococcus mucosus (strain ATCC 35584 / DSM 2162 / JCM 9187 / O7/1)	True	IPR027790	family		414.0	7.0	414.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
E8T2E7	Methionine adenosyltransferase	398	Theam_1075	648996	Thermovibrio ammonificans (strain DSM 15698 / JCM 12110 / HB-1)	Thermovibrio ammonificans (strain DSM 15698 / JCM 12110 / HB-1)	True	IPR027790	family		398.0	2.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F0LK10	S-adenosylmethionine synthase	405	mat	391623	Thermococcus barophilus (strain DSM 11836 / MP)	Thermococcus barophilus (strain DSM 11836 / MP)	True	IPR027790	family		405.0	6.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F0NHY6	S-adenosylmethionine synthase	404	mat	930945	Saccharolobus islandicus (strain REY15A)	Saccharolobus islandicus (strain REY15A)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F0QXD1	S-adenosylmethionine synthase	411	mat	985053	Vulcanisaeta moutnovskia (strain 768-28)	Vulcanisaeta moutnovskia (strain 768-28)	True	IPR027790	family		411.0	5.0	411.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F0S3M2	Methionine adenosyltransferase	398	Dester_0803	868864	Desulfurobacterium thermolithotrophum (strain DSM 11699 / BSA)	Desulfurobacterium thermolithotrophum (strain DSM 11699 / BSA)	True	IPR027790	family		398.0	2.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F0T7S0	S-adenosylmethionine synthase	401	mat	877455	Methanobacterium lacus (strain AL-21)	Methanobacterium lacus (strain AL-21)	True	IPR027790	family		401.0	1.0	401.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F2KT16	S-adenosylmethionine synthase	397	mat	693661	Archaeoglobus veneficus (strain DSM 11195 / SNP6)	Archaeoglobus veneficus (strain DSM 11195 / SNP6)	True	IPR027790	family		397.0	1.0	397.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F2L3Z3	S-adenosylmethionine synthase	403	mat	999630	Thermoproteus uzoniensis (strain 768-20)	Thermoproteus uzoniensis (strain 768-20)	True	IPR027790	family		403.0	2.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F4B708	Methionine adenosyltransferase	403	Ahos_0603	933801	Acidianus hospitalis (strain W1)	Acidianus hospitalis (strain W1)	True	IPR027790	family		403.0	1.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F4C0D6	S-adenosylmethionine synthase	396	mat	990316	Methanothrix soehngenii (strain ATCC 5969 / DSM 3671 / JCM 10134 / NBRC 103675 / OCM 69 / GP-6)	Methanothrix soehngenii (strain ATCC 5969 / DSM 3671 / JCM 10134 / NBRC 103675 / OCM 69 / GP-6)	True	IPR027790	family		396.0	3.0	396.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F4G0Y4	S-adenosylmethionine synthetase	405	Mcup_1841	1006006	Metallosphaera cuprina (strain Ar-4)	Metallosphaera cuprina (strain Ar-4)	True	IPR027790	family		405.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F6BEW2	S-adenosylmethionine synthase	406	mat	880724	Methanotorris igneus (strain DSM 5666 / JCM 11834 / Kol 5)	Methanotorris igneus (strain DSM 5666 / JCM 11834 / Kol 5)	True	IPR027790	family		406.0	1.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F6D5I3	S-adenosylmethionine synthase	402	mat	868131	Methanobacterium paludis (strain DSM 25820 / JCM 18151 / SWAN1)	Methanobacterium paludis (strain DSM 25820 / JCM 18151 / SWAN1)	True	IPR027790	family		402.0	1.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F7PIM4	S-adenosylmethionine synthase	400	mat	1033806	Halorhabdus tiamatea SARL4B	Halorhabdus tiamatea SARL4B	True	IPR027790	family		400.0	4.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F7XMV4	S-adenosylmethionine synthase	397	mat	679901	Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5)	Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5)	True	IPR027790	family		397.0	1.0	397.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
F7XPD4	Methionine adenosyltransferase	404	Mzhil_0386	679901	Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5)	Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5)	True	IPR027790	family		404.0	1.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
