protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A6J2C4Q5	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X6	888	ITIH4	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		888	19	148	CONTINUOUS	VIT_domain
A0A6J2C4V3	VIT domain-containing protein	1277	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		1277	1	140	CONTINUOUS	VIT_domain
A0A6J2C5J6	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X5	903	ITIH4	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		903	19	148	CONTINUOUS	VIT_domain
A0A6J2C5P4	VIT domain-containing protein	1278	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		1278	1	140	CONTINUOUS	VIT_domain
A0A6J2C799	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X2	952	ITIH4	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		952	19	148	CONTINUOUS	VIT_domain
A0A6J2C7E7	VIT domain-containing protein	1307	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1307	1	140	CONTINUOUS	VIT_domain
A0A6J2C7F4	VIT domain-containing protein	1277	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		1277	1	140	CONTINUOUS	VIT_domain
A0A6J2C9A3	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X3	937	ITIH4	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		937	19	148	CONTINUOUS	VIT_domain
A0A6J2C9F1	VIT domain-containing protein	1299	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1299	1	140	CONTINUOUS	VIT_domain
A0A6J2C9F5	VIT domain-containing protein	1248	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		1248	1	140	CONTINUOUS	VIT_domain
A0A6J2CB48	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X4	921	ITIH4	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		921	19	148	CONTINUOUS	VIT_domain
A0A6J2CB98	VIT domain-containing protein	1283	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1283	1	140	CONTINUOUS	VIT_domain
A0A6J2CBA3	VIT domain-containing protein	1247	VWA5B2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		1247	1	140	CONTINUOUS	VIT_domain
A0A6J2CDM2	Inter-alpha-trypsin inhibitor heavy chain H1	910	ITIH1	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		910	36	165	CONTINUOUS	VIT_domain
A0A6J2CEM9	Inter-alpha-trypsin inhibitor heavy chain H1	921	ITIH1	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		921	36	165	CONTINUOUS	VIT_domain
A0A6J2CIA4	Inter-alpha-trypsin inhibitor heavy chain H3	891	ITIH3	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		891	29	158	CONTINUOUS	VIT_domain
A0A6J2CK09	Poly [ADP-ribose] polymerase	1694	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1694	604	732	CONTINUOUS	VIT_domain
A0A6J2CLR7	Poly [ADP-ribose] polymerase	1697	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1697	604	759	CONTINUOUS	VIT_domain
A0A6J2CMS2	Poly [ADP-ribose] polymerase	1726	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1726	604	732	CONTINUOUS	VIT_domain
A0A6J2CMS7	Poly [ADP-ribose] polymerase	1680	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1680	558	686	CONTINUOUS	VIT_domain
A0A6J2CPP1	Poly [ADP-ribose] polymerase	1622	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1622	500	628	CONTINUOUS	VIT_domain
A0A6J2CRD9	Poly [ADP-ribose] polymerase	1709	PARP4	9704	Zalophus californianus	Zalophus californianus (California sealion)	False	IPR013694	domain		1709	604	732	CONTINUOUS	VIT_domain
A0A6J2CZC3	Inter-alpha-trypsin inhibitor heavy chain H2 isoform X1	946	ITIH2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		946	56	185	CONTINUOUS	VIT_domain
A0A6J2D1E8	Inter-alpha-trypsin inhibitor heavy chain H2	904	ITIH2	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		904	56	185	CONTINUOUS	VIT_domain
A0A6J2D1M9	Inter-alpha-trypsin inhibitor heavy chain H5 isoform X1	946	ITIH5	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		946	35	184	CONTINUOUS	VIT_domain
A0A6J2D457	Inter-alpha-trypsin inhibitor heavy chain H5 isoform X2	923	ITIH5	9704	Zalophus californianus	Zalophus californianus (California sealion)	True	IPR013694	domain		923	35	161	CONTINUOUS	VIT_domain
A0A6J2GYF7	VIT domain-containing protein	893	LOC113989788	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		893	20	183	CONTINUOUS	VIT_domain
A0A6J2GYS8	VIT domain-containing protein	820	LOC113989785	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		820	16	146	CONTINUOUS	VIT_domain
A0A6J2H4M8	Inter-alpha-trypsin inhibitor heavy chain H3	890	LOC113990958	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		890	29	158	CONTINUOUS	VIT_domain
A0A6J2H5C7	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X1	878	ITIH4	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		878	12	141	CONTINUOUS	VIT_domain
A0A6J2H604	Inter-alpha-trypsin inhibitor heavy chain H4 isoform X2	859	ITIH4	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		859	12	141	CONTINUOUS	VIT_domain
A0A6J2HY09	von Willebrand factor A domain-containing protein 5B1 isoform X1	1330	VWA5B1	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	False	IPR013694	domain		1330	1	130	CONTINUOUS	VIT_domain
A0A6J2HYE5	von Willebrand factor A domain-containing protein 5B1 isoform X2	1305	VWA5B1	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	False	IPR013694	domain		1305	1	130	CONTINUOUS	VIT_domain
A0A6J2I6R2	Inter-alpha-trypsin inhibitor heavy chain H5	956	ITIH5	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		956	45	173	CONTINUOUS	VIT_domain
A0A6J2I8Z1	Inter-alpha-trypsin inhibitor heavy chain H2	948	ITIH2	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	True	IPR013694	domain		948	58	187	CONTINUOUS	VIT_domain
A0A6J2J3P5	von Willebrand factor A domain-containing protein 5B2 isoform X2	1287	VWA5B2	649802	Pipra filicauda	Pipra filicauda (Wire-tailed manakin)	False	IPR013694	domain		1287	1	135	CONTINUOUS	VIT_domain
A0A6J2KJ22	Inter-alpha-trypsin inhibitor heavy chain H4-like	898	LOC114251859	7092	Bombyx mandarina	Bombyx mandarina (Wild silk moth)	True	IPR013694	domain		898	44	173	CONTINUOUS	VIT_domain
A0A6J2L0J4	VIT domain-containing protein	1259	VWA5B2	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		1259	1	138	CONTINUOUS	VIT_domain
A0A6J2L5K1	VIT domain-containing protein	1263	VWA5B2	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		1263	1	138	CONTINUOUS	VIT_domain
A0A6J2L7J4	Inter-alpha-trypsin inhibitor heavy chain H5	941	ITIH5	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		941	35	161	CONTINUOUS	VIT_domain
A0A6J2LCT6	Inter-alpha-trypsin inhibitor heavy chain H2	946	ITIH2	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		946	56	185	CONTINUOUS	VIT_domain
A0A6J2LQI4	LOW QUALITY PROTEIN: von Willebrand factor A domain-containing protein 5B1	1228	VWA5B1	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	False	IPR013694	domain		1228	1	149	CONTINUOUS	VIT_domain
A0A6J2M566	Inter-alpha-trypsin inhibitor heavy chain H3	890	ITIH3	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		890	29	158	CONTINUOUS	VIT_domain
A0A6J2M7V1	Inter-alpha-trypsin inhibitor heavy chain H4	912	ITIH4	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		912	19	148	CONTINUOUS	VIT_domain
A0A6J2M7Y6	Inter-alpha-trypsin inhibitor heavy chain H1	911	ITIH1	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		911	35	164	CONTINUOUS	VIT_domain
A0A6J2MIH3	Inter-alpha-trypsin inhibitor heavy chain H6	1323	ITIH6	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	False	IPR013694	domain		1323	21	150	CONTINUOUS	VIT_domain
A0A6J2N3K0	von Willebrand factor A domain-containing protein 5A	783	VWA5A	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	True	IPR013694	domain		783	5	135	CONTINUOUS	VIT_domain
A0A6J2N5B2	Poly [ADP-ribose] polymerase	1733	PARP4	89673	Phyllostomus discolor	Phyllostomus discolor (pale spear-nosed bat)	False	IPR013694	domain		1733	607	735	CONTINUOUS	VIT_domain
A0A6J2PLF9	Inter-alpha-trypsin inhibitor heavy chain H3	910	LOC115007679	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		910	43	172	CONTINUOUS	VIT_domain
A0A6J2PM66	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X2	907	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		907	13	142	CONTINUOUS	VIT_domain
A0A6J2PM68	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X7	897	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		897	13	142	CONTINUOUS	VIT_domain
A0A6J2PM74	Inter-alpha-trypsin inhibitor heavy chain H3-like	870	LOC115008070	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		870	13	142	CONTINUOUS	VIT_domain
A0A6J2PNV6	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X4	904	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		904	13	142	CONTINUOUS	VIT_domain
A0A6J2PNW1	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X9	868	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		868	13	142	CONTINUOUS	VIT_domain
A0A6J2PPF0	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X5	902	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		902	13	142	CONTINUOUS	VIT_domain
A0A6J2PPF5	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X1	906	LOC115008069	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		906	13	142	CONTINUOUS	VIT_domain
A0A6J2PPG0	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X3	905	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		905	13	142	CONTINUOUS	VIT_domain
A0A6J2PPG6	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X8	882	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		882	13	142	CONTINUOUS	VIT_domain
A0A6J2PQ31	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X1	908	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		908	13	142	CONTINUOUS	VIT_domain
A0A6J2PQ36	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X6	898	LOC115008067	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		898	13	142	CONTINUOUS	VIT_domain
A0A6J2PQ41	Inter-alpha-trypsin inhibitor heavy chain H3-like isoform X2	818	LOC115008069	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		818	13	142	CONTINUOUS	VIT_domain
A0A6J2PR15	Inter-alpha-trypsin inhibitor heavy chain H3	946	LOC115008877	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		946	44	173	CONTINUOUS	VIT_domain
A0A6J2PTD9	Inter-alpha-trypsin inhibitor heavy chain H3	973	LOC115008877	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		973	71	200	CONTINUOUS	VIT_domain
A0A6J2PTF6	Inter-alpha-trypsin inhibitor heavy chain H3	966	LOC115008877	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		966	64	193	CONTINUOUS	VIT_domain
A0A6J2PU66	Inter-alpha-trypsin inhibitor heavy chain H3	953	LOC115008877	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		953	51	180	CONTINUOUS	VIT_domain
A0A6J2Q1G2	LOW QUALITY PROTEIN: inter-alpha-trypsin inhibitor heavy chain H6	1209	itih6	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		1209	37	166	CONTINUOUS	VIT_domain
A0A6J2QT24	von Willebrand factor A domain-containing protein 5A-like	789	LOC115017413	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		789	1	130	CONTINUOUS	VIT_domain
A0A6J2QUP8	von Willebrand factor A domain-containing protein 5A-like	775	LOC115017414	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		775	2	132	CONTINUOUS	VIT_domain
A0A6J2QVE3	von Willebrand factor A domain-containing protein 5A-like isoform X1	807	LOC115017412	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		807	2	132	CONTINUOUS	VIT_domain
A0A6J2QWU3	von Willebrand factor A domain-containing protein 5A-like isoform X2	797	LOC115017412	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		797	2	132	CONTINUOUS	VIT_domain
A0A6J2QWU4	von Willebrand factor A domain-containing protein 5A-like	821	LOC115017411	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		821	2	132	CONTINUOUS	VIT_domain
A0A6J2RG69	VWFA domain-containing protein	1358	vwa5b2	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	False	IPR013694	domain		1358	3	78	CONTINUOUS	VIT_domain
A0A6J2RVQ0	Poly [ADP-ribose] polymerase	1773	parp4	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	False	IPR013694	domain		1773	629	757	CONTINUOUS	VIT_domain
A0A6J2RYU5	Poly [ADP-ribose] polymerase	1769	parp4	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	False	IPR013694	domain		1769	625	753	CONTINUOUS	VIT_domain
A0A6J2S3F0	Inter-alpha-trypsin inhibitor heavy chain H2	946	itih2	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		946	49	178	CONTINUOUS	VIT_domain
A0A6J2S7M7	LOW QUALITY PROTEIN: inter-alpha-trypsin inhibitor heavy chain H5	977	itih5	56716	Cottoperca gobio	Cottoperca gobio (Frogmouth)	True	IPR013694	domain		977	42	169	CONTINUOUS	VIT_domain
A0A6J2UMQ5	von Willebrand factor A domain-containing protein 5A	751	LOC115804308	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		751	1	131	CONTINUOUS	VIT_domain
A0A6J2UN99	von Willebrand factor A domain-containing protein 5A	787	LOC115804307	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		787	1	131	CONTINUOUS	VIT_domain
A0A6J2UPQ3	von Willebrand factor A domain-containing protein 5A-like	870	LOC115804684	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		870	1	131	CONTINUOUS	VIT_domain
A0A6J2UUY9	Inter-alpha-trypsin inhibitor heavy chain H6	1180	itih6	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		1180	38	167	CONTINUOUS	VIT_domain
A0A6J2UWD4	Inter-alpha-trypsin inhibitor heavy chain H6-like	896	LOC115806921	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		896	5	134	CONTINUOUS	VIT_domain
A0A6J2V079	von Willebrand factor A domain-containing protein 5B1	1287	vwa5b1	29144	Chanos chanos	Chanos chanos (Milkfish)	False	IPR013694	domain		1287	1	134	CONTINUOUS	VIT_domain
A0A6J2V8Y5	Inter-alpha-trypsin inhibitor heavy chain H2 isoform X1	931	itih2	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		931	43	172	CONTINUOUS	VIT_domain
A0A6J2VC26	Inter-alpha-trypsin inhibitor heavy chain H2 isoform X2	849	itih2	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		849	43	172	CONTINUOUS	VIT_domain
A0A6J2VGW7	Inter-alpha-trypsin inhibitor heavy chain H3	943	LOC115813742	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		943	15	144	CONTINUOUS	VIT_domain
A0A6J2VGX2	Inter-alpha-trypsin inhibitor heavy chain H3-like	888	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		888	15	144	CONTINUOUS	VIT_domain
A0A6J2VJM8	von Willebrand factor A domain-containing protein 5B1	1354	vwa5b2	29144	Chanos chanos	Chanos chanos (Milkfish)	False	IPR013694	domain		1354	1	154	CONTINUOUS	VIT_domain
A0A6J2VJM9	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X4	893	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		893	15	144	CONTINUOUS	VIT_domain
A0A6J2VJN3	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X2	892	LOC115813745	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		892	24	153	CONTINUOUS	VIT_domain
A0A6J2VJX1	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X2	921	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		921	15	144	CONTINUOUS	VIT_domain
A0A6J2VJX5	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X7	877	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		877	15	144	CONTINUOUS	VIT_domain
A0A6J2VJY0	Inter-alpha-trypsin inhibitor heavy chain H3	856	LOC115813747	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		856	15	144	CONTINUOUS	VIT_domain
A0A6J2VK19	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X3	915	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		915	15	144	CONTINUOUS	VIT_domain
A0A6J2VK24	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X1	922	LOC115813745	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		922	24	153	CONTINUOUS	VIT_domain
A0A6J2VL03	Inter-alpha-trypsin inhibitor heavy chain H3	908	LOC115814019	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		908	41	170	CONTINUOUS	VIT_domain
A0A6J2VLU7	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X1	926	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		926	15	144	CONTINUOUS	VIT_domain
A0A6J2VLV2	Inter-alpha-trypsin inhibitor heavy chain H3 isoform X6	882	LOC115813743	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		882	15	144	CONTINUOUS	VIT_domain
A0A6J2VLV7	Inter-alpha-trypsin inhibitor heavy chain H3	904	LOC115813746	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		904	15	144	CONTINUOUS	VIT_domain
A0A6J2VQ78	Inter-alpha-trypsin inhibitor heavy chain H3	893	LOC115815423	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		893	22	151	CONTINUOUS	VIT_domain
A0A6J2VSR1	Inter-alpha-trypsin inhibitor heavy chain H5	933	itih5	29144	Chanos chanos	Chanos chanos (Milkfish)	True	IPR013694	domain		933	7	142	CONTINUOUS	VIT_domain
A0A6J2WD95	Poly [ADP-ribose] polymerase	1844	parp4	29144	Chanos chanos	Chanos chanos (Milkfish)	False	IPR013694	domain		1844	615	744	CONTINUOUS	VIT_domain
A0A6J2Y7M8	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X8	885	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		885	77	208	CONTINUOUS	VIT_domain
A0A6J2Y7N9	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X9	879	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		879	45	176	CONTINUOUS	VIT_domain
A0A6J2Y7S4	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X13	875	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		875	77	208	CONTINUOUS	VIT_domain
A0A6J2Y7U8	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X16	861	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		861	77	208	CONTINUOUS	VIT_domain
A0A6J2Y828	Inter-alpha-trypsin inhibitor heavy chain H4-like	1284	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	False	IPR013694	domain		1284	3	136	CONTINUOUS	VIT_domain
A0A6J2Y828	Inter-alpha-trypsin inhibitor heavy chain H4-like	1284	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	False	IPR013694	domain		1284	766	896	CONTINUOUS	VIT_domain
A0A6J2Y841	Inter-alpha-trypsin inhibitor heavy chain H4-like	1269	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1269	3	136	CONTINUOUS	VIT_domain
A0A6J2Y841	Inter-alpha-trypsin inhibitor heavy chain H4-like	1269	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1269	751	881	CONTINUOUS	VIT_domain
A0A6J2Y853	Inter-alpha-trypsin inhibitor heavy chain H4-like	1243	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1243	3	136	CONTINUOUS	VIT_domain
A0A6J2Y853	Inter-alpha-trypsin inhibitor heavy chain H4-like	1243	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1243	725	855	CONTINUOUS	VIT_domain
A0A6J2Y887	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X2	901	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		901	77	208	CONTINUOUS	VIT_domain
A0A6J2Y892	Inter-alpha-trypsin inhibitor heavy chain H6-like isoform X13	1176	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1176	3	136	CONTINUOUS	VIT_domain
A0A6J2Y892	Inter-alpha-trypsin inhibitor heavy chain H6-like isoform X13	1176	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1176	658	788	CONTINUOUS	VIT_domain
A0A6J2Y8A6	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X4	896	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		896	77	208	CONTINUOUS	VIT_domain
A0A6J2Y8B1	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X5	890	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		890	77	208	CONTINUOUS	VIT_domain
A0A6J2Y8G0	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X10	876	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		876	77	208	CONTINUOUS	VIT_domain
A0A6J2Y8J1	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X14	871	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		871	77	208	CONTINUOUS	VIT_domain
A0A6J2Y8P6	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X18	860	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		860	77	208	CONTINUOUS	VIT_domain
A0A6J2Y8R5	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X22	850	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		850	77	208	CONTINUOUS	VIT_domain
A0A6J2Y949	Inter-alpha-trypsin inhibitor heavy chain H4-like	1217	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1217	3	136	CONTINUOUS	VIT_domain
A0A6J2Y949	Inter-alpha-trypsin inhibitor heavy chain H4-like	1217	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1217	699	829	CONTINUOUS	VIT_domain
A0A6J2Y967	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X1	911	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		911	77	208	CONTINUOUS	VIT_domain
A0A6J2Y972	Inter-alpha-trypsin inhibitor heavy chain H4-like	1114	LOC115885251	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		1114	596	726	CONTINUOUS	VIT_domain
A0A6J2Y980	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X3	900	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		900	77	208	CONTINUOUS	VIT_domain
A0A6J2Y9D9	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X11	875	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		875	77	208	CONTINUOUS	VIT_domain
A0A6J2Y9F3	Inter-alpha-trypsin inhibitor heavy chain H4-like isoform X7	886	LOC115885126	7048	Sitophilus oryzae	Sitophilus oryzae (Rice weevil)	True	IPR013694	domain		886	77	208	CONTINUOUS	VIT_domain
