protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A484K5Z8,S-adenosylmethionine synthase,394,CCAM_LOCUS2756,132261,Cuscuta campestris,Cuscuta campestris,True,IPR022628,domain,,394,4,101,CONTINUOUS
A0A484KJQ4,S-adenosylmethionine synthase,394,CCAM_LOCUS6844,132261,Cuscuta campestris,Cuscuta campestris,True,IPR022628,domain,,394,4,101,CONTINUOUS
A0A484LG91,S-adenosylmethionine synthase,390,CCAM_LOCUS16804,132261,Cuscuta campestris,Cuscuta campestris,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A484LRV6,S-adenosylmethionine synthase,390,CCAM_LOCUS20733,132261,Cuscuta campestris,Cuscuta campestris,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A484N967,S-adenosylmethionine synthase,390,CCAM_LOCUS39389,132261,Cuscuta campestris,Cuscuta campestris,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A485AUA4,S-adenosylmethionine synthetase N-terminal domain-containing protein,121,metK_3,580,Kluyvera cryocrescens,Kluyvera cryocrescens,True,IPR022628,domain,,121,4,101,CONTINUOUS
A0A485L681,S-adenosylmethionine synthase,387,Aste57867_15962,120398,Aphanomyces stellatus,Aphanomyces stellatus,True,IPR022628,domain,,387,7,104,CONTINUOUS
A0A485MFW4,S-adenosylmethionine synthase,396,LYPA_23C006374,191816,Lynx pardinus,Lynx pardinus (Iberian lynx),True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A485N243,S-adenosylmethionine synthase,362,LYPA_23C020465,191816,Lynx pardinus,Lynx pardinus (Iberian lynx),True,IPR022628,domain,,362,18,115,CONTINUOUS
A0A485N253,S-adenosylmethionine synthase,395,LYPA_23C020465,191816,Lynx pardinus,Lynx pardinus (Iberian lynx),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A493T0W4,S-adenosylmethionine synthase,396,MAT1A,8840,Anas platyrhynchos platyrhynchos,Anas platyrhynchos platyrhynchos (Northern mallard),True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A493U0R0,S-adenosylmethionine synthase,332,MAT2A,8840,Anas platyrhynchos platyrhynchos,Anas platyrhynchos platyrhynchos (Northern mallard),True,IPR022628,domain,,332,1,52,CONTINUOUS
A0A494RTD4,Methionine adenosyltransferase,399,D8I30_05385,588932,Brevundimonas naejangsanensis,Brevundimonas naejangsanensis,True,IPR022628,domain,,399,6,113,CONTINUOUS
A0A494TNB0,S-adenosylmethionine synthase,406,metK,2319844,Sphingomonas paeninsulae,Sphingomonas paeninsulae,True,IPR022628,domain,,406,5,112,CONTINUOUS
A0A494UIK7,S-adenosylmethionine synthase,402,metK,68203,Streptomyces fungicidicus,Streptomyces fungicidicus,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A494VRJ1,S-adenosylmethionine synthase,416,metK,2305508,Mucilaginibacter celer,Mucilaginibacter celer,True,IPR022628,domain,,416,3,100,CONTINUOUS
A0A494VWL6,S-adenosylmethionine synthase,401,metK,135719,Sphingobium amiense,Sphingobium amiense,True,IPR022628,domain,,401,4,111,CONTINUOUS
A0A494WXY3,S-adenosylmethionine synthase,396,metK,2419843,Desulfofundulus salinus,Desulfofundulus salinus,True,IPR022628,domain,,396,4,101,CONTINUOUS
A0A494XFN1,S-adenosylmethionine synthase,395,metK,2419777,Trinickia fusca,Trinickia fusca,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A494XGJ2,S-adenosylmethionine synthase,406,metK,2419778,Cohnella endophytica,Cohnella endophytica,True,IPR022628,domain,,406,13,111,CONTINUOUS
A0A494Y780,S-adenosylmethionine synthase,395,metK,1792498,Pararobbsia silviterrae,Pararobbsia silviterrae,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A494YV95,S-adenosylmethionine synthase,395,metK,1435466,Oceanobacillus bengalensis,Oceanobacillus bengalensis,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A494YWE9,S-adenosylmethionine synthase,398,metK,1435466,Oceanobacillus bengalensis,Oceanobacillus bengalensis,True,IPR022628,domain,,398,6,103,CONTINUOUS
A0A494ZB05,S-adenosylmethionine synthase,398,metK,1978490,Ureibacillus endophyticus,Ureibacillus endophyticus,True,IPR022628,domain,,398,5,102,CONTINUOUS
A0A494ZUI5,S-adenosylmethionine synthase,398,metK,930130,Oceanobacillus halophilus,Oceanobacillus halophilus,True,IPR022628,domain,,398,6,103,CONTINUOUS
A0A495A8U0,S-adenosylmethionine synthase,401,metK,2054280,Kocuria tytonis,Kocuria tytonis,True,IPR022628,domain,,401,10,105,CONTINUOUS
A0A495BNE5,S-adenosylmethionine synthase,389,metK,45465,Vogesella indigofera,Vogesella indigofera,True,IPR022628,domain,,389,4,101,CONTINUOUS
A0A495DSZ4,S-adenosylmethionine synthase,418,metK,1206816,Maribacter vaceletii,Maribacter vaceletii,True,IPR022628,domain,,418,3,99,CONTINUOUS
A0A495IDN7,S-adenosylmethionine synthase,406,metK,386892,Frondihabitans australicus,Frondihabitans australicus,True,IPR022628,domain,,406,9,105,CONTINUOUS
A0A495IXX8,S-adenosylmethionine synthase,416,metK,423350,Mucilaginibacter gracilis,Mucilaginibacter gracilis,True,IPR022628,domain,,416,3,100,CONTINUOUS
A0A495JMW4,S-adenosylmethionine synthase,395,metK,589240,Micromonospora pisi,Micromonospora pisi,True,IPR022628,domain,,395,4,101,CONTINUOUS
A0A495JRV6,S-adenosylmethionine synthase,397,metK,589240,Micromonospora pisi,Micromonospora pisi,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A495K2V9,S-adenosylmethionine synthase,402,metK,85044,Williamsia marianensis,Williamsia marianensis,True,IPR022628,domain,,402,5,102,CONTINUOUS
A0A495MN55,S-adenosylmethionine synthase,416,metK,1540163,Flavobacterium endophyticum,Flavobacterium endophyticum,True,IPR022628,domain,,416,3,99,CONTINUOUS
A0A495PZY3,S-adenosylmethionine synthase,419,metK,270921,Gillisia mitskevichiae,Gillisia mitskevichiae,True,IPR022628,domain,,419,3,99,CONTINUOUS
A0A495QNS6,S-adenosylmethionine synthase,401,metK,1120940,Actinomadura pelletieri DSM 43383,Actinomadura pelletieri DSM 43383,True,IPR022628,domain,,401,4,101,CONTINUOUS
A0A495RBH4,S-adenosylmethionine synthase,384,metK,593135,Orbus hercynius,Orbus hercynius,True,IPR022628,domain,,384,4,100,CONTINUOUS
A0A495S3T1,S-adenosylmethionine synthase,416,metK,180441,Flavobacterium limicola,Flavobacterium limicola,True,IPR022628,domain,,416,3,100,CONTINUOUS
A0A495SAA5,S-adenosylmethionine synthase,426,metK,160396,Chryseobacterium defluvii,Chryseobacterium defluvii,True,IPR022628,domain,,426,3,100,CONTINUOUS
A0A495V1E6,S-adenosylmethionine synthase,396,metK,69360,Thiocapsa rosea,Thiocapsa rosea,True,IPR022628,domain,,396,5,107,CONTINUOUS
A0A495W4U2,S-adenosylmethionine synthase,400,metK,2072,Saccharothrix australiensis,Saccharothrix australiensis,True,IPR022628,domain,,400,7,104,CONTINUOUS
A0A495WCW9,S-adenosylmethionine synthase,430,metK,1349822,Coprobacter fastidiosus NSB1 = JCM 33896,Coprobacter fastidiosus NSB1 = JCM 33896,True,IPR022628,domain,,430,2,100,CONTINUOUS
A0A495WFP3,S-adenosylmethionine synthase,387,metK,146940,Azonexus fungiphilus,Azonexus fungiphilus,True,IPR022628,domain,,387,4,101,CONTINUOUS
A0A495XIN7,S-adenosylmethionine synthase,400,metK,543527,Saccharothrix variisporea,Saccharothrix variisporea,True,IPR022628,domain,,400,7,104,CONTINUOUS
A0A495XXS9,S-adenosylmethionine synthase,406,metK,53356,Terracoccus luteus,Terracoccus luteus,True,IPR022628,domain,,406,4,101,CONTINUOUS
A0A496PL31,S-adenosylmethionine synthase,400,metK,2676123,Galactobacter caseinivorans,Galactobacter caseinivorans,True,IPR022628,domain,,400,9,104,CONTINUOUS
A0A497V9X6,S-adenosylmethionine synthase,416,metK,428988,Flavobacterium lindanitolerans,Flavobacterium lindanitolerans,True,IPR022628,domain,,416,3,99,CONTINUOUS
A0A497VCP7,S-adenosylmethionine synthase,393,metK,1049199,Litoreibacter meonggei,Litoreibacter meonggei,True,IPR022628,domain,,393,5,108,CONTINUOUS
A0A497XKJ0,S-adenosylmethionine synthase,388,metK,1381557,Sulfurisoma sediminicola,Sulfurisoma sediminicola,True,IPR022628,domain,,388,5,102,CONTINUOUS
A0A497XRM9,S-adenosylmethionine synthase,375,metK,246264,Hydrogenivirga caldilitoris,Hydrogenivirga caldilitoris,True,IPR022628,domain,,375,6,100,CONTINUOUS
A0A497Y4C4,S-adenosylmethionine synthase,416,metK,475253,Pedobacter alluvionis,Pedobacter alluvionis,True,IPR022628,domain,,416,3,99,CONTINUOUS
A0A497YMM3,S-adenosylmethionine synthase,398,metK,1373,Planococcus citreus,Planococcus citreus,True,IPR022628,domain,,398,5,102,CONTINUOUS
A0A497YSM2,S-adenosylmethionine synthase,393,metK,981384,Ruegeria conchae,Ruegeria conchae,True,IPR022628,domain,,393,5,108,CONTINUOUS
A0A498BTW1,S-adenosylmethionine synthase,385,metK,85925,Alkalispirillum mobile,Alkalispirillum mobile,True,IPR022628,domain,,385,4,100,CONTINUOUS
A0A498C2A7,S-adenosylmethionine synthase,397,metK,1714841,Microbacterium telephonicum,Microbacterium telephonicum,True,IPR022628,domain,,397,6,101,CONTINUOUS
A0A498CM15,S-adenosylmethionine synthase,394,metK,2321404,Anaerotruncus massiliensis (ex Liu et al. 2021),Anaerotruncus massiliensis (ex Liu et al. 2021),True,IPR022628,domain,,394,3,100,CONTINUOUS
A0A498DEW5,S-adenosylmethionine synthase,398,metK,2448030,Oceanobacillus piezotolerans,Oceanobacillus piezotolerans,True,IPR022628,domain,,398,6,103,CONTINUOUS
A0A498HFV2,S-adenosylmethionine synthase,393,DVH24_030678,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A498HSC3,S-adenosylmethionine synthase,393,DVH24_025274,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A498IAU4,S-adenosylmethionine synthase,393,DVH24_041206,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A498IBF0,S-adenosylmethionine synthase,440,DVH24_004690,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,440,54,151,CONTINUOUS
A0A498IJF5,S-adenosylmethionine synthase,391,DVH24_036453,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,391,5,102,CONTINUOUS
A0A498K2X8,S-adenosylmethionine synthase,394,DVH24_015047,3750,Malus domestica,Malus domestica (Apple),True,IPR022628,domain,,394,8,105,CONTINUOUS
A0A498M3C0,S-adenosylmethionine synthase,363,ROHU_010403,84645,Labeo rohita,Labeo rohita (Indian major carp),True,IPR022628,domain,,363,1,82,CONTINUOUS
A0A498MSY9,S-adenosylmethionine synthase,390,ROHU_021979,84645,Labeo rohita,Labeo rohita (Indian major carp),True,IPR022628,domain,,390,13,110,CONTINUOUS
A0A498MXE0,S-adenosylmethionine synthase,395,ROHU_024258,84645,Labeo rohita,Labeo rohita (Indian major carp),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A498NFQ5,S-adenosylmethionine synthase,396,ROHU_017654,84645,Labeo rohita,Labeo rohita (Indian major carp),True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A498PXP7,S-adenosylmethionine synthase,403,metK,2341083,Mycobacterium innocens,Mycobacterium innocens,True,IPR022628,domain,,403,7,106,CONTINUOUS
A0A498PZB4,S-adenosylmethionine synthase,403,metK,2341086,Mycobacterium attenuatum,Mycobacterium attenuatum,True,IPR022628,domain,,403,7,106,CONTINUOUS
A0A498QVW6,S-adenosylmethionine synthase,403,metK,2341080,Mycobacterium pseudokansasii,Mycobacterium pseudokansasii,True,IPR022628,domain,,403,7,106,CONTINUOUS
A0A498RAH0,S-adenosylmethionine synthase,395,metK,1351585,Lucifera butyrica,Lucifera butyrica,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A498SPK4,S-adenosylmethionine synthase,424,NAV_LOCUS8655,6277,Acanthocheilonema viteae,Acanthocheilonema viteae (Filarial nematode worm),True,IPR022628,domain,,424,21,118,CONTINUOUS
A0A4C1WPU4,S-adenosylmethionine synthase,437,Sam-S,151549,Eumeta variegata,Eumeta variegata (Bagworm moth),True,IPR022628,domain,,437,26,123,CONTINUOUS
A0A4C2ECA7,S-adenosylmethionine synthase,382,SAM2,42258,Zygosaccharomyces mellis,Zygosaccharomyces mellis,True,IPR022628,domain,,382,5,101,CONTINUOUS
A0A4D4IZH6,S-adenosylmethionine synthase,400,metK_2,1931992,Gandjariella thermophila,Gandjariella thermophila,True,IPR022628,domain,,400,7,104,CONTINUOUS
A0A4D4J2P4,S-adenosylmethionine synthase,402,metK_1,1931992,Gandjariella thermophila,Gandjariella thermophila,True,IPR022628,domain,,402,9,106,CONTINUOUS
A0A4D4KDD1,S-adenosylmethionine synthase,402,metK,68175,Streptomyces antimycoticus,Streptomyces antimycoticus,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A4D4LA62,S-adenosylmethionine synthase,402,metK,68280,Streptomyces violaceusniger,Streptomyces violaceusniger,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A4D6GT90,S-adenosylmethionine synthase,393,,3899,Trifolium repens,Trifolium repens (Creeping white clover),True,IPR022628,domain,,393,5,102,CONTINUOUS
A0A4D6KU47,S-adenosylmethionine synthase,361,DEO72_LG2g442,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,361,5,102,CONTINUOUS
A0A4D6KUP9,S-adenosylmethionine synthase,1231,DEO72_LG2g444,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),False,IPR022628,domain,,1231,5,102,CONTINUOUS
A0A4D6M982,S-adenosylmethionine synthase,390,DEO72_LG6g2653,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A4D6MAH3,S-adenosylmethionine synthase,394,DEO72_LG6g3045,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,394,6,103,CONTINUOUS
A0A4D6MBI5,S-adenosylmethionine synthase,394,DEO72_LG6g3047,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,394,6,103,CONTINUOUS
A0A4D6MC57,S-adenosylmethionine synthase,393,DEO72_LG6g3113,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A4D6MZ94,S-adenosylmethionine synthase,390,DEO72_LG9g1001,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A4D6N2P5,S-adenosylmethionine synthase,394,DEO72_LG9g2160,3917,Vigna unguiculata,Vigna unguiculata (Cowpea),True,IPR022628,domain,,394,6,103,CONTINUOUS
A0A4D6Y381,S-adenosylmethionine synthase,379,metK,557993,Buchnera aphidicola (Brachycaudus cardui),Buchnera aphidicola (Brachycaudus cardui),True,IPR022628,domain,,379,4,101,CONTINUOUS
A0A4D7ALC5,S-adenosylmethionine synthase,395,metK,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A4D7AMY4,Methionine adenosyltransferase,383,metK,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,True,IPR022628,domain,,383,5,88,CONTINUOUS
A0A4D7B0E7,Methionine adenosyltransferase,403,E8M01_19430,1940610,Phreatobacter stygius,Phreatobacter stygius,True,IPR022628,domain,,403,6,113,CONTINUOUS
A0A4D7C9K1,Methionine adenosyltransferase,393,E6W36_08890,1763828,Hankyongella ginsenosidimutans,Hankyongella ginsenosidimutans,True,IPR022628,domain,,393,6,105,CONTINUOUS
A0A4D7CUK4,S-adenosylmethionine synthase,393,metK,2571750,Vagococcus zengguangii,Vagococcus zengguangii,True,IPR022628,domain,,393,5,102,CONTINUOUS
A0A4D7DNF8,Methionine adenosyltransferase,421,J5285_05600,160699,Agrobacterium larrymoorei,Agrobacterium larrymoorei,True,IPR022628,domain,,421,4,129,CONTINUOUS
A0A4D7JQZ1,S-adenosylmethionine synthase,417,metK,2715131,Mangrovivirga cuniculi,Mangrovivirga cuniculi,True,IPR022628,domain,,417,3,100,CONTINUOUS
A0A4D7QK97,Methionine adenosyltransferase,401,E8L99_11890,2570229,Phreatobacter aquaticus,Phreatobacter aquaticus,True,IPR022628,domain,,401,6,112,CONTINUOUS
A0A4D9DCB3,S-adenosylmethionine synthase,393,NSK_000263,1027361,Nannochloropsis salina CCMP1776,Nannochloropsis salina CCMP1776,True,IPR022628,domain,,393,9,106,CONTINUOUS
A0A4D9DM74,S-adenosylmethionine synthase,395,DR999_PMT21499,55544,Platysternon megacephalum,Platysternon megacephalum (big-headed turtle),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A4D9EGA0,S-adenosylmethionine synthase,286,DR999_PMT07497,55544,Platysternon megacephalum,Platysternon megacephalum (big-headed turtle),True,IPR022628,domain,,286,19,116,CONTINUOUS
A0A4D9EKV7,S-adenosylmethionine synthase,389,DR999_PMT09024,55544,Platysternon megacephalum,Platysternon megacephalum (big-headed turtle),True,IPR022628,domain,,389,12,108,CONTINUOUS
A0A4P1KHT5,Methionine adenosyltransferase,399,metK,1325724,Brevundimonas vancanneytii,Brevundimonas vancanneytii,True,IPR022628,domain,,399,6,113,CONTINUOUS
A0A4P1QGH6,S-adenosylmethionine synthase,377,metK,29559,Metamycoplasma hyosynoviae,Metamycoplasma hyosynoviae,True,IPR022628,domain,,377,3,84,CONTINUOUS
A0A4P1QUV0,S-adenosylmethionine synthase,393,TanjilG_07445,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,393,6,103,CONTINUOUS
A0A4P1QV53,S-adenosylmethionine synthase,393,TanjilG_07501,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,393,5,102,CONTINUOUS
A0A4P1QXY4,S-adenosylmethionine synthase,395,TanjilG_07067,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,395,6,103,CONTINUOUS
A0A4P1R052,S-adenosylmethionine synthase,395,TanjilG_16650,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,395,6,103,CONTINUOUS
A0A4P1R8S6,S-adenosylmethionine synthase,391,TanjilG_02615,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,391,5,102,CONTINUOUS
A0A4P1RBB3,S-adenosylmethionine synthase,392,TanjilG_02707,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,392,4,101,CONTINUOUS
A0A4P1RS83,S-adenosylmethionine synthase,394,TanjilG_22561,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,394,6,103,CONTINUOUS
A0A4P1RSH5,S-adenosylmethionine synthase,276,TanjilG_22560,3871,Lupinus angustifolius,Lupinus angustifolius (Narrow-leaved blue lupine),True,IPR022628,domain,,276,6,103,CONTINUOUS
A0A4P1S8W3,S-adenosylmethionine synthase,396,metK,96563,Stutzerimonas stutzeri (strain ATCC 17588 / DSM 5190 / CCUG 11256 / JCM 5965 / LMG 11199 / NBRC 14165 / NCIMB 11358 / Stanier 221),Stutzerimonas stutzeri (strain ATCC 17588 / DSM 5190 / CCUG 11256 / JCM 5965 / LMG 11199 / NBRC 14165 / NCIMB 11358 / Stanier 221),True,IPR022628,domain,,396,6,101,CONTINUOUS
A0A4P2VG82,S-adenosylmethionine synthase,414,metK,2493639,Fluviispira sanaruensis,Fluviispira sanaruensis,True,IPR022628,domain,,414,18,127,CONTINUOUS
A0A4P5P519,S-adenosylmethionine synthase,395,metK,1932662,Komagataeibacter diospyri,Komagataeibacter diospyri,True,IPR022628,domain,,395,7,105,CONTINUOUS
A0A4P5PB32,S-adenosylmethionine synthase,384,metK_1,2480627,Enterococcus florum,Enterococcus florum,True,IPR022628,domain,,384,3,99,CONTINUOUS
A0A4P5PB41,S-adenosylmethionine synthase,395,metK_2,2480627,Enterococcus florum,Enterococcus florum,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A4P6EN15,S-adenosylmethionine synthase,401,metK,2509459,Xylanimonas allomyrinae,Xylanimonas allomyrinae,True,IPR022628,domain,,401,7,103,CONTINUOUS
A0A4P6ENL4,S-adenosylmethionine synthase,397,metK,2509458,Microbacterium protaetiae,Microbacterium protaetiae,True,IPR022628,domain,,397,6,101,CONTINUOUS
A0A4P6EZK6,S-adenosylmethionine synthase,400,metK,2509456,Paenibacillus protaetiae,Paenibacillus protaetiae,True,IPR022628,domain,,400,7,105,CONTINUOUS
A0A4P6FC18,S-adenosylmethionine synthase,399,metK,2509457,Xylanimonas protaetiae,Xylanimonas protaetiae,True,IPR022628,domain,,399,7,103,CONTINUOUS
A0A4P6FDS8,S-adenosylmethionine synthase,397,metK,2509455,Agromyces protaetiae,Agromyces protaetiae,True,IPR022628,domain,,397,6,102,CONTINUOUS
A0A4P6HGM5,S-adenosylmethionine synthase,389,metK,296842,Solidesulfovibrio carbinolicus,Solidesulfovibrio carbinolicus,True,IPR022628,domain,,389,8,104,CONTINUOUS
A0A4P6K6G8,S-adenosylmethionine synthase,416,metK,2509675,Ktedonosporobacter rubrisoli,Ktedonosporobacter rubrisoli,True,IPR022628,domain,,416,6,103,CONTINUOUS
A0A4P6KJY4,S-adenosylmethionine synthase,401,metK,1784719,Leucobacter triazinivorans,Leucobacter triazinivorans,True,IPR022628,domain,,401,5,101,CONTINUOUS
A0A4P6KWI5,S-adenosylmethionine synthase,389,metK,321985,Pseudoduganella lutea,Pseudoduganella lutea,True,IPR022628,domain,,389,6,103,CONTINUOUS
A0A4P6MQ89,Methionine adenosyltransferase,382,EG856_03250,142650,Mycoplasmopsis phocirhinis,Mycoplasmopsis phocirhinis,True,IPR022628,domain,,382,11,94,CONTINUOUS
A0A4P6P6I8,S-adenosylmethionine synthase,395,metK,718192,Litorilituus sediminis,Litorilituus sediminis,True,IPR022628,domain,,395,4,101,CONTINUOUS
A0A4P6Q3K1,S-adenosylmethionine synthase,397,metK,2498135,Streptomonospora litoralis,Streptomonospora litoralis,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A4P6TPS4,S-adenosylmethionine synthase,395,metK,73044,Streptomyces seoulensis,Streptomyces seoulensis,True,IPR022628,domain,,395,4,101,CONTINUOUS
A0A4P6TS87,S-adenosylmethionine synthase,402,metK,73044,Streptomyces seoulensis,Streptomyces seoulensis,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A4P6U1Z6,S-adenosylmethionine synthase,402,metK,73044,Streptomyces seoulensis,Streptomyces seoulensis,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A4P6UVM8,S-adenosylmethionine synthase,398,metK,367743,Ureibacillus thermophilus,Ureibacillus thermophilus,True,IPR022628,domain,,398,5,102,CONTINUOUS
A0A4P6UYV6,Methionine adenosyltransferase,424,E0E05_03090,1852022,Roseitalea porphyridii,Roseitalea porphyridii,True,IPR022628,domain,,424,6,131,CONTINUOUS
A0A4P6WUX8,S-adenosylmethionine synthase,384,metK,2546350,Citrobacter arsenatis,Citrobacter arsenatis,True,IPR022628,domain,,384,4,101,CONTINUOUS
A0A4P6X828,S-adenosylmethionine synthase,392,metK,47421,Hydrogenophaga pseudoflava,Hydrogenophaga pseudoflava,True,IPR022628,domain,,392,5,101,CONTINUOUS
A0A4P6XSN4,S-adenosylmethionine synthase,382,MPUL0D00500,2163413,Metschnikowia aff. pulcherrima,Metschnikowia aff. pulcherrima,True,IPR022628,domain,,382,5,102,CONTINUOUS
A0A4P6YBT5,S-adenosylmethionine synthase,416,metK,2547394,Flavobacterium nackdongense,Flavobacterium nackdongense,True,IPR022628,domain,,416,3,100,CONTINUOUS
A0A4P6YV33,S-adenosylmethionine synthase,400,metK,2506420,Periweissella cryptocerci,Periweissella cryptocerci,True,IPR022628,domain,,400,10,106,CONTINUOUS
A0A4P6ZDN0,S-adenosylmethionine synthase,426,metK,2547600,Chryseobacterium salivictor,Chryseobacterium salivictor,True,IPR022628,domain,,426,3,99,CONTINUOUS
A0A4P6ZMP8,S-adenosylmethionine synthase,397,metK,1720083,Acetilactobacillus jinshanensis,Acetilactobacillus jinshanensis,True,IPR022628,domain,,397,5,102,CONTINUOUS
A0A4P6ZWY6,S-adenosylmethionine synthase,398,metK,417367,Paenisporosarcina antarctica,Paenisporosarcina antarctica,True,IPR022628,domain,,398,5,102,CONTINUOUS
A0A4P7AJR6,S-adenosylmethionine synthase,378,metK,2143,Spiroplasma gladiatoris,Spiroplasma gladiatoris,True,IPR022628,domain,,378,3,100,CONTINUOUS
A0A4P7BGF8,S-adenosylmethionine synthase,389,metK,321984,Pseudoduganella plicata,Pseudoduganella plicata,True,IPR022628,domain,,389,6,103,CONTINUOUS
A0A4P7C2I6,Methionine adenosyltransferase,394,E3U44_16290,1814290,Nitrosococcus wardiae,Nitrosococcus wardiae,True,IPR022628,domain,,394,4,97,CONTINUOUS
A0A4P7C3Y9,S-adenosylmethionine synthase,403,metK,1814290,Nitrosococcus wardiae,Nitrosococcus wardiae,True,IPR022628,domain,,403,6,102,CONTINUOUS
A0A4P7CPH9,S-adenosylmethionine synthase,395,metK,2547399,Paraburkholderia pallida,Paraburkholderia pallida,True,IPR022628,domain,,395,5,102,CONTINUOUS
A0A4P7GHI0,S-adenosylmethionine synthase,400,metK,2518370,Nocardioides euryhalodurans,Nocardioides euryhalodurans,True,IPR022628,domain,,400,5,103,CONTINUOUS
A0A4P7IL08,S-adenosylmethionine synthase,400,metK,2518371,Nocardioides seonyuensis,Nocardioides seonyuensis,True,IPR022628,domain,,400,5,103,CONTINUOUS
A0A4P7P143,S-adenosylmethionine synthase,385,metK,39765,Hydrogenovibrio crunogenus,Hydrogenovibrio crunogenus,True,IPR022628,domain,,385,4,101,CONTINUOUS
A0A4P7PN23,S-adenosylmethionine synthase,396,metK,2505979,Pseudomonas viciae,Pseudomonas viciae,True,IPR022628,domain,,396,6,102,CONTINUOUS
A0A4P7QFN3,S-adenosylmethionine synthase,413,metK,2488819,Corynebacterium endometrii,Corynebacterium endometrii,True,IPR022628,domain,,413,11,106,CONTINUOUS
A0A4P7SIM4,S-adenosylmethionine synthase,399,metK,2566013,Cellulomonas shaoxiangyii,Cellulomonas shaoxiangyii,True,IPR022628,domain,,399,8,104,CONTINUOUS
A0A4P7UC81,S-adenosylmethionine synthase,397,metK,402297,Nocardioides daphniae,Nocardioides daphniae,True,IPR022628,domain,,397,5,101,CONTINUOUS
A0A4P7VRD1,S-adenosylmethionine synthase,428,metK,2530390,Muribaculum gordoncarteri,Muribaculum gordoncarteri,True,IPR022628,domain,,428,3,101,CONTINUOUS
A0A4P7W390,S-adenosylmethionine synthase,441,metK,2518971,Duncaniella dubosii,Duncaniella dubosii,True,IPR022628,domain,,441,4,101,CONTINUOUS
A0A4P7XE06,S-adenosylmethionine synthase,396,metK,2259620,Hydrocarboniclastica marina,Hydrocarboniclastica marina,True,IPR022628,domain,,396,6,101,CONTINUOUS
A0A4P8EGU8,S-adenosylmethionine synthase,388,metK,2500533,Pseudorhodobacter turbinis,Pseudorhodobacter turbinis,True,IPR022628,domain,,388,5,108,CONTINUOUS
