protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A6J1U7U9,ATP-binding cassette sub-family E member 1,599,ABCE1,8663,Notechis scutatus,Notechis scutatus (mainland tiger snake),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J1VHI0,18S rRNA aminocarboxypropyltransferase,300,TSR3,8663,Notechis scutatus,Notechis scutatus (mainland tiger snake),True,IPR007209,domain,,300,52,85,CONTINUOUS
A0A6J1WDX6,18S rRNA aminocarboxypropyltransferase,239,LOC113511975,7137,Galleria mellonella,Galleria mellonella (Greater wax moth),True,IPR007209,domain,,239,51,84,CONTINUOUS
A0A6J1WYH3,Protein Pixie,608,LOC113520337,7137,Galleria mellonella,Galleria mellonella (Greater wax moth),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6J1Y400,18S rRNA aminocarboxypropyltransferase,314,TSR3,32536,Acinonyx jubatus,Acinonyx jubatus (Cheetah),True,IPR007209,domain,,314,59,92,CONTINUOUS
A0A6J2DD99,ATP-binding cassette sub-family E member 1,606,ABCE1,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007209,domain,,606,6,36,CONTINUOUS
A0A6J2DFM5,ATP-binding cassette sub-family E member 1,599,ABCE1,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J2EL18,18S rRNA aminocarboxypropyltransferase,331,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007209,domain,,331,60,92,CONTINUOUS
A0A6J2EMZ7,18S rRNA aminocarboxypropyltransferase,324,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007209,domain,,324,60,92,CONTINUOUS
A0A6J2ES34,18S rRNA aminocarboxypropyltransferase,314,TSR3,9704,Zalophus californianus,Zalophus californianus (California sealion),True,IPR007209,domain,,314,60,92,CONTINUOUS
A0A6J2GP46,ATP-binding cassette sub-family E member 1,599,ABCE1,649802,Pipra filicauda,Pipra filicauda (Wire-tailed manakin),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J2JBF5,18S rRNA aminocarboxypropyltransferase,240,LOC114240253,7092,Bombyx mandarina,Bombyx mandarina (Wild silk moth),True,IPR007209,domain,,240,54,86,CONTINUOUS
A0A6J2KDG8,ATP-binding cassette sub-family E member 1,608,LOC114249543,7092,Bombyx mandarina,Bombyx mandarina (Wild silk moth),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6J2M7W1,ATP-binding cassette sub-family E member 1,599,ABCE1,89673,Phyllostomus discolor,Phyllostomus discolor (pale spear-nosed bat),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J2MKA4,18S rRNA aminocarboxypropyltransferase,318,TSR3,89673,Phyllostomus discolor,Phyllostomus discolor (pale spear-nosed bat),True,IPR007209,domain,,318,60,92,CONTINUOUS
A0A6J2RL71,18S rRNA aminocarboxypropyltransferase,332,tsr3,56716,Cottoperca gobio,Cottoperca gobio (Frogmouth),True,IPR007209,domain,,332,60,93,CONTINUOUS
A0A6J2T6D1,18S rRNA aminocarboxypropyltransferase,271,LOC115621237,7225,Drosophila lebanonensis,Drosophila lebanonensis (Fruit fly),True,IPR007209,domain,,271,74,106,CONTINUOUS
A0A6J2T9K8,ATP-binding cassette sub-family E member 1,611,LOC115622114,7225,Drosophila lebanonensis,Drosophila lebanonensis (Fruit fly),True,IPR007209,domain,,611,14,44,CONTINUOUS
A0A6J2UV24,18S rRNA aminocarboxypropyltransferase,290,tsr3,29144,Chanos chanos,Chanos chanos (Milkfish),True,IPR007209,domain,,290,59,92,CONTINUOUS
A0A6J2VDN1,ATP-binding cassette sub-family E member 1,599,abce1,29144,Chanos chanos,Chanos chanos (Milkfish),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J2WHI1,ATP-binding cassette sub-family E member 1,599,LOC115823887,29144,Chanos chanos,Chanos chanos (Milkfish),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J2Y225,ATP-binding cassette sub-family E member 1,609,LOC115883630,7048,Sitophilus oryzae,Sitophilus oryzae (Rice weevil),True,IPR007209,domain,,609,15,45,CONTINUOUS
A0A6J2YP96,18S rRNA aminocarboxypropyltransferase,240,LOC115889892,7048,Sitophilus oryzae,Sitophilus oryzae (Rice weevil),True,IPR007209,domain,,240,52,84,CONTINUOUS
A0A6J3D055,ATP-binding cassette sub-family E member 1,599,ABCE1,219594,Aythya fuligula,Aythya fuligula (Tufted duck),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J3DPF8,18S rRNA aminocarboxypropyltransferase,232,TSR3,219594,Aythya fuligula,Aythya fuligula (Tufted duck),True,IPR007209,domain,,232,1,31,CONTINUOUS
A0A6J3FA92,ATP-binding cassette sub-family E member 1,599,ABCE1,9515,Sapajus apella,Sapajus apella (Brown-capped capuchin),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6J3H0F8,18S rRNA aminocarboxypropyltransferase,338,TSR3,9515,Sapajus apella,Sapajus apella (Brown-capped capuchin),True,IPR007209,domain,,338,86,118,CONTINUOUS
A0A6J3KKG5,ATP-binding cassette sub-family E member 1,608,LOC117235590,207650,Bombus vosnesenskii,Bombus vosnesenskii,True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6J3KZJ4,18S rRNA aminocarboxypropyltransferase,280,LOC117238200,207650,Bombus vosnesenskii,Bombus vosnesenskii,True,IPR007209,domain,,280,53,85,CONTINUOUS
A0A6J3M8R7,18S rRNA aminocarboxypropyltransferase,415,TSR3,1314786,Dissoconium aciculare CBS 342.82,Dissoconium aciculare CBS 342.82,True,IPR007209,domain,,415,42,74,CONTINUOUS
A0A6J3Q039,18S rRNA aminocarboxypropyltransferase,302,TSR3,9739,Tursiops truncatus,Tursiops truncatus (Atlantic bottle-nosed dolphin),True,IPR007209,domain,,302,60,92,CONTINUOUS
A0A6J3Q0I2,18S rRNA aminocarboxypropyltransferase,309,TSR3,9739,Tursiops truncatus,Tursiops truncatus (Atlantic bottle-nosed dolphin),True,IPR007209,domain,,309,60,92,CONTINUOUS
A0A6J8A8T2,18S rRNA aminocarboxypropyltransferase,332,MCOR_4569,42192,Mytilus coruscus,Mytilus coruscus (Sea mussel),True,IPR007209,domain,,332,65,98,CONTINUOUS
A0A6J8C9T5,RNase L inhibitor RLI-like possible metal-binding domain-containing protein,381,MCOR_27116,42192,Mytilus coruscus,Mytilus coruscus (Sea mussel),True,IPR007209,domain,,381,4,28,CONTINUOUS
A0A6J8CWK1,ABCE1,602,MCOR_33633,42192,Mytilus coruscus,Mytilus coruscus (Sea mussel),True,IPR007209,domain,,602,9,39,CONTINUOUS
A0A6L2PJB0,ATP-binding cassette sub-family E member 1,608,Cfor_04332,36987,Coptotermes formosanus,Coptotermes formosanus (Formosan subterranean termite),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6N0NUP3,Ribosome biogenesis/translation initiation ATPase RLI,600,GWK48_05375,1532350,Metallosphaera tengchongensis,Metallosphaera tengchongensis,True,IPR007209,domain,,600,1,32,CONTINUOUS
A0A6P3EPG1,18S rRNA aminocarboxypropyltransferase,300,Tsr3,10160,Octodon degus,Octodon degus (Degu),True,IPR007209,domain,,300,60,92,CONTINUOUS
A0A6P3HE31,ATP-binding cassette sub-family E member 1,599,ABCE1,43346,Bison bison bison,Bison bison bison (North American plains bison),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P3Q1Q4,ATP-binding cassette sub-family E member 1,599,ABCE1,132908,Pteropus vampyrus,Pteropus vampyrus (Large flying fox),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P3R650,18S rRNA aminocarboxypropyltransferase,317,TSR3,132908,Pteropus vampyrus,Pteropus vampyrus (Large flying fox),True,IPR007209,domain,,317,60,92,CONTINUOUS
A0A6P3UNW9,ATP-binding cassette sub-family E member 1,608,LOC100743781,132113,Bombus impatiens,Bombus impatiens (Bumblebee),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6P3WC64,18S rRNA aminocarboxypropyltransferase,296,tsr3,7950,Clupea harengus,Clupea harengus (Atlantic herring),True,IPR007209,domain,,296,58,91,CONTINUOUS
A0A6P3X9R8,18S rRNA aminocarboxypropyltransferase,265,LOC106744643,609295,Dinoponera quadriceps,Dinoponera quadriceps (South American ant),True,IPR007209,domain,,265,55,87,CONTINUOUS
A0A6P3XXC3,ATP-binding cassette sub-family E member 1,608,LOC106748507,609295,Dinoponera quadriceps,Dinoponera quadriceps (South American ant),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6P3Z1H5,ABC transporter E family member 2,605,LOC107407649,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P4A5W7,18S rRNA aminocarboxypropyltransferase,273,LOC107425393,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007209,domain,,273,50,81,CONTINUOUS
A0A6P4AAA2,18S rRNA aminocarboxypropyltransferase,270,LOC107425393,326968,Ziziphus jujuba,Ziziphus jujuba (Chinese jujube),True,IPR007209,domain,,270,50,81,CONTINUOUS
A0A6P4CSH9,18S rRNA aminocarboxypropyltransferase,268,LOC107480404,130453,Arachis duranensis,Arachis duranensis (Wild peanut),True,IPR007209,domain,,268,56,86,CONTINUOUS
A0A6P4CTD2,18S rRNA aminocarboxypropyltransferase,270,LOC107480404,130453,Arachis duranensis,Arachis duranensis (Wild peanut),True,IPR007209,domain,,270,58,88,CONTINUOUS
A0A6P4D756,ABC transporter E family member 2,606,LOC107487355,130453,Arachis duranensis,Arachis duranensis (Wild peanut),True,IPR007209,domain,,606,6,36,CONTINUOUS
A0A6P4E9E4,Uncharacterized protein,611,108040268,1041015,Drosophila rhopaloa,Drosophila rhopaloa (Fruit fly),True,IPR007209,domain,,611,14,44,CONTINUOUS
A0A6P4FK99,18S rRNA aminocarboxypropyltransferase,270,108049142,1041015,Drosophila rhopaloa,Drosophila rhopaloa (Fruit fly),True,IPR007209,domain,,270,66,98,CONTINUOUS
A0A6P4IYV0,Protein Pixie,611,pix,30033,Drosophila kikkawai,Drosophila kikkawai (Fruit fly),True,IPR007209,domain,,611,14,44,CONTINUOUS
A0A6P4JMJ4,18S rRNA aminocarboxypropyltransferase,270,LOC108084296,30033,Drosophila kikkawai,Drosophila kikkawai (Fruit fly),True,IPR007209,domain,,270,66,98,CONTINUOUS
A0A6P4XYH9,ATP-binding cassette sub-family E member 1,600,LOC109467959,7741,Branchiostoma belcheri,Branchiostoma belcheri (Amphioxus),True,IPR007209,domain,,600,6,36,CONTINUOUS
A0A6P4YII3,ATP-binding cassette sub-family E member 1 isoform X1,507,LOC109467959,7741,Branchiostoma belcheri,Branchiostoma belcheri (Amphioxus),True,IPR007209,domain,,507,6,36,CONTINUOUS
A0A6P5AFA4,18S rRNA aminocarboxypropyltransferase,342,LOC109483375,7741,Branchiostoma belcheri,Branchiostoma belcheri (Amphioxus),True,IPR007209,domain,,342,75,107,CONTINUOUS
A0A6P5D704,ATP-binding cassette sub-family E member 1,599,ABCE1,9915,Bos indicus,Bos indicus (Zebu),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P5DY67,18S rRNA aminocarboxypropyltransferase,315,TSR3,9915,Bos indicus,Bos indicus (Zebu),True,IPR007209,domain,,315,60,92,CONTINUOUS
A0A6P5FM53,ABC transporter E family member 2 isoform X1,605,LOC109716387,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P5FN22,ABC transporter E family member 2 isoform X2,499,LOC109716387,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007209,domain,,499,6,36,CONTINUOUS
A0A6P5G7C1,18S rRNA aminocarboxypropyltransferase,282,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007209,domain,,282,51,82,CONTINUOUS
A0A6P5G9L1,18S rRNA aminocarboxypropyltransferase,229,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007209,domain,,229,1,29,CONTINUOUS
A0A6P5GGM3,18S rRNA aminocarboxypropyltransferase,283,LOC109721347,4615,Ananas comosus,Ananas comosus (Pineapple),True,IPR007209,domain,,283,52,83,CONTINUOUS
A0A6P5JKT9,ATP-binding cassette sub-family E member 1,599,ABCE1,38626,Phascolarctos cinereus,Phascolarctos cinereus (Koala),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P5LV75,18S rRNA aminocarboxypropyltransferase,323,TSR3,38626,Phascolarctos cinereus,Phascolarctos cinereus (Koala),True,IPR007209,domain,,323,66,99,CONTINUOUS
A0A6P5M2L0,Ribosome biogenesis protein TSR3 homolog isoform X2,265,TSR3,38626,Phascolarctos cinereus,Phascolarctos cinereus (Koala),True,IPR007209,domain,,265,66,99,CONTINUOUS
A0A6P5NTK2,18S rRNA aminocarboxypropyltransferase,323,Tsr3,10089,Mus caroli,Mus caroli (Ryukyu mouse),True,IPR007209,domain,,323,60,92,CONTINUOUS
A0A6P5Q1P2,ATP-binding cassette sub-family E member 1,599,Abce1,10089,Mus caroli,Mus caroli (Ryukyu mouse),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P5RZN4,ABC transporter E family member 2-like isoform X1,601,LOC110752356,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,601,6,36,CONTINUOUS
A0A6P5RZP5,ABC transporter E family member 2-like,605,LOC110752362,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P5T9F6,ABC transporter E family member 2-like,601,LOC110765100,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,601,6,36,CONTINUOUS
A0A6P5THD7,ABC transporter E family member 2 isoform X1,605,LOC110767410,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P5THU3,ABC transporter E family member 2 isoform X3,489,LOC110767410,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,489,6,36,CONTINUOUS
A0A6P5THZ0,ABC transporter E family member 2 isoform X2,512,LOC110767410,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,512,6,36,CONTINUOUS
A0A6P5U3D8,18S rRNA aminocarboxypropyltransferase,264,LOC110773610,42229,Prunus avium,Prunus avium (Cherry),True,IPR007209,domain,,264,47,78,CONTINUOUS
A0A6P5WCH4,ABC transporter E family member 2,613,LOC34619037,88456,Cyclospora cayetanensis,Cyclospora cayetanensis,False,IPR007209,domain,,613,17,46,CONTINUOUS
A0A6P5Y7B9,ABC transporter E family member 2 isoform X1,605,LOC111289237,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P5ZDZ6,18S rRNA aminocarboxypropyltransferase,234,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,234,47,78,CONTINUOUS
A0A6P5ZE52,18S rRNA aminocarboxypropyltransferase,191,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,191,47,78,CONTINUOUS
A0A6P5ZEW0,18S rRNA aminocarboxypropyltransferase,255,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,255,47,78,CONTINUOUS
A0A6P5ZFB1,18S rRNA aminocarboxypropyltransferase,260,LOC111299840,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,260,47,78,CONTINUOUS
A0A6P6BCX0,18S rRNA aminocarboxypropyltransferase,261,LOC111316947,66656,Durio zibethinus,Durio zibethinus (Durian),True,IPR007209,domain,,261,48,79,CONTINUOUS
A0A6P6DN84,ATP-binding cassette sub-family E member 1,599,Abce1,10160,Octodon degus,Octodon degus (Degu),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P6E5I2,18S rRNA aminocarboxypropyltransferase,338,Tsr3,10160,Octodon degus,Octodon degus (Degu),True,IPR007209,domain,,338,98,130,CONTINUOUS
A0A6P6HP84,ATP-binding cassette sub-family E member 1,599,ABCE1,9696,Puma concolor,Puma concolor (Mountain lion),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P6J557,ATP-binding cassette sub-family E member 1,599,LOC113041220,7957,Carassius auratus,Carassius auratus (Goldfish),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P6M967,ATP-binding cassette sub-family E member 1,599,LOC113065823,7957,Carassius auratus,Carassius auratus (Goldfish),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P6P0R6,18S rRNA aminocarboxypropyltransferase,283,tsr3,7957,Carassius auratus,Carassius auratus (Goldfish),True,IPR007209,domain,,283,58,91,CONTINUOUS
A0A6P6T630,18S rRNA aminocarboxypropyltransferase,281,LOC113698118,13443,Coffea arabica,Coffea arabica (Arabian coffee),True,IPR007209,domain,,281,61,93,CONTINUOUS
A0A6P6TGB9,18S rRNA aminocarboxypropyltransferase,281,LOC113701201,13443,Coffea arabica,Coffea arabica (Arabian coffee),True,IPR007209,domain,,281,61,93,CONTINUOUS
A0A6P7I5F0,18S rRNA aminocarboxypropyltransferase,287,tsr3,210632,Parambassis ranga,Parambassis ranga (Indian glassy fish),True,IPR007209,domain,,287,59,92,CONTINUOUS
A0A6P7L7E3,18S rRNA aminocarboxypropyltransferase,297,tsr3,158456,Betta splendens,Betta splendens (Siamese fighting fish),True,IPR007209,domain,,297,59,92,CONTINUOUS
A0A6P7PCB3,ATP-binding cassette sub-family E member 1,599,abce1,158456,Betta splendens,Betta splendens (Siamese fighting fish),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P7QJR1,18S rRNA aminocarboxypropyltransferase,262,Tsr3,10089,Mus caroli,Mus caroli (Ryukyu mouse),True,IPR007209,domain,,262,1,31,CONTINUOUS
A0A6P7SKW9,ATP-binding cassette sub-family E member 1-like,608,LOC115213844,2607531,Octopus sinensis,Octopus sinensis (East Asian common octopus),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6P7XBL7,ATP-binding cassette sub-family E member 1,599,ABCE1,1415580,Microcaecilia unicolor,Microcaecilia unicolor,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P7YHU5,18S rRNA aminocarboxypropyltransferase,327,TSR3,1415580,Microcaecilia unicolor,Microcaecilia unicolor,True,IPR007209,domain,,327,62,95,CONTINUOUS
A0A6P8AU77,18S rRNA aminocarboxypropyltransferase,425,TSR3,148305,Pyricularia grisea,Pyricularia grisea (Crabgrass-specific blast fungus),True,IPR007209,domain,,425,56,89,CONTINUOUS
A0A6P8BA04,Translation initiation factor RLI1,605,PgNI_04810,148305,Pyricularia grisea,Pyricularia grisea (Crabgrass-specific blast fungus),True,IPR007209,domain,,605,7,32,CONTINUOUS
A0A6P8D666,ABC transporter E family member 2,605,LOC116204100,22663,Punica granatum,Punica granatum (Pomegranate),False,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6P8DSC5,18S rRNA aminocarboxypropyltransferase,267,LOC116209348,22663,Punica granatum,Punica granatum (Pomegranate),True,IPR007209,domain,,267,49,80,CONTINUOUS
A0A6P8EN16,18S rRNA aminocarboxypropyltransferase,274,tsr3,7950,Clupea harengus,Clupea harengus (Atlantic herring),True,IPR007209,domain,,274,36,69,CONTINUOUS
A0A6P8EUR6,ATP-binding cassette sub-family E member 1,599,abce1,7950,Clupea harengus,Clupea harengus (Atlantic herring),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P8GXK2,18S rRNA aminocarboxypropyltransferase,435,LOC116286582,6105,Actinia tenebrosa,Actinia tenebrosa (Australian red waratah sea anemone),True,IPR007209,domain,,435,62,94,CONTINUOUS
A0A6P8HPF7,ATP-binding cassette sub-family E member 1-like,610,LOC116291513,6105,Actinia tenebrosa,Actinia tenebrosa (Australian red waratah sea anemone),True,IPR007209,domain,,610,16,46,CONTINUOUS
A0A6P8IWT6,18S rRNA aminocarboxypropyltransferase,375,LOC116305985,6105,Actinia tenebrosa,Actinia tenebrosa (Australian red waratah sea anemone),True,IPR007209,domain,,375,1,30,CONTINUOUS
A0A6P8JPI9,ATP-binding cassette sub-family E member 1,611,LOC117139647,7226,Drosophila mauritiana,Drosophila mauritiana (Fruit fly),True,IPR007209,domain,,611,14,44,CONTINUOUS
A0A6P8K0D9,18S rRNA aminocarboxypropyltransferase,272,LOC117142699,7226,Drosophila mauritiana,Drosophila mauritiana (Fruit fly),True,IPR007209,domain,,272,69,101,CONTINUOUS
A0A6P8LFB9,18S rRNA aminocarboxypropyltransferase,278,LOC100748715,132113,Bombus impatiens,Bombus impatiens (Bumblebee),True,IPR007209,domain,,278,53,85,CONTINUOUS
A0A6P8LZW4,ATP-binding cassette sub-family E member 1,608,LOC117206091,103933,Bombus bifarius,Bombus bifarius,True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6P8MNY6,18S rRNA aminocarboxypropyltransferase,278,LOC117207782,103933,Bombus bifarius,Bombus bifarius,True,IPR007209,domain,,278,53,85,CONTINUOUS
A0A6P8QH25,ATP-binding cassette sub-family E member 1,599,ABCE1,260995,Geotrypetes seraphini,Geotrypetes seraphini (Gaboon caecilian),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P8SL72,18S rRNA aminocarboxypropyltransferase,326,TSR3,260995,Geotrypetes seraphini,Geotrypetes seraphini (Gaboon caecilian),True,IPR007209,domain,,326,59,92,CONTINUOUS
A0A6P8ST30,18S rRNA aminocarboxypropyltransferase,320,TSR3,260995,Geotrypetes seraphini,Geotrypetes seraphini (Gaboon caecilian),True,IPR007209,domain,,320,59,92,CONTINUOUS
A0A6P8U1P5,18S rRNA aminocarboxypropyltransferase,316,tsr3,8218,Gymnodraco acuticeps,Gymnodraco acuticeps (Antarctic dragonfish),True,IPR007209,domain,,316,60,93,CONTINUOUS
A0A6P8XF09,Protein Pixie,611,LOC117572547,7291,Drosophila albomicans,Drosophila albomicans (Fruit fly),True,IPR007209,domain,,611,14,44,CONTINUOUS
A0A6P8XMY1,18S rRNA aminocarboxypropyltransferase,263,LOC117573553,7291,Drosophila albomicans,Drosophila albomicans (Fruit fly),True,IPR007209,domain,,263,72,105,CONTINUOUS
A0A6P8Z0H1,ATP-binding cassette sub-family E member 1,608,LOC117646527,161013,Thrips palmi,Thrips palmi (Melon thrips),True,IPR007209,domain,,608,14,44,CONTINUOUS
A0A6P8ZVN8,18S rRNA aminocarboxypropyltransferase,299,LOC117650247,161013,Thrips palmi,Thrips palmi (Melon thrips),True,IPR007209,domain,,299,83,116,CONTINUOUS
A0A6P9E2B0,ATP-binding cassette sub-family E member 1,599,ABCE1,94885,Pantherophis guttatus,Pantherophis guttatus (Corn snake),True,IPR007209,domain,,599,6,36,CONTINUOUS
A0A6P9EJH7,ABC transporter E family member 2-like,605,LOC108985436,51240,Juglans regia,Juglans regia (English walnut),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0A6Q2Y099,"ATP-binding cassette, sub-family E (OABP), member 1",470,ABCE1,8010,Esox lucius,Esox lucius (Northern pike),True,IPR007209,domain,,470,6,36,CONTINUOUS
A0A6Q2YVY0,ATP-binding cassette sub-family E member 1,611,ABCE1,8010,Esox lucius,Esox lucius (Northern pike),True,IPR007209,domain,,611,6,36,CONTINUOUS
A0A6S7I8N5,ATP-binding cassette sub-family E member 1,360,PACLA_8A079858,317549,Paramuricea clavata,Paramuricea clavata (Red gorgonian),True,IPR007209,domain,,360,8,38,CONTINUOUS
A0A6S7J761,ATP-binding cassette sub-family E member 1-like,384,PACLA_8A079858,317549,Paramuricea clavata,Paramuricea clavata (Red gorgonian),True,IPR007209,domain,,384,8,38,CONTINUOUS
A0A6V7H365,18S rRNA aminocarboxypropyltransferase,272,MHI_LOCUS400551,395501,Heterotrigona itama,Heterotrigona itama,True,IPR007209,domain,,272,54,85,CONTINUOUS
A0A6V7H9R2,ATP-binding cassette sub-family E member 1,598,MHI_LOCUS643395,395501,Heterotrigona itama,Heterotrigona itama,True,IPR007209,domain,,598,19,49,CONTINUOUS
A0A6V7T6I6,"ABC transporter E family member 1, putative",619,PVPCR_1104420,138298,Plasmodium vinckei petteri,Plasmodium vinckei petteri,True,IPR007209,domain,,619,21,50,CONTINUOUS
A0A6V8HC19,18S rRNA aminocarboxypropyltransferase,395,TSR3,128442,Talaromyces pinophilus,Talaromyces pinophilus,True,IPR007209,domain,,395,52,85,CONTINUOUS
A0A6V8HI83,Translation initiation factor RLI1,604,TCE0_042f14512,128442,Talaromyces pinophilus,Talaromyces pinophilus,True,IPR007209,domain,,604,6,36,CONTINUOUS
A0A7C8IED6,18S rRNA aminocarboxypropyltransferase,404,TSR3,100035,Massariosphaeria phaeospora,Massariosphaeria phaeospora,True,IPR007209,domain,,404,47,80,CONTINUOUS
A0A7C8MQY7,18S rRNA aminocarboxypropyltransferase,415,TSR3,323545,Xylaria multiplex,Xylaria multiplex,True,IPR007209,domain,,415,40,73,CONTINUOUS
A0A7C8MZG2,Translation initiation factor RLI1,656,GQX73_g1301,323545,Xylaria multiplex,Xylaria multiplex,True,IPR007209,domain,,656,6,36,CONTINUOUS
A0A7D3QW06,RNAse l inhibitor RLI1,600,Fadolivirus_1_661,3070911,Fadolivirus FV1/VV64,Fadolivirus FV1/VV64,False,IPR007209,domain,,600,3,32,CONTINUOUS
A0A7D3XZH3,Ribosome biogenesis/translation initiation ATPase RLI,606,HPS36_04450,2739057,Halorubrum salinarum,Halorubrum salinarum,True,IPR007209,domain,,606,6,35,CONTINUOUS
A0A7D4BYK4,16S rRNA aminocarboxypropyltransferase,167,HPS36_12225,2739057,Halorubrum salinarum,Halorubrum salinarum,True,IPR007209,domain,,167,1,34,CONTINUOUS
A0A7D5E8K7,16S rRNA aminocarboxypropyltransferase,170,HWN40_04435,536044,Methanolobus zinderi,Methanolobus zinderi,True,IPR007209,domain,,170,7,33,CONTINUOUS
A0A7D5GCA7,16S rRNA aminocarboxypropyltransferase,164,HUG10_10975,2743090,Halorarum halophilum,Halorarum halophilum,True,IPR007209,domain,,164,1,34,CONTINUOUS
A0A7D5GH00,16S rRNA aminocarboxypropyltransferase,167,HYG82_07455,1699371,Natrinema halophilum,Natrinema halophilum,True,IPR007209,domain,,167,3,31,CONTINUOUS
A0A7D5GZ17,Ribosome biogenesis/translation initiation ATPase RLI,609,HUG10_17145,2743090,Halorarum halophilum,Halorarum halophilum,True,IPR007209,domain,,609,6,34,CONTINUOUS
A0A7D5IAF8,Ribosome biogenesis/translation initiation ATPase RLI,588,HWN40_12825,536044,Methanolobus zinderi,Methanolobus zinderi,True,IPR007209,domain,,588,1,32,CONTINUOUS
A0A7D5KDD8,Ribosome biogenesis/translation initiation ATPase RLI,604,HYG82_10830,1699371,Natrinema halophilum,Natrinema halophilum,True,IPR007209,domain,,604,6,35,CONTINUOUS
A0A7D5LA49,16S rRNA aminocarboxypropyltransferase,170,HUG12_05815,2743089,Halorarum salinum,Halorarum salinum,True,IPR007209,domain,,170,1,34,CONTINUOUS
A0A7D5LD27,Ribosome biogenesis/translation initiation ATPase RLI,609,HUG12_19285,2743089,Halorarum salinum,Halorarum salinum,True,IPR007209,domain,,609,6,34,CONTINUOUS
A0A7D5LZL8,16S rRNA aminocarboxypropyltransferase,163,C5F47_06075,1470066,Nitrosopumilus cobalaminigenes,Nitrosopumilus cobalaminigenes,True,IPR007209,domain,,163,1,31,CONTINUOUS
A0A7D5M6M5,16S rRNA aminocarboxypropyltransferase,163,C5F49_05840,1959104,Nitrosopumilus oxyclinae,Nitrosopumilus oxyclinae,True,IPR007209,domain,,163,1,31,CONTINUOUS
