protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A1N6YJH1,S-adenosylmethionine synthase,399,mat,553468,Haladaptatus litoreus,Haladaptatus litoreus,True,IPR027790,family,,399,4,398,CONTINUOUS
A0A1N7ELC5,S-adenosylmethionine synthase,401,mat,308853,Natronorubrum thiooxidans,Natronorubrum thiooxidans,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A1Q6DXH2,Archaeal S-adenosylmethionine synthetase,399,BTN85_1547,1903181,Methanohalarchaeum thermophilum,Methanohalarchaeum thermophilum,True,IPR027790,family,,399,5,399,CONTINUOUS
A0A1R1MLV6,S-adenosylmethionine synthase,399,BLW93_03520,1914305,Desulfurobacterium indicum,Desulfurobacterium indicum,True,IPR027790,family,,399,2,399,CONTINUOUS
A0A1S8AWH3,S-adenosylmethionine synthase,401,mat,301967,Natrinema saccharevitans,Natrinema saccharevitans,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A1U7H936,S-adenosylmethionine synthase,400,NIES593_20215,1921803,Hydrococcus rivularis NIES-593,Hydrococcus rivularis NIES-593,True,IPR027790,family,,400,5,400,CONTINUOUS
A0A1V0N516,S-adenosylmethionine synthetase,404,FAD_1338,74969,Ferroplasma acidiphilum,Ferroplasma acidiphilum,True,IPR027790,family,,404,9,404,CONTINUOUS
A0A1V2ZW55,S-adenosylmethionine synthase,130,B1A74_12880,252474,Thioalkalivibrio halophilus,Thioalkalivibrio halophilus,True,IPR027790,family,,130,1,125,CONTINUOUS
A0A1V6LZ49,S-adenosylmethionine synthase,393,BIY37_08515,392547,Candidatus Brocadia sapporoensis,Candidatus Brocadia sapporoensis,True,IPR027790,family,,393,2,392,CONTINUOUS
A0A1V6N3Y3,S-adenosylmethionine synthase,401,mat,1300164,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125,True,IPR027790,family,,401,1,400,CONTINUOUS
A0A1W6K073,S-adenosylmethionine synthetase,404,B6F84_07995,282676,Acidianus manzaensis,Acidianus manzaensis,True,IPR027790,family,,404,1,404,CONTINUOUS
A0A1W6WYL2,S-adenosylmethionine synthetase,413,CAB88_32080,1428,Bacillus thuringiensis,Bacillus thuringiensis,True,IPR027790,family,,413,12,391,CONTINUOUS
A0A1X7A8D0,S-adenosylmethionine synthetase,405,ROG8370_03555,1356575,Roseovarius gaetbuli,Roseovarius gaetbuli,True,IPR027790,family,,405,4,397,CONTINUOUS
A0A1Y3GBW8,Archaeal S-adenosylmethionine synthetase,400,AMET1_0390,1927129,Methanonatronarchaeum thermophilum,Methanonatronarchaeum thermophilum,True,IPR027790,family,,400,6,400,CONTINUOUS
A0A1Y5T9P1,S-adenosylmethionine synthetase,405,PEL8287_03181,1312363,Roseovarius litorisediminis,Roseovarius litorisediminis,True,IPR027790,family,,405,4,396,CONTINUOUS
A0A202EDC1,S-adenosylmethionine synthase,401,mat,253108,Natronolimnobius baerhuensis,Natronolimnobius baerhuensis,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A211YMJ5,S-adenosylmethionine synthase,409,mat,1273541,Pyrodictium delaneyi,Pyrodictium delaneyi,True,IPR027790,family,,409,3,409,CONTINUOUS
A0A212QR87,Methionine adenosyltransferase,396,SAMN02746019_00027510,877466,Thermoflexus hugenholtzii JAD2,Thermoflexus hugenholtzii JAD2,True,IPR027790,family,,396,1,396,CONTINUOUS
A0A218NMY7,S-adenosylmethionine synthetase,399,Mia14_0522,1920749,Candidatus Mancarchaeum acidiphilum,Candidatus Mancarchaeum acidiphilum,True,IPR027790,family,,399,1,399,CONTINUOUS
A0A218P0K1,S-adenosylmethionine synthase,405,mat,1293037,Thermococcus celer (strain ATCC 35543 / DSM 2476 / JCM 8558 / Vu 13),Thermococcus celer (strain ATCC 35543 / DSM 2476 / JCM 8558 / Vu 13),True,IPR027790,family,,405,6,405,CONTINUOUS
A0A218P893,S-adenosylmethionine synthase,405,mat,71998,Thermococcus pacificus,Thermococcus pacificus,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A238WM91,S-adenosylmethionine synthase,400,mat,63740,Halorubrum vacuolatum,Halorubrum vacuolatum,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A238XSR1,S-adenosylmethionine synthetase,399,SAMN06265340_101211,240169,Desulfurobacterium atlanticum,Desulfurobacterium atlanticum,True,IPR027790,family,,399,2,399,CONTINUOUS
A0A239J5M3,S-adenosylmethionine synthetase,409,SAMN06264365_13234,52697,Actinoplanes regularis,Actinoplanes regularis,True,IPR027790,family,,409,12,364,CONTINUOUS
A0A248VXD9,S-adenosylmethionine synthetase,394,CJU94_36530,2026199,Paraburkholderia aromaticivorans,Paraburkholderia aromaticivorans,True,IPR027790,family,,394,6,393,CONTINUOUS
A0A256IRY6,S-adenosylmethionine synthase,400,mat,1383851,Halorubrum halodurans,Halorubrum halodurans,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A256JRI3,S-adenosylmethionine synthase,400,mat,337243,Halorubrum ezzemoulense,Halorubrum ezzemoulense,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A284VS07,S-adenosylmethionine synthase,399,mat,1392998,Candidatus Methanoperedens nitratireducens,Candidatus Methanoperedens nitratireducens,True,IPR027790,family,,399,1,398,CONTINUOUS
A0A284VSC4,S-adenosylmethionine synthase,398,mat,1392998,Candidatus Methanoperedens nitratireducens,Candidatus Methanoperedens nitratireducens,True,IPR027790,family,,398,3,397,CONTINUOUS
A0A285G6G5,S-adenosylmethionine synthase,399,mat,51203,Methanohalophilus euhalobius,Methanohalophilus euhalobius,True,IPR027790,family,,399,1,398,CONTINUOUS
A0A285NBD2,S-adenosylmethionine synthase,401,mat,558529,Natronoarchaeum philippinense,Natronoarchaeum philippinense,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A285NE68,S-adenosylmethionine synthetase,400,SAMN06265182_1023,198703,Persephonella hydrogeniphila,Persephonella hydrogeniphila,True,IPR027790,family,,400,1,399,CONTINUOUS
A0A285NXA9,S-adenosylmethionine synthetase,400,SAMN06265353_0991,35835,Hydrogenobacter hydrogenophilus,Hydrogenobacter hydrogenophilus,True,IPR027790,family,,400,1,399,CONTINUOUS
A0A2A2DE74,S-adenosylmethionine synthetase,396,CK936_00840,1940,Streptomyces albireticuli,Streptomyces albireticuli,True,IPR027790,family,,396,7,360,CONTINUOUS
A0A2A2FJ00,S-adenosylmethionine synthase,400,mat,2032630,Halorubrum salipaludis,Halorubrum salipaludis,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A2A2H178,S-adenosylmethionine synthase,410,mat,2161,Methanobacterium bryantii,Methanobacterium bryantii,True,IPR027790,family,,410,3,410,CONTINUOUS
A0A2A2HFZ0,S-adenosylmethionine synthase,407,mat,1077256,Methanosphaera cuniculi,Methanosphaera cuniculi,True,IPR027790,family,,407,1,405,CONTINUOUS
A0A2A2HWN1,S-adenosylmethionine synthase,398,mat,1036679,Methanosarcina spelaei,Methanosarcina spelaei,True,IPR027790,family,,398,3,398,CONTINUOUS
A0A2A2HXM4,S-adenosylmethionine synthetase,410,ASJ81_15245,1036679,Methanosarcina spelaei,Methanosarcina spelaei,True,IPR027790,family,,410,1,410,CONTINUOUS
A0A2A5QVD5,S-adenosylmethionine synthase,401,mat,373386,Natrinema ejinorense,Natrinema ejinorense,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A2C9CIB2,Strongly similar to S-adenosylmethionine synthetase,393,metK_1,174633,Kuenenia stuttgartiensis,Kuenenia stuttgartiensis,True,IPR027790,family,,393,2,392,CONTINUOUS
A0A2D0JJG5,S-adenosylmethionine synthase,202,mat_2,351674,Xenorhabdus miraniensis,Xenorhabdus miraniensis,True,IPR027790,family,,202,2,202,CONTINUOUS
A0A2D0JJH1,S-adenosylmethionine synthase,127,mat_1,351674,Xenorhabdus miraniensis,Xenorhabdus miraniensis,True,IPR027790,family,,127,1,126,CONTINUOUS
A0A2G1WKA7,S-adenosylmethionine synthase,400,mat,1383844,Halorubrum persicum,Halorubrum persicum,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A2H4VRW8,S-adenosylmethionine synthase,401,mat,59277,Methanobacterium subterraneum,Methanobacterium subterraneum,True,IPR027790,family,,401,1,400,CONTINUOUS
A0A2H4ZYR0,S-adenosylmethionine synthase,400,mat,1932004,Haloarcula taiwanensis,Haloarcula taiwanensis,True,IPR027790,family,,400,4,400,CONTINUOUS
A0A2I1UCT3,S-adenosylmethionine synthetase,399,CYK16_08155,1458253,Streptococcus oralis subsp. dentisani,Streptococcus oralis subsp. dentisani,True,IPR027790,family,,399,14,385,CONTINUOUS
A0A2I2KPM3,S-adenosylmethionine synthetase,414,FRACA_1990008,1836972,Frankia canadensis,Frankia canadensis,True,IPR027790,family,,414,13,138,CONTINUOUS
A0A2I2KPM3,S-adenosylmethionine synthetase,414,FRACA_1990008,1836972,Frankia canadensis,Frankia canadensis,True,IPR027790,family,,414,171,411,CONTINUOUS
A0A2I8VJ84,S-adenosylmethionine synthase,405,mat,755307,Salinigranum rubrum,Salinigranum rubrum,True,IPR027790,family,,405,4,404,CONTINUOUS
A0A2K5AQZ0,"S-adenosylmethionine synthetase, S-adenosylmethionine synthetase",397,NCAV_0894,2058097,Candidatus Nitrosocaldus cavascurensis,Candidatus Nitrosocaldus cavascurensis,True,IPR027790,family,,397,3,393,CONTINUOUS
A0A2N7VRA3,S-adenosylmethionine synthetase,394,C0Z18_12615,564714,Trinickia dabaoshanensis,Trinickia dabaoshanensis,True,IPR027790,family,,394,5,394,CONTINUOUS
A0A2P4NVI9,S-adenosylmethionine synthase,402,mat,1544719,Haloferax marisrubri,Haloferax marisrubri,True,IPR027790,family,,402,4,402,CONTINUOUS
A0A2P8CM01,Methionine adenosyltransferase,416,CLV63_13712,645275,Murinocardiopsis flavida,Murinocardiopsis flavida,True,IPR027790,family,,416,18,399,CONTINUOUS
A0A2R4X1K5,S-adenosylmethionine synthase,400,mat,1679096,Halococcoides cellulosivorans,Halococcoides cellulosivorans,True,IPR027790,family,,400,4,400,CONTINUOUS
A0A2T0SVT6,Methionine adenosyltransferase,393,CLV43_110321,84725,Umezawaea tangerina,Umezawaea tangerina,True,IPR027790,family,,393,12,386,CONTINUOUS
A0A2T6KAM9,Methionine adenosyltransferase,405,C8N45_112112,1286148,Yoonia sediminilitoris,Yoonia sediminilitoris,True,IPR027790,family,,405,5,396,CONTINUOUS
A0A2U1S675,S-adenosylmethionine synthase,410,mat,190976,Methanobrevibacter woesei,Methanobrevibacter woesei,True,IPR027790,family,,410,4,409,CONTINUOUS
A0A2U3QII1,S-adenosylmethionine synthase,400,mat,2016548,Candidatus Sulfobium mesophilum,Candidatus Sulfobium mesophilum,True,IPR027790,family,,400,2,400,CONTINUOUS
A0A2U9IE88,Methionine adenosyltransferase,403,DFR85_06810,41673,Acidianus brierleyi,Acidianus brierleyi,True,IPR027790,family,,403,1,402,CONTINUOUS
A0A2U9IMU6,Methionine adenosyltransferase,404,DFR86_07030,619593,Acidianus sulfidivorans JP7,Acidianus sulfidivorans JP7,True,IPR027790,family,,404,1,404,CONTINUOUS
A0A2U9IT94,Methionine adenosyltransferase,405,DFR87_05630,1293036,Metallosphaera hakonensis JCM 8857 = DSM 7519,Metallosphaera hakonensis JCM 8857 = DSM 7519,True,IPR027790,family,,405,1,404,CONTINUOUS
A0A2V2N2X8,S-adenosylmethionine synthase,400,mat,668570,Methanospirillum lacunae,Methanospirillum lacunae,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A2V2N5B8,S-adenosylmethionine synthase,400,mat,1277351,Methanospirillum stamsii,Methanospirillum stamsii,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A2V4NJ75,Methionine adenosyltransferase,416,C7C46_12660,565073,Streptomyces tateyamensis,Streptomyces tateyamensis,True,IPR027790,family,,416,26,409,CONTINUOUS
A0A2W2DT22,Methionine adenosyltransferase,398,C1I95_20140,1655439,Micromonospora craterilacus,Micromonospora craterilacus,True,IPR027790,family,,398,13,379,CONTINUOUS
A0A2Z2HW65,S-adenosylmethionine synthase,401,mat,745377,Natrarchaeobaculum aegyptiacum,Natrarchaeobaculum aegyptiacum,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A2Z2M792,S-adenosylmethionine synthase,405,mat,71997,Thermococcus gorgonarius,Thermococcus gorgonarius,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A2Z2MAM6,S-adenosylmethionine synthase,405,mat,49899,Thermococcus profundus,Thermococcus profundus,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A2Z2MEY9,S-adenosylmethionine synthase,405,mat,54077,Thermococcus barossii,Thermococcus barossii,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A2Z2MN64,S-adenosylmethionine synthase,405,mat,72803,Thermococcus siculi,Thermococcus siculi,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A2Z2N3I2,S-adenosylmethionine synthase,405,mat,187880,Thermococcus radiotolerans,Thermococcus radiotolerans,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A317T4F9,S-adenosylmethionine synthetase,404,CR164_10690,2017681,Prosthecochloris marina,Prosthecochloris marina,True,IPR027790,family,,404,5,404,CONTINUOUS
A0A328AH40,S-adenosylmethionine synthase,397,DJ017_05990,2170551,Phenylobacterium soli,Phenylobacterium soli,True,IPR027790,family,,397,13,395,CONTINUOUS
A0A328PAB3,S-adenosylmethionine synthase,401,mat,680118,Methanothermobacter tenebrarum,Methanothermobacter tenebrarum,True,IPR027790,family,,401,1,401,CONTINUOUS
A0A343TLR7,S-adenosylmethionine synthetase,385,metK,2055893,Halalkaliarchaeum desulfuricum,Halalkaliarchaeum desulfuricum,True,IPR027790,family,,385,6,384,CONTINUOUS
A0A343TMQ2,S-adenosylmethionine synthase,403,metK2,2055893,Halalkaliarchaeum desulfuricum,Halalkaliarchaeum desulfuricum,True,IPR027790,family,,403,6,403,CONTINUOUS
A0A345E3M3,S-adenosylmethionine synthase,406,mat,1547898,Haloplanus rubicundus,Haloplanus rubicundus,True,IPR027790,family,,406,4,405,CONTINUOUS
A0A345HRJ0,S-adenosylmethionine synthetase,408,DVK44_18495,2282738,Streptomyces paludis,Streptomyces paludis,True,IPR027790,family,,408,17,358,CONTINUOUS
A0A346PFH0,S-adenosylmethionine synthase,401,mat,2044521,Natrarchaeobaculum sulfurireducens,Natrarchaeobaculum sulfurireducens,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A348B2S3,S-adenosylmethionine synthase,404,mat,1670455,Sulfodiicoccus acidiphilus,Sulfodiicoccus acidiphilus,True,IPR027790,family,,404,1,403,CONTINUOUS
A0A366M8X3,S-adenosylmethionine synthase,401,mat,2006182,Candidatus Methanobinarius endosymbioticus,Candidatus Methanobinarius endosymbioticus,True,IPR027790,family,,401,1,400,CONTINUOUS
A0A368N967,S-adenosylmethionine synthase,406,mat,1126245,Haloplanus salinus,Haloplanus salinus,True,IPR027790,family,,406,4,405,CONTINUOUS
A0A370AZM1,Methionine adenosyltransferase,416,DVH02_28775,2282652,Streptomyces corynorhini,Streptomyces corynorhini,True,IPR027790,family,,416,22,411,CONTINUOUS
A0A370B1M4,S-adenosylmethionine synthetase,410,DVH02_30775,2282652,Streptomyces corynorhini,Streptomyces corynorhini,True,IPR027790,family,,410,18,330,CONTINUOUS
A0A370B358,Methionine adenosyltransferase,496,DVH02_20985,2282652,Streptomyces corynorhini,Streptomyces corynorhini,True,IPR027790,family,,496,95,220,CONTINUOUS
A0A370B358,Methionine adenosyltransferase,496,DVH02_20985,2282652,Streptomyces corynorhini,Streptomyces corynorhini,True,IPR027790,family,,496,253,494,CONTINUOUS
A0A371NDR0,S-adenosylmethionine synthase,401,mat,49339,Methanothermobacter defluvii,Methanothermobacter defluvii,True,IPR027790,family,,401,1,400,CONTINUOUS
A0A387HE04,S-adenosylmethionine synthase,416,mat,1077946,Streptomyces hundungensis,Streptomyces hundungensis,True,IPR027790,family,,416,23,410,CONTINUOUS
A0A3A6PZ11,S-adenosylmethionine synthase,400,mat,2216978,Halonotius aquaticus,Halonotius aquaticus,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A3A6Q011,S-adenosylmethionine synthase,400,mat,268735,Halonotius pteroides,Halonotius pteroides,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A3G8QSK4,S-adenosylmethionine synthase,406,mat,660522,Haloplanus aerogenes,Haloplanus aerogenes,True,IPR027790,family,,406,4,405,CONTINUOUS
A0A3M0BQI6,S-adenosylmethionine synthetase,400,CLV39_0742,133270,Hydrogenothermus marinus,Hydrogenothermus marinus,True,IPR027790,family,,400,1,398,CONTINUOUS
A0A3M2LYT9,Methionine adenosyltransferase,418,EBO15_20845,2483351,Actinomadura harenae,Actinomadura harenae,True,IPR027790,family,,418,18,390,CONTINUOUS
A0A3M2M946,Methionine adenosyltransferase,416,EBN88_03365,2483353,Streptomyces triticirhizae,Streptomyces triticirhizae,True,IPR027790,family,,416,24,411,CONTINUOUS
A0A3M9XIM4,Methionine adenosyltransferase,401,D1O30_21075,369798,Methylocystis hirsuta,Methylocystis hirsuta,True,IPR027790,family,,401,1,400,CONTINUOUS
A0A3N1CT15,Methionine adenosyltransferase,407,EDD29_1970,58109,Actinocorallia herbida,Actinocorallia herbida,True,IPR027790,family,,407,13,134,CONTINUOUS
A0A3N1CT15,Methionine adenosyltransferase,407,EDD29_1970,58109,Actinocorallia herbida,Actinocorallia herbida,True,IPR027790,family,,407,165,404,CONTINUOUS
A0A3N6LTK5,S-adenosylmethionine synthase,401,mat,1679083,Natrarchaeobius chitinivorans,Natrarchaeobius chitinivorans,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A3N6MU07,Methionine adenosyltransferase,385,EA472_12975,3455743,Natrarchaeobius oligotrophus,Natrarchaeobius oligotrophus,True,IPR027790,family,,385,6,384,CONTINUOUS
A0A3N6MY42,S-adenosylmethionine synthase,401,mat,3455743,Natrarchaeobius oligotrophus,Natrarchaeobius oligotrophus,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A3N6P166,S-adenosylmethionine synthase,401,mat,1679091,Natrarchaeobius halalkaliphilus,Natrarchaeobius halalkaliphilus,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A3P3RJF1,S-adenosylmethionine synthase,401,mat,1785090,Halocatena pleomorpha,Halocatena pleomorpha,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A3R9QSH7,Methionine adenosyltransferase,370,D6D85_15545,2478471,Candidatus Methanodesulfokora washburnensis,Candidatus Methanodesulfokora washburnensis,True,IPR027790,family,,370,1,360,CONTINUOUS
A0A401HQ07,S-adenosylmethionine synthase,404,mat,2082189,Methanofervidicoccus abyssi,Methanofervidicoccus abyssi,True,IPR027790,family,,404,1,404,CONTINUOUS
A0A418MRV2,Methionine adenosyltransferase,416,D2L64_18400,1894971,Micromonospora radicis,Micromonospora radicis,True,IPR027790,family,,416,12,402,CONTINUOUS
A0A419WP89,S-adenosylmethionine synthase,401,mat,148449,Halopiger aswanensis,Halopiger aswanensis,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A420W9Y9,S-adenosylmethionine synthetase,398,C7457_0996,240167,Thermovibrio guaymasensis,Thermovibrio guaymasensis,True,IPR027790,family,,398,2,398,CONTINUOUS
A0A483CNN6,S-adenosylmethionine synthetase,401,CUJ86_04695,2052832,Methanofollis fontis,Methanofollis fontis,True,IPR027790,family,,401,3,401,CONTINUOUS
A0A484F3P7,S-adenosylmethionine synthase,402,mat,91560,Methanimicrococcus blatticola,Methanimicrococcus blatticola,True,IPR027790,family,,402,4,401,CONTINUOUS
A0A495QX34,Methionine adenosyltransferase,412,BZB76_0090,1120940,Actinomadura pelletieri DSM 43383,Actinomadura pelletieri DSM 43383,True,IPR027790,family,,412,12,137,CONTINUOUS
A0A495QX34,Methionine adenosyltransferase,412,BZB76_0090,1120940,Actinomadura pelletieri DSM 43383,Actinomadura pelletieri DSM 43383,True,IPR027790,family,,412,159,410,CONTINUOUS
A0A495R6P2,S-adenosylmethionine synthase,400,mat,182779,Haloarcula quadrata,Haloarcula quadrata,True,IPR027790,family,,400,4,399,CONTINUOUS
A0A497XTA8,S-adenosylmethionine synthetase,400,BCF55_1803,246264,Hydrogenivirga caldilitoris,Hydrogenivirga caldilitoris,True,IPR027790,family,,400,1,399,CONTINUOUS
A0A498H054,S-adenosylmethionine synthetase,399,ABH15_07300,1550565,Methanoculleus taiwanensis,Methanoculleus taiwanensis,True,IPR027790,family,,399,3,399,CONTINUOUS
A0A498L7Y8,S-adenosylmethionine synthase,400,mat,2479928,Halorientalis pallida,Halorientalis pallida,True,IPR027790,family,,400,4,399,CONTINUOUS
A0A4C2EPB4,S-adenosylmethionine synthase,400,mat,2509225,Haloarcula mannanilytica,Haloarcula mannanilytica,True,IPR027790,family,,400,4,400,CONTINUOUS
A0A4C2EVF8,S-adenosylmethionine synthase,663,mat,2509225,Haloarcula mannanilytica,Haloarcula mannanilytica,True,IPR027790,family,,663,267,663,CONTINUOUS
A0A4D6HDT6,S-adenosylmethionine synthase,400,mat,1457250,Halapricum salinum,Halapricum salinum,True,IPR027790,family,,400,4,400,CONTINUOUS
A0A4D8RSX4,Methionine adenosyltransferase,405,DFR88_05465,43687,Metallosphaera prunae,Metallosphaera prunae,True,IPR027790,family,,405,1,404,CONTINUOUS
A0A4E0PTP9,S-adenosylmethionine synthase,398,mat,2052935,Methanolobus halotolerans,Methanolobus halotolerans,True,IPR027790,family,,398,3,397,CONTINUOUS
A0A4E0QSF5,S-adenosylmethionine synthetase,404,CUN85_04945,2052935,Methanolobus halotolerans,Methanolobus halotolerans,True,IPR027790,family,,404,1,403,CONTINUOUS
A0A4P2VDY6,Archaeal S-adenosylmethionine synthetase,397,NAS2_1432,1874277,Conexivisphaera calida,Conexivisphaera calida,True,IPR027790,family,,397,2,397,CONTINUOUS
A0A4P9TG53,S-adenosylmethionine synthase,401,mat,69527,Natrinema pallidum,Natrinema pallidum,True,IPR027790,family,,401,4,400,CONTINUOUS
A0A4Q7P6U7,S-adenosylmethionine synthetase,390,BC751_1274,1187080,Cecembia calidifontis,Cecembia calidifontis,True,IPR027790,family,,390,7,379,CONTINUOUS
A0A4R0JSM8,Methionine adenosyltransferase,416,E0H73_42915,722689,Kribbella pittospori,Kribbella pittospori,True,IPR027790,family,,416,24,411,CONTINUOUS
A0A4R1GEJ9,S-adenosylmethionine synthetase,398,CLV27_0657,936138,Phorcysia thermohydrogeniphila,Phorcysia thermohydrogeniphila,True,IPR027790,family,,398,2,398,CONTINUOUS
A0A4R6V629,Methionine adenosyltransferase,416,EV190_102275,1605990,Actinorugispora endophytica,Actinorugispora endophytica,True,IPR027790,family,,416,18,399,CONTINUOUS
A0A4R8IYM6,Methionine adenosyltransferase,401,EDC23_0918,381308,Thiohalophilus thiocyanatoxydans,Thiohalophilus thiocyanatoxydans,True,IPR027790,family,,401,17,401,CONTINUOUS
A0A4S1CDS2,Methionine adenosyltransferase,401,E4633_12410,2562681,Geomonas terrae,Geomonas terrae,True,IPR027790,family,,401,2,401,CONTINUOUS
A0A4S3TLA4,S-adenosylmethionine synthase,401,mat,2419781,Salinadaptatus halalkaliphilus,Salinadaptatus halalkaliphilus,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A4U1C8F3,Methionine adenosyltransferase,393,FA046_03245,2571271,Pedobacter cryophilus,Pedobacter cryophilus,True,IPR027790,family,,393,9,386,CONTINUOUS
A0A4U5JG70,S-adenosylmethionine synthase,401,mat,2217661,Natronomonas salsuginis,Natronomonas salsuginis,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A4Y5SM52,S-adenosylmethionine synthase,405,mat,2586643,Thermococcus indicus,Thermococcus indicus,True,IPR027790,family,,405,6,405,CONTINUOUS
A0A4Z0HA96,S-adenosylmethionine synthetase,408,E4099_07555,1701085,Streptomyces palmae,Streptomyces palmae,True,IPR027790,family,,408,17,360,CONTINUOUS
A0A4Z1CTQ7,Methionine adenosyltransferase,466,E5083_30405,2340725,Streptomyces bauhiniae,Streptomyces bauhiniae,True,IPR027790,family,,466,66,190,CONTINUOUS
A0A4Z1CTQ7,Methionine adenosyltransferase,466,E5083_30405,2340725,Streptomyces bauhiniae,Streptomyces bauhiniae,True,IPR027790,family,,466,223,464,CONTINUOUS
A0A510DWB7,S-adenosylmethionine synthase,404,IC006_1856,1294262,Sulfuracidifex tepidarius,Sulfuracidifex tepidarius,True,IPR027790,family,,404,1,404,CONTINUOUS
A0A517PS65,S-adenosylmethionine synthetase,401,HG66A1_40230,2605989,Gimesia chilikensis,Gimesia chilikensis,True,IPR027790,family,,401,8,401,CONTINUOUS
A0A517QAB4,S-adenosylmethionine synthetase,401,Enr10x_39070,2527978,Gimesia panareensis,Gimesia panareensis,True,IPR027790,family,,401,6,401,CONTINUOUS
A0A517RJ03,S-adenosylmethionine synthetase,401,Pan241w_39460,2527973,Gimesia alba,Gimesia alba,True,IPR027790,family,,401,10,401,CONTINUOUS
A0A517VEV4,S-adenosylmethionine synthetase,401,Pan161_32040,2527971,Gimesia algae,Gimesia algae,True,IPR027790,family,,401,1,401,CONTINUOUS
A0A518C5V5,S-adenosylmethionine synthetase,401,Pan97_16270,2527984,Bremerella volcania,Bremerella volcania,True,IPR027790,family,,401,4,401,CONTINUOUS
A0A518GNT4,S-adenosylmethionine synthetase,403,Spb1_22210,2528019,Planctopirus ephydatiae,Planctopirus ephydatiae,True,IPR027790,family,,403,6,403,CONTINUOUS
A0A518IFT3,S-adenosylmethionine synthetase,401,Enr17x_40100,2527976,Gimesia fumaroli,Gimesia fumaroli,True,IPR027790,family,,401,2,401,CONTINUOUS
A0A521ATZ5,S-adenosylmethionine synthetase,398,SAMN06269117_102125,223788,Balnearium lithotrophicum,Balnearium lithotrophicum,True,IPR027790,family,,398,2,398,CONTINUOUS
A0A521BZ17,S-adenosylmethionine synthase,400,mat,413815,Halorubrum cibi,Halorubrum cibi,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A542XS71,Uncharacterized protein,408,metK1,168697,Salinispora arenicola,Salinispora arenicola,True,IPR027790,family,,408,17,359,CONTINUOUS
A0A544QKK7,S-adenosylmethionine synthase,400,mat,2511997,Halonotius roseus,Halonotius roseus,True,IPR027790,family,,400,3,400,CONTINUOUS
A0A554MWZ3,S-adenosylmethionine synthase,401,mat,2234134,Haloglomus irregulare,Haloglomus irregulare,True,IPR027790,family,,401,4,400,CONTINUOUS
A0A561EI06,Methionine adenosyltransferase,416,FB465_0081,285545,Kitasatospora atroaurantiaca,Kitasatospora atroaurantiaca,True,IPR027790,family,,416,14,404,CONTINUOUS
A0A562WNJ1,S-adenosylmethionine synthetase,416,JD81_04503,47875,Micromonospora sagamiensis,Micromonospora sagamiensis,True,IPR027790,family,,416,12,395,CONTINUOUS
A0A564ZKV3,S-adenosylmethionine synthetase,400,MELA_02188,2211376,Candidatus Methylomirabilis lanthanidiphila,Candidatus Methylomirabilis lanthanidiphila,True,IPR027790,family,,400,4,400,CONTINUOUS
A0A5B2WNG1,Methionine adenosyltransferase,418,F0L68_33525,1892852,Solihabitans fulvus,Solihabitans fulvus,True,IPR027790,family,,418,26,415,CONTINUOUS
A0A5B9D7B6,Methionine adenosyltransferase,409,DSAG12_00532,2594042,Promethearchaeum syntrophicum,Promethearchaeum syntrophicum,True,IPR027790,family,,409,2,409,CONTINUOUS
A0A5C0SI69,S-adenosylmethionine synthase,405,mat,2598455,Thermococcus aciditolerans,Thermococcus aciditolerans,True,IPR027790,family,,405,6,405,CONTINUOUS
