protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A7D4CU12,S-adenosylmethionine synthase,400,mat,2739057,Halorubrum salinarum,Halorubrum salinarum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A7D5GDW0,S-adenosylmethionine synthase,399,mat,2743090,Halorarum halophilum,Halorarum halophilum,True,IPR002795,family,,399,1,399,CONTINUOUS
A0A7D5GIC8,S-adenosylmethionine synthase,406,mat,1699371,Natrinema halophilum,Natrinema halophilum,True,IPR002795,family,,406,3,406,CONTINUOUS
A0A7D5IQL3,S-adenosylmethionine synthase,398,mat,536044,Methanolobus zinderi,Methanolobus zinderi,True,IPR002795,family,,398,2,398,CONTINUOUS
A0A7D5LAS9,S-adenosylmethionine synthase,399,mat,2743089,Halorarum salinum,Halorarum salinum,True,IPR002795,family,,399,1,399,CONTINUOUS
A0A7D5PC34,S-adenosylmethionine synthase,400,mat,869889,Halosimplex rubrum,Halosimplex rubrum,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A7D5TWG7,S-adenosylmethionine synthase,400,mat,869886,Halosimplex pelagicum,Halosimplex pelagicum,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A7D6CNZ0,S-adenosylmethionine synthase,401,mat,1710539,Natrinema zhouii,Natrinema zhouii,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A7G2D7C3,S-adenosylmethionine synthase,405,mat,2016373,Thermococcus camini,Thermococcus camini,True,IPR002795,family,,405,5,405,CONTINUOUS
A0A7J9SFY9,S-adenosylmethionine synthase,401,mat,2761102,Halobellus ruber,Halobellus ruber,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A7L4PCN8,S-adenosylmethionine synthase,403,mat,121277,Pyrobaculum arsenaticum,Pyrobaculum arsenaticum,True,IPR002795,family,,403,1,403,CONTINUOUS
A0A7M1UQK3,S-adenosylmethionine synthase,410,mat,3402707,Thermosphaera chiliense,Thermosphaera chiliense,True,IPR002795,family,,410,2,410,CONTINUOUS
A0A7T3FXZ3,S-adenosylmethionine synthase,400,mat,1198301,Halosimplex litoreum,Halosimplex litoreum,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A7Z7AVW1,S-adenosylmethionine synthase,398,mat,38026,Methanolobus vulcani,Methanolobus vulcani,True,IPR002795,family,,398,2,398,CONTINUOUS
A0A7Z8KPV1,S-adenosylmethionine synthase,398,mat,38026,Methanolobus vulcani,Methanolobus vulcani,True,IPR002795,family,,398,2,398,CONTINUOUS
A0A830EH04,S-adenosylmethionine synthase,401,mat,931585,Halobellus salinus,Halobellus salinus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A830ERW2,S-adenosylmethionine synthase,406,mat,1193105,Halarchaeum grantii,Halarchaeum grantii,True,IPR002795,family,,406,3,406,CONTINUOUS
A0A830FHN8,S-adenosylmethionine synthase,406,mat,1383812,Halocalculus aciditolerans,Halocalculus aciditolerans,True,IPR002795,family,,406,3,406,CONTINUOUS
A0A830FRB4,S-adenosylmethionine synthase,400,mat,43776,Haloarcula argentinensis,Haloarcula argentinensis,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A830FSP3,S-adenosylmethionine synthase,406,mat,489911,Halarchaeum rubridurum,Halarchaeum rubridurum,True,IPR002795,family,,406,3,406,CONTINUOUS
A0A830GCI0,S-adenosylmethionine synthase,406,mat,489913,Halarchaeum nitratireducens,Halarchaeum nitratireducens,True,IPR002795,family,,406,3,406,CONTINUOUS
A0A830GJR9,S-adenosylmethionine synthase,400,mat,1427151,Haloarcula pellucida,Haloarcula pellucida,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A830GXU8,S-adenosylmethionine synthase,405,mat,62609,Thermocladium modestius,Thermocladium modestius,True,IPR002795,family,,405,1,405,CONTINUOUS
A0A897MJ16,S-adenosylmethionine synthase,401,metK,2784880,Natranaeroarchaeum sulfidigenes,Natranaeroarchaeum sulfidigenes,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A897NGW2,S-adenosylmethionine synthase,400,metK,2841257,Halapricum desulfuricans,Halapricum desulfuricans,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A897NP90,S-adenosylmethionine synthase,400,metK,2841257,Halapricum desulfuricans,Halapricum desulfuricans,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A8A2U890,S-adenosylmethionine synthase,401,mat,370324,Natrinema longum,Natrinema longum,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A8A2VE95,S-adenosylmethionine synthase,401,mat,2816475,Haloterrigena alkaliphila,Haloterrigena alkaliphila,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A8D5U7C4,S-adenosylmethionine synthase,404,mat,2824673,Stygiolobus caldivivus,Stygiolobus caldivivus,True,IPR002795,family,,404,1,404,CONTINUOUS
A0A8D6PNX3,S-adenosylmethionine synthase,406,mat,2546128,Methanocaldococcus lauensis,Methanocaldococcus lauensis,True,IPR002795,family,,406,1,406,CONTINUOUS
A0A8E7AWF2,S-adenosylmethionine synthase,400,mat,2834276,Methanospirillum purgamenti,Methanospirillum purgamenti,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A8F5GXU5,S-adenosylmethionine synthase,404,mat,2286,Saccharolobus shibatae,Saccharolobus shibatae,True,IPR002795,family,,404,1,404,CONTINUOUS
A0A8G2FVR4,S-adenosylmethionine synthase,418,mat,1122961,Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828 / KAW 2/3),Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828 / KAW 2/3),True,IPR002795,family,,418,22,418,CONTINUOUS
A0A8J7RR55,S-adenosylmethionine synthase,400,mat,29284,Halorubrum trapanicum,Halorubrum trapanicum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A8J7YIX6,S-adenosylmethionine synthase,400,mat,2487746,Haloarcula salinisoli,Haloarcula salinisoli,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A8J8C2E2,S-adenosylmethionine synthase,400,mat,1429915,Haloarcula limicola,Haloarcula limicola,True,IPR002795,family,,400,3,400,CONTINUOUS
A0A8J8GLP9,S-adenosylmethionine synthase,401,mat,2741724,Haloterrigena gelatinilytica,Haloterrigena gelatinilytica,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A8J8P7E8,S-adenosylmethionine synthase,400,mat,2487750,Halonotius terrestris,Halonotius terrestris,False,IPR002795,family,,400,2,400,CONTINUOUS
A0A8J8PY70,S-adenosylmethionine synthase,419,mat,2055836,Natronococcus pandeyae,Natronococcus pandeyae,True,IPR002795,family,,419,3,419,CONTINUOUS
A0A8T4GBK8,S-adenosylmethionine synthase,400,mat,261290,Halorubrum alkaliphilum,Halorubrum alkaliphilum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A8T4GXA4,S-adenosylmethionine synthase,404,mat,1202767,Halolamina salifodinae,Halolamina salifodinae,True,IPR002795,family,,404,2,404,CONTINUOUS
A0A8T5USB0,S-adenosylmethionine synthase,401,mat,2874285,Methanobacterium spitsbergense,Methanobacterium spitsbergense,True,IPR002795,family,,401,1,401,CONTINUOUS
A0A8T8E1A9,S-adenosylmethionine synthase,401,mat,2675099,Haloterrigena salifodinae,Haloterrigena salifodinae,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A8T8KDB7,S-adenosylmethionine synthase,402,mat,2731220,Methanobacterium alkalithermotolerans,Methanobacterium alkalithermotolerans,True,IPR002795,family,,402,1,402,CONTINUOUS
A0A8T8LHQ0,S-adenosylmethionine synthase,400,mat,2982524,Halorubrum ruber,Halorubrum ruber,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A8T8WEW1,S-adenosylmethionine synthase,404,mat,1017351,Halobaculum magnesiiphilum,Halobaculum magnesiiphilum,True,IPR002795,family,,404,1,404,CONTINUOUS
A0A8U0A1T7,S-adenosylmethionine synthase,401,mat,2934340,Halocatena salina,Halocatena salina,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A8U0HTR9,S-adenosylmethionine synthase,403,mat,2938695,Halorussus limi,Halorussus limi,True,IPR002795,family,,403,3,403,CONTINUOUS
A0A8U0IJV1,S-adenosylmethionine synthase,403,mat,2937524,Halorussus gelatinilyticus,Halorussus gelatinilyticus,True,IPR002795,family,,403,3,403,CONTINUOUS
A0A9E4ZFY9,S-adenosylmethionine synthase,401,mat,2828780,Methanococcoides seepicolus,Methanococcoides seepicolus,True,IPR002795,family,,401,2,401,CONTINUOUS
A0A9E5DMX5,S-adenosylmethionine synthase,410,mat,408577,Methanobacterium veterum,Methanobacterium veterum,True,IPR002795,family,,410,2,410,CONTINUOUS
A0A9E7MA20,S-adenosylmethionine synthase,405,mat,2866384,Thermococcus argininiproducens,Thermococcus argininiproducens,True,IPR002795,family,,405,5,405,CONTINUOUS
A0A9E7MWB2,S-adenosylmethionine synthase,405,mat,110163,Thermococcus aggregans,Thermococcus aggregans,True,IPR002795,family,,405,5,405,CONTINUOUS
A0A9E7N695,S-adenosylmethionine synthase,401,mat,2953753,Natronosalvus rutilus,Natronosalvus rutilus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A9E7RT13,S-adenosylmethionine synthase,401,mat,145261,Methanothermobacter wolfeii,Methanothermobacter wolfeii,True,IPR002795,family,,401,1,401,CONTINUOUS
A0A9Q4GIL3,S-adenosylmethionine synthase,400,mat,2487751,Halorutilus salinus,Halorutilus salinus,True,IPR002795,family,,400,2,400,CONTINUOUS
A0A9Q4Q0Y0,S-adenosylmethionine synthase,401,mat,2950540,Natrinema salsiterrestre,Natrinema salsiterrestre,True,IPR002795,family,,401,3,401,CONTINUOUS
A0A9R1D5M7,S-adenosylmethionine synthase,401,mat,2841590,Natronomonas aquatica,Natronomonas aquatica,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AA37BPI7,S-adenosylmethionine synthase,401,mat,399579,Thermogymnomonas acidicola,Thermogymnomonas acidicola,True,IPR002795,family,,401,2,401,CONTINUOUS
A0AA41G356,S-adenosylmethionine synthase,400,mat,1429914,Haloarcula salina,Haloarcula salina,True,IPR002795,family,,400,3,400,CONTINUOUS
A0AA51UI44,S-adenosylmethionine synthase,397,mat,3072978,Methanolobus sediminis,Methanolobus sediminis,True,IPR002795,family,,397,1,397,CONTINUOUS
A0AA51YIR9,S-adenosylmethionine synthase,398,mat,3072977,Methanolobus mangrovi,Methanolobus mangrovi,True,IPR002795,family,,398,2,398,CONTINUOUS
A0AA90TXR2,S-adenosylmethionine synthase,401,mat,325778,Methanococcoides alaskense,Methanococcoides alaskense,True,IPR002795,family,,401,2,401,CONTINUOUS
A0AA96V527,S-adenosylmethionine synthase,401,mat,3028298,Methanolapillus ohkumae,Methanolapillus ohkumae,True,IPR002795,family,,401,2,401,CONTINUOUS
A0AA96ZXR6,S-adenosylmethionine synthase,402,mat,3028294,Methanimicrococcus stummii,Methanimicrococcus stummii,True,IPR002795,family,,402,3,402,CONTINUOUS
A0AA97A491,S-adenosylmethionine synthase,401,mat,3028296,Methanolapillus millepedarum,Methanolapillus millepedarum,True,IPR002795,family,,401,2,401,CONTINUOUS
A0AAE3K4C9,S-adenosylmethionine synthase,401,mat,2917711,Natranaeroarchaeum aerophilus,Natranaeroarchaeum aerophilus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AAE3K8S2,S-adenosylmethionine synthase,400,mat,2917812,Natronocalculus amylovorans,Natronocalculus amylovorans,True,IPR002795,family,,400,2,400,CONTINUOUS
A0AAE3KZ14,S-adenosylmethionine synthase,398,mat,502115,Methanolobus chelungpuianus,Methanolobus chelungpuianus,True,IPR002795,family,,398,2,398,CONTINUOUS
A0AAE3LIS8,S-adenosylmethionine synthase,400,mat,2979991,Halapricum hydrolyticum,Halapricum hydrolyticum,True,IPR002795,family,,400,3,400,CONTINUOUS
A0AAE4JK48,S-adenosylmethionine synthase,400,mat,2950533,Haloarcula terrestris,Haloarcula terrestris,True,IPR002795,family,,400,3,400,CONTINUOUS
A0AAE4MKI6,S-adenosylmethionine synthase,401,mat,3028297,Methanolapillus africanus,Methanolapillus africanus,True,IPR002795,family,,401,2,401,CONTINUOUS
A0AAE4T4B9,S-adenosylmethionine synthase,405,mat,90909,Thermococcus waiotapuensis,Thermococcus waiotapuensis,True,IPR002795,family,,405,5,405,CONTINUOUS
A0AAF0PCH0,S-adenosylmethionine synthase,401,mat,121872,Natrinema thermotolerans,Natrinema thermotolerans,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AAJ4UVP9,S-adenosylmethionine synthase,410,mat,2216012,Halosegnis longus,Halosegnis longus,True,IPR002795,family,,410,3,410,CONTINUOUS
A0AAP2Z837,S-adenosylmethionine synthase,401,mat,2979988,Natronosalvus hydrolyticus,Natronosalvus hydrolyticus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AAQ4CMR7,S-adenosylmethionine synthase,404,mat,1702097,Saccharolobus caldissimus,Saccharolobus caldissimus,True,IPR002795,family,,404,1,404,CONTINUOUS
A0AAT9GQS6,S-adenosylmethionine synthase,405,mat,2049879,Sulfurisphaera javensis,Sulfurisphaera javensis,True,IPR002795,family,,405,1,405,CONTINUOUS
A0AAV3S8D8,S-adenosylmethionine synthase,406,mat,489912,Halarchaeum salinum,Halarchaeum salinum,True,IPR002795,family,,406,3,406,CONTINUOUS
A0AAV3SP65,S-adenosylmethionine synthase,400,mat,425309,Halorubrum ejinorense,Halorubrum ejinorense,True,IPR002795,family,,400,2,400,CONTINUOUS
A0AAV3SY86,S-adenosylmethionine synthase,401,mat,555573,Salarchaeum japonicum,Salarchaeum japonicum,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AAV3TBC1,S-adenosylmethionine synthase,401,mat,926360,Natronoarchaeum mannanilyticum,Natronoarchaeum mannanilyticum,True,IPR002795,family,,401,3,401,CONTINUOUS
A0AAV3UCN8,S-adenosylmethionine synthase,400,mat,1008152,Haladaptatus pallidirubidus,Haladaptatus pallidirubidus,True,IPR002795,family,,400,4,400,CONTINUOUS
A0AAW4P738,S-adenosylmethionine synthase,400,mat,2487749,Haloarcula nitratireducens,Haloarcula nitratireducens,True,IPR002795,family,,400,3,400,CONTINUOUS
A0AAW4PMJ7,S-adenosylmethionine synthase,400,mat,2487747,Haloarcula rubra,Haloarcula rubra,True,IPR002795,family,,400,3,400,CONTINUOUS
A0AAX3APX8,S-adenosylmethionine synthase,399,mat,179637,Halococcus dombrowskii,Halococcus dombrowskii,True,IPR002795,family,,399,3,399,CONTINUOUS
A0AAX4L1C4,S-adenosylmethionine synthase,404,mat,207809,Sulfolobus tengchongensis,Sulfolobus tengchongensis,True,IPR002795,family,,404,1,404,CONTINUOUS
A0ABD4Z4K1,S-adenosylmethionine synthase,404,mat,3050454,Ignisphaera cupida,Ignisphaera cupida,True,IPR002795,family,,404,1,404,CONTINUOUS
A0ABD5M664,S-adenosylmethionine synthase,400,mat,3076378,Halorubrum miltondacostae,Halorubrum miltondacostae,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5M967,S-adenosylmethionine synthase,401,mat,2996466,Halobellus rubicundus,Halobellus rubicundus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5MJS9,S-adenosylmethionine synthase,404,mat,2175149,Halobaculum roseum,Halobaculum roseum,True,IPR002795,family,,404,1,404,CONTINUOUS
A0ABD5NBG7,S-adenosylmethionine synthase,406,mat,2039234,Halobacterium litoreum,Halobacterium litoreum,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD5NSI7,S-adenosylmethionine synthase,401,mat,1487865,Halovivax cerinus,Halovivax cerinus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5PE03,S-adenosylmethionine synthase,401,mat,1364940,Halobium salinum,Halobium salinum,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5PW12,S-adenosylmethionine synthase,403,mat,2953748,Halorussus aquaticus,Halorussus aquaticus,True,IPR002795,family,,403,3,403,CONTINUOUS
A0ABD5PW67,S-adenosylmethionine synthase,401,mat,2932267,Halosolutus amylolyticus,Halosolutus amylolyticus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5QG33,S-adenosylmethionine synthase,418,mat,1849069,Saliphagus infecundisoli,Saliphagus infecundisoli,True,IPR002795,family,,418,3,418,CONTINUOUS
A0ABD5QTV8,S-adenosylmethionine synthase,400,mat,2707018,Halorubrum glutamatedens,Halorubrum glutamatedens,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5QZ38,S-adenosylmethionine synthase,400,mat,1126240,Halorubrum rubrum,Halorubrum rubrum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5RAE4,S-adenosylmethionine synthase,401,mat,1126234,Salinirubrum litoreum,Salinirubrum litoreum,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5RRV0,S-adenosylmethionine synthase,401,mat,1872699,Halomarina salina,Halomarina salina,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5RXH8,S-adenosylmethionine synthase,401,mat,1776492,Halobium palmae,Halobium palmae,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5SB44,S-adenosylmethionine synthase,400,mat,175631,Halorubrum tibetense,Halorubrum tibetense,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5SQQ4,S-adenosylmethionine synthase,401,mat,1930624,Natrinema soli,Natrinema soli,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5T725,S-adenosylmethionine synthase,400,mat,1526114,Halorubrum pallidum,Halorubrum pallidum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5TEN6,S-adenosylmethionine synthase,404,mat,3032281,Halobaculum halobium,Halobaculum halobium,True,IPR002795,family,,404,1,404,CONTINUOUS
A0ABD5U3P5,S-adenosylmethionine synthase,401,mat,1198324,Halopelagius fulvigenes,Halopelagius fulvigenes,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5UA57,S-adenosylmethionine synthase,401,mat,3033939,Halomarina ordinaria,Halomarina ordinaria,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5UMF9,S-adenosylmethionine synthase,400,mat,2004704,Halorubrum trueperi,Halorubrum trueperi,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5UZ22,S-adenosylmethionine synthase,401,mat,175632,Halalkalicoccus tibetensis,Halalkalicoccus tibetensis,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5V027,S-adenosylmethionine synthase,400,mat,1198295,Halopenitus salinus,Halopenitus salinus,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5VE45,S-adenosylmethionine synthase,406,mat,755308,Halorubellus litoreus,Halorubellus litoreus,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD5WBK2,S-adenosylmethionine synthase,404,mat,3032001,Halobaculum lipolyticum,Halobaculum lipolyticum,True,IPR002795,family,,404,1,404,CONTINUOUS
A0ABD5WRI3,S-adenosylmethionine synthase,403,mat,3034025,Halorussus caseinilyticus,Halorussus caseinilyticus,True,IPR002795,family,,403,3,403,CONTINUOUS
A0ABD5WYV1,S-adenosylmethionine synthase,410,mat,3031996,Halobaculum marinum,Halobaculum marinum,True,IPR002795,family,,410,1,410,CONTINUOUS
A0ABD5XDK2,S-adenosylmethionine synthase,402,mat,1109010,Haloferax chudinovii,Haloferax chudinovii,True,IPR002795,family,,402,3,402,CONTINUOUS
A0ABD5Y5H8,S-adenosylmethionine synthase,400,mat,3026162,Halosimplex aquaticum,Halosimplex aquaticum,True,IPR002795,family,,400,3,400,CONTINUOUS
A0ABD5YGX9,S-adenosylmethionine synthase,400,mat,1526162,Halorubrum yunnanense,Halorubrum yunnanense,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD5YN92,S-adenosylmethionine synthase,401,mat,2934937,Halocatena marina,Halocatena marina,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD5Z1Q4,S-adenosylmethionine synthase,406,mat,3032283,Halospeciosus flavus,Halospeciosus flavus,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD5ZEA4,S-adenosylmethionine synthase,402,mat,1748331,Haloferax namakaokahaiae,Haloferax namakaokahaiae,True,IPR002795,family,,402,3,402,CONTINUOUS
A0ABD5ZTY9,S-adenosylmethionine synthase,404,mat,3034023,Halosegnis marinus,Halosegnis marinus,True,IPR002795,family,,404,3,404,CONTINUOUS
A0ABD6A024,S-adenosylmethionine synthase,406,mat,767515,Haloplanus litoreus,Haloplanus litoreus,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD6A4T0,S-adenosylmethionine synthase,401,mat,3033386,Halomarina halobia,Halomarina halobia,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD6ALT4,S-adenosylmethionine synthase,400,mat,1364933,Halorubrum rutilum,Halorubrum rutilum,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD6B046,S-adenosylmethionine synthase,401,mat,2071873,Halomarina rubra,Halomarina rubra,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD6B330,S-adenosylmethionine synthase,404,mat,1220023,Halolamina salina,Halolamina salina,True,IPR002795,family,,404,2,404,CONTINUOUS
A0ABD6BJE2,S-adenosylmethionine synthase,401,mat,1198296,Haloarchaeobius amylolyticus,Haloarchaeobius amylolyticus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD6BQE0,S-adenosylmethionine synthase,404,mat,1515593,Halolamina litorea,Halolamina litorea,True,IPR002795,family,,404,2,404,CONTINUOUS
A0ABD6BWF8,S-adenosylmethionine synthase,400,mat,1433523,Halorubrum laminariae,Halorubrum laminariae,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD6CGS8,S-adenosylmethionine synthase,400,mat,1126241,Halorientalis brevis,Halorientalis brevis,True,IPR002795,family,,400,3,400,CONTINUOUS
A0ABD6CIU0,S-adenosylmethionine synthase,401,mat,1126237,Halobellus rarus,Halobellus rarus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABD6D1N9,S-adenosylmethionine synthase,406,mat,869892,Haloplanus ruber,Haloplanus ruber,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD6D7T7,S-adenosylmethionine synthase,400,mat,869891,Halohasta litorea,Halohasta litorea,True,IPR002795,family,,400,2,400,CONTINUOUS
A0ABD6DJG4,S-adenosylmethionine synthase,406,mat,755306,Haloarchaeobius litoreus,Haloarchaeobius litoreus,True,IPR002795,family,,406,3,406,CONTINUOUS
A0ABD6DTG4,S-adenosylmethionine synthase,401,mat,755310,Halobellus litoreus,Halobellus litoreus,True,IPR002795,family,,401,3,401,CONTINUOUS
A0ABN6PG25,S-adenosylmethionine synthase,401,mat,680118,Methanothermobacter tenebrarum,Methanothermobacter tenebrarum,False,IPR002795,family,,401,1,401,CONTINUOUS
A0ABN6SNH2,S-adenosylmethionine synthase,411,mat,1293586,Vulcanisaeta souniana JCM 11219,Vulcanisaeta souniana JCM 11219,False,IPR002795,family,,411,4,411,CONTINUOUS
A0ABN6ZSE9,S-adenosylmethionine synthase,409,mat,54256,Pyrodictium abyssi,Pyrodictium abyssi,False,IPR002795,family,,409,2,409,CONTINUOUS
A0ABT2EU00,S-adenosylmethionine synthase,405,mat,523842,Methanococcus voltae PS,Methanococcus voltae PS,False,IPR002795,family,,405,1,405,CONTINUOUS
A0ABT2Q8F8,S-adenosylmethionine synthase,401,mat,2979990,Natronoglomus mannanivorans,Natronoglomus mannanivorans,False,IPR002795,family,,401,3,401,CONTINUOUS
A0ABU2CWS7,S-adenosylmethionine synthase,398,mat,3073890,Methanosarcina baikalica,Methanosarcina baikalica,False,IPR002795,family,,398,2,398,CONTINUOUS
A0ABU2F7J1,S-adenosylmethionine synthase,400,mat,2950534,Haloarcula saliterrae,Haloarcula saliterrae,False,IPR002795,family,,400,3,400,CONTINUOUS
A0ABU2FLZ4,S-adenosylmethionine synthase,400,mat,2950539,Haloarcula onubensis,Haloarcula onubensis,False,IPR002795,family,,400,3,400,CONTINUOUS
A0ABU2FVS7,S-adenosylmethionine synthase,401,mat,2950537,Halogeometricum luteum,Halogeometricum luteum,False,IPR002795,family,,401,3,401,CONTINUOUS
A0ABU2GF61,S-adenosylmethionine synthase,401,mat,2950536,Halogeometricum salsisoli,Halogeometricum salsisoli,False,IPR002795,family,,401,3,401,CONTINUOUS
A0ABU3VPN6,S-adenosylmethionine synthase,402,mat,3028293,Methanimicrococcus hacksteinii,Methanimicrococcus hacksteinii,False,IPR002795,family,,402,3,402,CONTINUOUS
A0ABU9KUX1,S-adenosylmethionine synthase,401,mat,3136559,Methanococcoides cohabitans,Methanococcoides cohabitans,False,IPR002795,family,,401,2,401,CONTINUOUS
A0ABY5RC15,S-adenosylmethionine synthase,406,mat,302484,Haloferax larsenii,Haloferax larsenii,False,IPR002795,family,,406,3,406,CONTINUOUS
A0ABZ3H486,S-adenosylmethionine synthase,399,mat,565033,Geoglobus acetivorans,Geoglobus acetivorans,False,IPR002795,family,,399,1,399,CONTINUOUS
A0ACA8R4I0,S-adenosylmethionine synthase,401,mat,39441,Methanobrevibacter arboriphilus,Methanobrevibacter arboriphilus,False,IPR002795,family,,401,1,401,CONTINUOUS
A0ACC6VMI6,S-adenosylmethionine synthase,400,mat,932660,Haloarcula sebkhae,Haloarcula sebkhae,False,IPR002795,family,,400,3,400,CONTINUOUS
A0ACH3NI54,Methionine adenosyltransferase,401,ACA135_08005,120963,Methanobrevibacter acididurans,Methanobrevibacter acididurans,False,IPR002795,family,,401,1,401,CONTINUOUS
A0ACH3WF95,Methionine adenosyltransferase,398,RSJ42_16970,3078083,Methanosarcina hadiensis,Methanosarcina hadiensis,False,IPR002795,family,,398,2,398,CONTINUOUS
A0ACH4H7U7,Methionine adenosyltransferase,401,ACMC9J_05160,2911853,Methanobrevibacter intestini,Methanobrevibacter intestini,False,IPR002795,family,,401,1,401,CONTINUOUS
A0B742,S-adenosylmethionine synthase,399,mat,349307,Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),True,IPR002795,family,,399,2,399,CONTINUOUS
A1RSD7,S-adenosylmethionine synthase,402,mat,384616,Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),True,IPR002795,family,,402,1,402,CONTINUOUS
A2BIZ8,S-adenosylmethionine synthase,409,mat,415426,Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5),Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5),True,IPR002795,family,,409,2,409,CONTINUOUS
A3DP29,S-adenosylmethionine synthase,409,mat,399550,Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1),Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1),True,IPR002795,family,,409,3,409,CONTINUOUS
A3MY01,S-adenosylmethionine synthase,402,mat,410359,Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1),Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1),True,IPR002795,family,,402,1,402,CONTINUOUS
A4G0T1,S-adenosylmethionine synthase,405,mat,402880,Methanococcus maripaludis (strain C5 / ATCC BAA-1333),Methanococcus maripaludis (strain C5 / ATCC BAA-1333),True,IPR002795,family,,405,1,405,CONTINUOUS
A5UMW7,S-adenosylmethionine synthase,401,mat,420247,Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS),Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS),True,IPR002795,family,,401,1,401,CONTINUOUS
