protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A0Y9VN91,"Ribosomal RNA small subunit methyltransferase NEP1, putative",231,NEP1,5821,Plasmodium berghei,Plasmodium berghei,True,IPR005304,family,,231,13,230,CONTINUOUS
A0A100IP19,18S rRNA pseudouridine methyltransferase,259,ABL_07406,5061,Aspergillus niger,Aspergillus niger,True,IPR005304,family,,259,33,259,CONTINUOUS
A0A100XY62,Ribosomal RNA small subunit methyltransferase Nep1,219,nep1,227598,Thermococcus celericrescens,Thermococcus celericrescens,True,IPR005304,family,,219,2,216,CONTINUOUS
A0A101ELY8,Ribosomal RNA small subunit methyltransferase Nep1,220,nep1,172049,Thermococcus sibiricus,Thermococcus sibiricus,True,IPR005304,family,,220,2,215,CONTINUOUS
A0A101MIR5,Ribosomal RNA small subunit methyltransferase NEP1,324,ACN42_g5796,48697,Penicillium freii,Penicillium freii,True,IPR005304,family,,324,81,324,CONTINUOUS
A0A109UYA3,Ribosomal RNA small subunit methyltransferase NEP1,253,AW171_hschr31365,45286,Eremothecium sinecaudum,Eremothecium sinecaudum,True,IPR005304,family,,253,18,253,CONTINUOUS
A0A113T3T2,"Small subunit rRNA processing factor, putative",426,PBSP11A_000457800,5821,Plasmodium berghei,Plasmodium berghei,True,IPR005304,family,,426,162,425,CONTINUOUS
A0A117KUT9,Ribosomal RNA small subunit methyltransferase Nep1,219,nep1,2234,Archaeoglobus fulgidus,Archaeoglobus fulgidus,True,IPR005304,family,,219,5,212,CONTINUOUS
A0A118JTX8,"Ribosomal biogenesis, methyltransferase, EMG1/NEP1",295,Ccrd_006251,59895,Cynara cardunculus var. scolymus,Cynara cardunculus var. scolymus (Globe artichoke),True,IPR005304,family,,295,50,295,CONTINUOUS
A0A125YNS7,"Ribosome biogenesis protein nep1, putative",235,TGME49_313980,508771,Toxoplasma gondii (strain ATCC 50611 / Me49),Toxoplasma gondii (strain ATCC 50611 / Me49),True,IPR005304,family,,235,20,234,CONTINUOUS
A0A127BC98,Ribosomal RNA small subunit methyltransferase Nep1,224,nep1,1609559,Pyrococcus kukulkanii,Pyrococcus kukulkanii,True,IPR005304,family,,224,2,221,CONTINUOUS
A0A128A5W3,Ribosomal RNA small subunit methyltransferase Nep1,222,nep,1078905,Nitrosotalea devaniterrae,Nitrosotalea devaniterrae,True,IPR005304,family,,222,2,218,CONTINUOUS
A0A131XD95,18S rRNA (pseudouridine-N1)-methyltransferase,234,,257692,Hyalomma excavatum,Hyalomma excavatum,True,IPR005304,family,,234,12,233,CONTINUOUS
A0A131Z5S2,18S rRNA (pseudouridine-N1)-methyltransferase,234,,34631,Rhipicephalus appendiculatus,Rhipicephalus appendiculatus (Brown ear tick),True,IPR005304,family,,234,16,233,CONTINUOUS
A0A131ZX66,18S rRNA (pseudouridine-N1)-methyltransferase,291,SSS_5904,52283,Sarcoptes scabiei,Sarcoptes scabiei (Itch mite),True,IPR005304,family,,291,51,291,CONTINUOUS
A0A132NUE1,Putative Ribosome biogenesis protein NEP1,238,QR46_2327,1394984,Giardia duodenalis assemblage B,Giardia duodenalis assemblage B,True,IPR005304,family,,238,21,237,CONTINUOUS
A0A133U414,Ribosomal RNA small subunit methyltransferase Nep1,229,nep1,1698259,candidate division MSBL1 archaeon SCGC-AAA259A05,candidate division MSBL1 archaeon SCGC-AAA259A05,True,IPR005304,family,,229,2,221,CONTINUOUS
A0A133U4D5,Ribosomal RNA small subunit methyltransferase Nep1,230,nep1,1698260,candidate division MSBL1 archaeon SCGC-AAA259B11,candidate division MSBL1 archaeon SCGC-AAA259B11,True,IPR005304,family,,230,2,221,CONTINUOUS
A0A133UDA4,Ribosomal RNA small subunit methyltransferase Nep1,230,nep1,1698265,candidate division MSBL1 archaeon SCGC-AAA259E22,candidate division MSBL1 archaeon SCGC-AAA259E22,True,IPR005304,family,,230,2,221,CONTINUOUS
A0A133UNC6,Ribosomal RNA small subunit methyltransferase Nep1,229,nep1,1698264,candidate division MSBL1 archaeon SCGC-AAA259E19,candidate division MSBL1 archaeon SCGC-AAA259E19,True,IPR005304,family,,229,2,220,CONTINUOUS
A0A133UTH6,Ribosomal RNA small subunit methyltransferase Nep1,230,nep1,1698268,candidate division MSBL1 archaeon SCGC-AAA259I14,candidate division MSBL1 archaeon SCGC-AAA259I14,True,IPR005304,family,,230,2,221,CONTINUOUS
A0A133V7F3,Ribosomal RNA small subunit methyltransferase Nep1,230,nep1,1698274,candidate division MSBL1 archaeon SCGC-AAA261F17,candidate division MSBL1 archaeon SCGC-AAA261F17,True,IPR005304,family,,230,2,223,CONTINUOUS
A0A133V820,Ribosomal RNA small subunit methyltransferase Nep1,232,nep1,1698273,candidate division MSBL1 archaeon SCGC-AAA261D19,candidate division MSBL1 archaeon SCGC-AAA261D19,True,IPR005304,family,,232,2,219,CONTINUOUS
A0A133V998,16S rRNA methyltransferase,132,AKJ45_02740,1698275,candidate division MSBL1 archaeon SCGC-AAA261F19,candidate division MSBL1 archaeon SCGC-AAA261F19,True,IPR005304,family,,132,2,125,CONTINUOUS
A0A133V9Q3,16S rRNA methyltransferase,130,AKJ45_02435,1698275,candidate division MSBL1 archaeon SCGC-AAA261F19,candidate division MSBL1 archaeon SCGC-AAA261F19,True,IPR005304,family,,130,1,114,CONTINUOUS
A0A133VFD7,Ribosomal RNA small subunit methyltransferase Nep1,229,nep1,1698278,candidate division MSBL1 archaeon SCGC-AAA382A03,candidate division MSBL1 archaeon SCGC-AAA382A03,True,IPR005304,family,,229,2,221,CONTINUOUS
A0A135L9U6,"Ribosomal biogenesis, methyltransferase, EMG1/NEP1",252,PGRI_045920,5078,Penicillium patulum,Penicillium patulum,True,IPR005304,family,,252,30,252,CONTINUOUS
A0A135RSL6,Essential for mitotic growth 1,261,CSIM01_02992,703756,Colletotrichum simmondsii,Colletotrichum simmondsii,True,IPR005304,family,,261,36,260,CONTINUOUS
A0A135STN3,Essential for mitotic growth 1,261,CNYM01_05546,1460502,Colletotrichum nymphaeae SA-01,Colletotrichum nymphaeae SA-01,True,IPR005304,family,,261,36,260,CONTINUOUS
A0A135TLX8,Essential for mitotic growth 1,261,CSAL01_06092,1209931,Colletotrichum salicis,Colletotrichum salicis,True,IPR005304,family,,261,37,260,CONTINUOUS
A0A136J0I7,Nucleolar essential protein 1,262,Micbo1qcDRAFT_164319,196109,Microdochium bolleyi,Microdochium bolleyi,True,IPR005304,family,,262,36,262,CONTINUOUS
A0A137PIR8,Nep1-domain-containing protein,240,CONCODRAFT_76696,796925,Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638),Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638),True,IPR005304,family,,240,16,240,CONTINUOUS
A0A139B082,Nep1-domain-containing protein,316,M427DRAFT_92846,1344416,Gonapodya prolifera (strain JEL478),Gonapodya prolifera (strain JEL478),True,IPR005304,family,,316,67,316,CONTINUOUS
A0A139IMS6,Ribosomal RNA small subunit methyltransferase NEP1,257,AC579_7141,113226,Pseudocercospora musae,Pseudocercospora musae,True,IPR005304,family,,257,36,257,CONTINUOUS
A0A139IMZ4,Ribosomal RNA small subunit methyltransferase NEP1,350,AC579_7141,113226,Pseudocercospora musae,Pseudocercospora musae,True,IPR005304,family,,350,124,350,CONTINUOUS
A0A139Y8S7,Putative ribosome biogenesis protein nep1,92,TGARI_313980B,1074872,Toxoplasma gondii ARI,Toxoplasma gondii ARI,True,IPR005304,family,,92,1,91,CONTINUOUS
A0A139Y8U9,Putative ribosome biogenesis protein nep1,143,TGARI_313980A,1074872,Toxoplasma gondii ARI,Toxoplasma gondii ARI,True,IPR005304,family,,143,19,141,CONTINUOUS
A0A142CSP2,Ribosomal RNA small subunit methyltransferase Nep1,220,nep1,53952,Thermococcus peptonophilus,Thermococcus peptonophilus,True,IPR005304,family,,220,2,217,CONTINUOUS
A0A146FTH4,18S rRNA pseudouridine methyltransferase,259,EMG1,1069201,Aspergillus kawachii,Aspergillus kawachii (White koji mold),True,IPR005304,family,,259,33,259,CONTINUOUS
A0A146KM09,Putative ribosome biogenesis protein NEP1,207,TPC1_10314,1076344,Trepomonas sp. PC1,Trepomonas sp. PC1,True,IPR005304,family,,207,2,207,CONTINUOUS
A0A146LUT0,18S rRNA (pseudouridine-N1)-methyltransferase,271,CG3527_0,30085,Lygus hesperus,Lygus hesperus (Western plant bug),True,IPR005304,family,,271,39,271,CONTINUOUS
A0A147JVP2,Ribosomal RNA small subunit methyltransferase Nep1,230,nep1,1776334,Hadarchaeum yellowstonense,Hadarchaeum yellowstonense,True,IPR005304,family,,230,2,223,CONTINUOUS
A0A150G962,Ribosomal RNA small subunit methyltransferase NEP1,230,GPECTOR_44g39,33097,Gonium pectorale,Gonium pectorale (Green alga),True,IPR005304,family,,230,14,229,CONTINUOUS
A0A151GUH6,Nucleolar essential protein 1,261,DCS_01868,98403,Drechmeria coniospora,Drechmeria coniospora (Nematophagous fungus),True,IPR005304,family,,261,33,261,CONTINUOUS
A0A151H7T0,Putative ribosome biogenesis protein nep1,197,TGPRC2_313980A,1130821,Toxoplasma gondii TgCatPRC2,Toxoplasma gondii TgCatPRC2,True,IPR005304,family,,197,20,197,CONTINUOUS
A0A151L8W2,"Small subunit rRNA processing factor, putative",448,PRSY57_1224800,5854,Plasmodium reichenowi,Plasmodium reichenowi,True,IPR005304,family,,448,175,447,CONTINUOUS
A0A151LGQ6,Putative small subunit rRNA processing factor,447,PGSY75_1225500,647221,Plasmodium gaboni,Plasmodium gaboni,True,IPR005304,family,,447,174,446,CONTINUOUS
A0A151LK31,"Ribosomal RNA small subunit methyltransferase NEP1, putative",256,PRSY57_0820800,5854,Plasmodium reichenowi,Plasmodium reichenowi,True,IPR005304,family,,256,37,255,CONTINUOUS
A0A151LNS6,Putative ribosomal RNA small subunit methyltransferase NEP1,253,PGSY75_0821500,647221,Plasmodium gaboni,Plasmodium gaboni,True,IPR005304,family,,253,15,252,CONTINUOUS
A0A151MCT6,18S rRNA (pseudouridine(1248)-N1)-methyltransferase,226,EMG1,8496,Alligator mississippiensis,Alligator mississippiensis (American alligator),True,IPR005304,family,,226,15,225,CONTINUOUS
A0A151QPM5,Ribosomal RNA small subunit methyltransferase NEP1,225,KK1_047098,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,225,10,224,CONTINUOUS
A0A151R404,Ribosomal RNA small subunit methyltransferase NEP1,268,KK1_041456,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,268,33,267,CONTINUOUS
A0A151R426,Uncharacterized protein,138,KK1_041463,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,138,32,110,CONTINUOUS
A0A151R484,Ribosomal RNA small subunit methyltransferase NEP1,144,KK1_041464,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,144,4,143,CONTINUOUS
A0A151RAJ3,Ribosomal RNA small subunit methyltransferase NEP1,291,KK1_039017,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,291,35,291,CONTINUOUS
A0A151SSN0,Ribosomal RNA small subunit methyltransferase NEP1,242,KK1_004082,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,242,9,241,CONTINUOUS
A0A151SWB6,Ribosomal RNA small subunit methyltransferase NEP1,188,KK1_014518,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,188,1,187,CONTINUOUS
A0A151SWD7,Ribosomal RNA small subunit methyltransferase NEP1,256,KK1_014526,3821,Cajanus cajan,Cajanus cajan (Pigeon pea),True,IPR005304,family,,256,47,255,CONTINUOUS
A0A151X893,18S rRNA (pseudouridine-N1)-methyltransferase,235,ALC60_04451,64791,Mycetomoellerius zeteki,Mycetomoellerius zeteki,True,IPR005304,family,,235,5,235,CONTINUOUS
A0A152A733,Putative ribosome biogenesis protein,326,DLAC_00851,361077,Tieghemostelium lacteum,Tieghemostelium lacteum (Slime mold),True,IPR005304,family,,326,10,326,CONTINUOUS
A0A154PJH6,18S rRNA (pseudouridine-N1)-methyltransferase,236,WN55_03482,178035,Dufourea novaeangliae,Dufourea novaeangliae (Sweat bee),True,IPR005304,family,,236,4,236,CONTINUOUS
A0A158NP00,Uncharacterized protein,69,105622450,12957,Atta cephalotes,Atta cephalotes (Leafcutter ant),True,IPR005304,family,,69,1,65,CONTINUOUS
A0A158NP02,18S rRNA (pseudouridine-N1)-methyltransferase,235,105622451,12957,Atta cephalotes,Atta cephalotes (Leafcutter ant),True,IPR005304,family,,235,5,234,CONTINUOUS
A0A158Q8S4,18S rRNA (pseudouridine-N1)-methyltransferase,232,,1147741,Elaeophora elaphi,Elaeophora elaphi,True,IPR005304,family,,232,9,227,CONTINUOUS
A0A160VU24,Ribosomal RNA small subunit methyltransferase Nep1,225,nep1,54262,Thermococcus chitonophagus,Thermococcus chitonophagus,True,IPR005304,family,,225,6,221,CONTINUOUS
A0A162F6T5,Ribosomal RNA small subunit methyltransferase NEP1,132,APZ42_020761,35525,Daphnia magna,Daphnia magna,True,IPR005304,family,,132,16,130,CONTINUOUS
A0A162PI08,Nep1-domain-containing protein,230,PHYBLDRAFT_20633,763407,Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555),Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555),True,IPR005304,family,,230,4,230,CONTINUOUS
A0A162PWK0,Essential for mitotic growth 1,311,CI238_07470,1573173,Colletotrichum incanum,Colletotrichum incanum (Soybean anthracnose fungus),True,IPR005304,family,,311,84,310,CONTINUOUS
A0A162TXX9,Uncharacterized protein,228,PHYBLDRAFT_114933,763407,Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555),Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555),True,IPR005304,family,,228,14,227,CONTINUOUS
A0A163DW35,Methyltransferase,274,ST47_g5478,5454,Didymella rabiei,Didymella rabiei (Chickpea ascochyta blight fungus),True,IPR005304,family,,274,24,273,CONTINUOUS
A0A163J3P2,2Fe-2S ferredoxin-type domain-containing protein,375,ABSGL_02451.1 scaffold 3452,4829,Absidia glauca,Absidia glauca (Pin mould),True,IPR005304,family,,375,159,374,CONTINUOUS
A0A163K694,Ribosomal RNA small subunit methyltransferase NEP1,267,ABSGL_10479.1 scaffold 12026,4829,Absidia glauca,Absidia glauca (Pin mould),True,IPR005304,family,,267,19,267,CONTINUOUS
A0A164VBX8,Nep1-domain-containing protein,416,SISNIDRAFT_453721,1314777,Sistotremastrum niveocremeum HHB9708,Sistotremastrum niveocremeum HHB9708,True,IPR005304,family,,416,170,415,CONTINUOUS
A0A165EFS1,Nep1-domain-containing protein,236,EXIGLDRAFT_652813,1314781,Exidia glandulosa HHB12029,Exidia glandulosa HHB12029,True,IPR005304,family,,236,11,235,CONTINUOUS
A0A165G5V8,Nucleolar essential protein 1,260,L228DRAFT_248516,1328760,Xylona heveae (strain CBS 132557 / TC161),Xylona heveae (strain CBS 132557 / TC161),True,IPR005304,family,,260,36,260,CONTINUOUS
A0A165IKP9,Nep1-domain-containing protein,253,LAESUDRAFT_639421,1314785,Laetiporus sulphureus 93-53,Laetiporus sulphureus 93-53,True,IPR005304,family,,253,19,253,CONTINUOUS
A0A165JSC3,Nep1-domain-containing protein,238,CALCODRAFT_522505,1353952,Calocera cornea HHB12733,Calocera cornea HHB12733,True,IPR005304,family,,238,10,238,CONTINUOUS
A0A165L5U6,Nep1-domain-containing protein,237,DAEQUDRAFT_679394,1314783,Daedalea quercina L-15889,Daedalea quercina L-15889,True,IPR005304,family,,237,10,237,CONTINUOUS
A0A165PMP4,Nep1-domain-containing protein,365,NEOLEDRAFT_1139711,1314782,Neolentinus lepideus HHB14362 ss-1,Neolentinus lepideus HHB14362 ss-1,True,IPR005304,family,,365,117,365,CONTINUOUS
A0A165W984,Uncharacterized protein,284,DCAR_0415428,79200,Daucus carota subsp. sativus,Daucus carota subsp. sativus (Carrot),True,IPR005304,family,,284,45,284,CONTINUOUS
A0A165Z1F3,Ribosomal RNA small subunit methyltransferase NEP1,322,DCAR_013140,79200,Daucus carota subsp. sativus,Daucus carota subsp. sativus (Carrot),True,IPR005304,family,,322,46,316,CONTINUOUS
A0A166BV90,Nep1-domain-containing protein,416,SISSUDRAFT_1049436,1314776,Sistotremastrum suecicum HHB10207 ss-3,Sistotremastrum suecicum HHB10207 ss-3,True,IPR005304,family,,416,170,415,CONTINUOUS
A0A166W7Z0,Nucleolar essential protein 1,315,CT0861_11878,708197,Colletotrichum tofieldiae,Colletotrichum tofieldiae,True,IPR005304,family,,315,88,314,CONTINUOUS
A0A166WC92,"Ribosomal biogenesis, methyltransferase, EMG1/NEP1",261,BBO_09140,1081107,Beauveria brongniartii RCEF 3172,Beauveria brongniartii RCEF 3172,True,IPR005304,family,,261,36,261,CONTINUOUS
A0A167DQ59,Ribosomal RNA small subunit methyltransferase NEP1,246,EMG1,796027,Sugiyamaella lignohabitans,Sugiyamaella lignohabitans,True,IPR005304,family,,246,14,246,CONTINUOUS
A0A167IWF5,Ribosomal RNA small subunit methyltransferase NEP1,268,NOR_01446,1649241,Metarhizium rileyi (strain RCEF 4871),Metarhizium rileyi (strain RCEF 4871),True,IPR005304,family,,268,43,268,CONTINUOUS
A0A167KS68,Nep1-domain-containing protein,238,CALVIDRAFT_483747,1330018,Calocera viscosa (strain TUFC12733),Calocera viscosa (strain TUFC12733),True,IPR005304,family,,238,10,238,CONTINUOUS
A0A167MLW8,Nucleolar essential protein 1,259,SPI_08764,1081102,Niveomyces insectorum RCEF 264,Niveomyces insectorum RCEF 264,True,IPR005304,family,,259,26,259,CONTINUOUS
A0A167S8I6,Ribosomal RNA small subunit methyltransferase,259,EN45_054470,5076,Penicillium chrysogenum,Penicillium chrysogenum,True,IPR005304,family,,259,17,259,CONTINUOUS
A0A167VT26,Nep1-domain-containing protein,379,FIBSPDRAFT_1054146,1759441,Athelia psychrophila,Athelia psychrophila,True,IPR005304,family,,379,131,379,CONTINUOUS
A0A167Y5J7,"Ribosomal biogenesis, methyltransferase, EMG1/NEP1",268,AAP_03527,392613,Ascosphaera apis ARSEF 7405,Ascosphaera apis ARSEF 7405,True,IPR005304,family,,268,40,268,CONTINUOUS
A0A168KML4,Nucleolar essential protein 1,230,LEL_01438,1081108,Akanthomyces lecanii RCEF 1005,Akanthomyces lecanii RCEF 1005,True,IPR005304,family,,230,36,224,CONTINUOUS
A0A168KZK4,Ribosomal RNA small subunit methyltransferase NEP1,203,ABSGL_01097.1 scaffold 1223,4829,Absidia glauca,Absidia glauca (Pin mould),True,IPR005304,family,,203,14,197,CONTINUOUS
A0A168MEX8,Nep1-domain-containing protein,230,MUCCIDRAFT_27136,747725,Mucor lusitanicus CBS 277.49,Mucor lusitanicus CBS 277.49,True,IPR005304,family,,230,7,230,CONTINUOUS
A0A168Q0B6,Ribosomal RNA small subunit methyltransferase NEP1,244,MUCCIDRAFT_151581,747725,Mucor lusitanicus CBS 277.49,Mucor lusitanicus CBS 277.49,True,IPR005304,family,,244,4,244,CONTINUOUS
A0A172WI44,Ribosomal RNA small subunit methyltransferase Nep1,219,nep1,1712654,Thermococcus piezophilus,Thermococcus piezophilus,True,IPR005304,family,,219,2,217,CONTINUOUS
A0A175VT15,Ribosomal RNA small subunit methyltransferase NEP1,250,MMYC01_207318,100816,Madurella mycetomatis,Madurella mycetomatis,True,IPR005304,family,,250,25,250,CONTINUOUS
A0A176WJZ5,Ribosomal RNA small subunit methyltransferase NEP1,233,Mp_1g11460,1480154,Marchantia polymorpha subsp. ruderalis,Marchantia polymorpha subsp. ruderalis,True,IPR005304,family,,233,3,233,CONTINUOUS
A0A177A7T0,18S rRNA pseudouridine methyltransferase,261,EMG1,655981,Pseudogymnoascus destructans,Pseudogymnoascus destructans,True,IPR005304,family,,261,33,261,CONTINUOUS
A0A177AXZ5,Ribosomal RNA small subunit methyltransferase NEP1,242,A3Q56_05399,1819745,Intoshia linei,Intoshia linei,True,IPR005304,family,,242,16,237,CONTINUOUS
A0A177BZ19,Nucleolar essential protein-like protein 1,277,CC84DRAFT_1169199,1460663,Paraphaeosphaeria sporulosa,Paraphaeosphaeria sporulosa,True,IPR005304,family,,277,49,277,CONTINUOUS
A0A177DXL1,Nucleolar essential protein 1,243,CC77DRAFT_981591,5599,Alternaria alternata,Alternaria alternata (Alternaria rot fungus),True,IPR005304,family,,243,19,242,CONTINUOUS
A0A177ED66,rRNA small subunit pseudouridine methyltransferase Nep1,205,NEDG_01441,1805483,Nematocida displodere,Nematocida displodere,True,IPR005304,family,,205,2,203,CONTINUOUS
A0A177F8V3,Ribosomal RNA small subunit methyltransferase NEP1,260,AYO21_05134,254056,Fonsecaea monophora,Fonsecaea monophora,True,IPR005304,family,,260,38,260,CONTINUOUS
A0A177TYQ5,Ribosomal RNA small subunit methyltransferase NEP1,417,A4X13_0g2255,43049,Tilletia indica,Tilletia indica,True,IPR005304,family,,417,152,417,CONTINUOUS
A0A177URS6,Ribosomal RNA small subunit methyltransferase NEP1,416,JKIAZH3_G794,13290,Tilletia caries,Tilletia caries (wheat bunt fungus),True,IPR005304,family,,416,150,416,CONTINUOUS
A0A177W6Z9,Ribosomal RNA small subunit methyltransferase NEP1,307,BDEG_20056,403673,Batrachochytrium dendrobatidis (strain JEL423),Batrachochytrium dendrobatidis (strain JEL423),True,IPR005304,family,,307,7,227,CONTINUOUS
A0A178CYL6,Ribosomal RNA small subunit methyltransferase NEP1,260,AYO20_06689,856822,Fonsecaea nubica,Fonsecaea nubica,True,IPR005304,family,,260,36,260,CONTINUOUS
A0A178F1K0,Nucleolar essential protein 1,273,A7C99_2630,5551,Trichophyton rubrum,Trichophyton rubrum (Athlete's foot fungus),True,IPR005304,family,,273,18,273,CONTINUOUS
A0A178FCQ0,Nucleolar essential protein 1,275,A7D00_6659,34388,Trichophyton violaceum,Trichophyton violaceum,True,IPR005304,family,,275,18,275,CONTINUOUS
A0A178VG55,Ribosomal RNA small subunit methyltransferase NEP1,298,AXX17_At3g51590,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),True,IPR005304,family,,298,50,298,CONTINUOUS
A0A178ZUT1,Ribosomal RNA small subunit methyltransferase NEP1,260,AYL99_02423,1367422,Fonsecaea erecta,Fonsecaea erecta,True,IPR005304,family,,260,37,260,CONTINUOUS
A0A179FLZ5,Nucleolar essential protein 1,261,VFPPC_08187,1380566,Pochonia chlamydosporia 170,Pochonia chlamydosporia 170,True,IPR005304,family,,261,36,261,CONTINUOUS
A0A179GMV6,Conserved oligomeric Golgi complex subunit 6,1379,VFPFJ_02295,33203,Purpureocillium lilacinum,Purpureocillium lilacinum,False,IPR005304,family,,1379,1162,1373,CONTINUOUS
A0A179IUN5,Ribosomal RNA small subunit methyltransferase NEP1,261,LLEC1_01724,2714763,Cordyceps confragosa,Cordyceps confragosa,True,IPR005304,family,,261,36,261,CONTINUOUS
A0A179USA7,Ribosomal RNA small subunit methyltransferase NEP1,258,BDBG_06754,559298,Blastomyces gilchristii (strain SLH14081),Blastomyces gilchristii (strain SLH14081),True,IPR005304,family,,258,35,258,CONTINUOUS
A0A180GUZ4,Ribosomal RNA small subunit methyltransferase NEP1,324,PTTG_08294,630390,Puccinia triticina (isolate 1-1 / race 1 (BBBD)),Puccinia triticina (isolate 1-1 / race 1 (BBBD)) (Brown leaf rust fungus),True,IPR005304,family,,324,55,324,CONTINUOUS
A0A182EH69,18S rRNA (pseudouridine-N1)-methyltransferase,232,NOO_LOCUS7443,42157,Onchocerca ochengi,Onchocerca ochengi (Filarial nematode worm),True,IPR005304,family,,232,11,227,CONTINUOUS
A0A182FQS3,18S rRNA (pseudouridine-N1)-methyltransferase,731,,7167,Anopheles albimanus,Anopheles albimanus (New world malaria mosquito),True,IPR005304,family,,731,507,731,CONTINUOUS
A0A182HTM3,18S rRNA (pseudouridine-N1)-methyltransferase,238,,7173,Anopheles arabiensis,Anopheles arabiensis (Mosquito),True,IPR005304,family,,238,9,238,CONTINUOUS
A0A182IRT7,18S rRNA (pseudouridine-N1)-methyltransferase,273,,41427,Anopheles atroparvus,Anopheles atroparvus (European mosquito),True,IPR005304,family,,273,57,273,CONTINUOUS
A0A182JSC5,18S rRNA (pseudouridine-N1)-methyltransferase,238,,43041,Anopheles christyi,Anopheles christyi,True,IPR005304,family,,238,17,238,CONTINUOUS
A0A182MBG9,18S rRNA (pseudouridine-N1)-methyltransferase,239,,139723,Anopheles culicifacies,Anopheles culicifacies,True,IPR005304,family,,239,19,239,CONTINUOUS
A0A182N783,18S rRNA (pseudouridine-N1)-methyltransferase,240,,7168,Anopheles dirus,Anopheles dirus,True,IPR005304,family,,240,8,240,CONTINUOUS
A0A182P281,18S rRNA (pseudouridine-N1)-methyltransferase,238,,199890,Anopheles epiroticus,Anopheles epiroticus,True,IPR005304,family,,238,14,238,CONTINUOUS
A0A182R4N3,18S rRNA (pseudouridine-N1)-methyltransferase,239,,62324,Anopheles funestus,Anopheles funestus (African malaria mosquito),True,IPR005304,family,,239,21,239,CONTINUOUS
A0A182U3C5,18S rRNA (pseudouridine-N1)-methyltransferase,238,,34690,Anopheles melas,Anopheles melas,True,IPR005304,family,,238,9,238,CONTINUOUS
A0A182W0Q3,18S rRNA (pseudouridine-N1)-methyltransferase,239,,112268,Anopheles minimus,Anopheles minimus,True,IPR005304,family,,239,1,239,CONTINUOUS
A0A182XHR5,18S rRNA (pseudouridine-N1)-methyltransferase,1105,,34691,Anopheles quadriannulatus,Anopheles quadriannulatus (Mosquito),True,IPR005304,family,,1105,36,214,CONTINUOUS
A0A182Y441,Uncharacterized protein,1939,,30069,Anopheles stephensi,Anopheles stephensi (Indo-Pakistan malaria mosquito),False,IPR005304,family,,1939,36,132,CONTINUOUS
A0A183BFE9,Ribosomal RNA small subunit methyltransferase NEP1,235,ECPE_LOCUS17934,27848,Echinostoma caproni,Echinostoma caproni,True,IPR005304,family,,235,9,226,CONTINUOUS
A0A183D2J0,SURP motif domain-containing protein,84,GPUH_LOCUS2931,637853,Gongylonema pulchrum,Gongylonema pulchrum,True,IPR005304,family,,84,16,81,CONTINUOUS
A0A183EC28,Ribosomal RNA small subunit methyltransferase NEP1,143,,637853,Gongylonema pulchrum,Gongylonema pulchrum,True,IPR005304,family,,143,1,140,CONTINUOUS
A0A183GRW4,18S rRNA (pseudouridine-N1)-methyltransferase,194,HPBE_LOCUS25435,6339,Heligmosomoides polygyrus,Heligmosomoides polygyrus (Parasitic roundworm),True,IPR005304,family,,194,5,194,CONTINUOUS
A0A183I8L2,Uncharacterized protein,88,OFLC_LOCUS16074,387005,Onchocerca flexuosa,Onchocerca flexuosa,True,IPR005304,family,,88,10,73,CONTINUOUS
A0A183IUS7,18S rRNA (pseudouridine-N1)-methyltransferase,233,SBAD_LOCUS7374,241478,Soboliphyme baturini,Soboliphyme baturini,True,IPR005304,family,,233,11,232,CONTINUOUS
A0A183K8P0,Ribosomal RNA small subunit methyltransferase NEP1,176,,6186,Schistosoma curassoni,Schistosoma curassoni,True,IPR005304,family,,176,18,162,CONTINUOUS
A0A183KUB4,ABC transporter ATP-binding protein,106,SCUD_LOCUS18654,6186,Schistosoma curassoni,Schistosoma curassoni,True,IPR005304,family,,106,37,100,CONTINUOUS
